"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-06-01 23:00:05",92238,0,0
"2023-06-01 23:00:10",92239,0,0
"2023-06-01 23:00:15",92240,0,0
"2023-06-01 23:00:20",92241,0,0
"2023-06-01 23:00:25",92242,0,0
"2023-06-01 23:00:30",92243,0,0
"2023-06-01 23:00:35",92244,0,0
"2023-06-01 23:00:40",92245,0,0
"2023-06-01 23:00:45",92246,0,0
"2023-06-01 23:00:50",92247,0,0
"2023-06-01 23:00:55",92248,0,0
"2023-06-01 23:01:00",92249,0,0
"2023-06-01 23:01:05",92250,0,0
"2023-06-01 23:01:10",92251,0,0
"2023-06-01 23:01:15",92252,0,0
"2023-06-01 23:01:20",92253,0,0
"2023-06-01 23:01:25",92254,0,0
"2023-06-01 23:01:30",92255,0,0
"2023-06-01 23:01:35",92256,0,0
"2023-06-01 23:01:40",92257,0,0
"2023-06-01 23:01:45",92258,0,0
"2023-06-01 23:01:50",92259,0,0
"2023-06-01 23:01:55",92260,0,0
"2023-06-01 23:02:00",92261,0,0
"2023-06-01 23:02:05",92262,0,0
"2023-06-01 23:02:10",92263,0,0
"2023-06-01 23:02:15",92264,0,0
"2023-06-01 23:02:20",92265,0,0
"2023-06-01 23:02:25",92266,0,0
"2023-06-01 23:02:30",92267,0,0
"2023-06-01 23:02:35",92268,0,0
"2023-06-01 23:02:40",92269,0,0
"2023-06-01 23:02:45",92270,0,0
"2023-06-01 23:02:50",92271,0,0
"2023-06-01 23:02:55",92272,0,0
"2023-06-01 23:03:00",92273,0,0
"2023-06-01 23:03:05",92274,0,0
"2023-06-01 23:03:10",92275,0,0
"2023-06-01 23:03:15",92276,0,0
"2023-06-01 23:03:20",92277,0,0
"2023-06-01 23:03:25",92278,0,0
"2023-06-01 23:03:30",92279,0,0
"2023-06-01 23:03:35",92280,0,0
"2023-06-01 23:03:40",92281,0,0
"2023-06-01 23:03:45",92282,0,0
"2023-06-01 23:03:50",92283,0,0
"2023-06-01 23:03:55",92284,0,0
"2023-06-01 23:04:00",92285,0,0
"2023-06-01 23:04:05",92286,0,0
