"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-06-02 07:02:00",4084,1014.8,81,12.5,9.5
"2023-06-02 07:04:00",4085,1014.7,81,12.5,9.4
"2023-06-02 07:06:00",4086,1014.7,81,12.5,9.4
"2023-06-02 07:08:00",4087,1014.7,80,12.5,9.2
"2023-06-02 07:10:00",4088,1014.7,80,12.5,9.2
"2023-06-02 07:12:00",4089,1014.8,82,12.6,9.7
"2023-06-02 07:14:00",4090,1014.9,80,12.6,9.4
"2023-06-02 07:16:00",4091,1014.9,80,12.6,9.3
"2023-06-02 07:18:00",4092,1014.9,81,12.7,9.6
"2023-06-02 07:20:00",4093,1014.9,80,12.7,9.5
"2023-06-02 07:22:00",4094,1015,80,12.8,9.5
"2023-06-02 07:24:00",4095,1015.1,79,12.9,9.4
"2023-06-02 07:26:00",4096,1015.2,79,13,9.5
"2023-06-02 07:28:00",4097,1015.2,78,13.1,9.5
"2023-06-02 07:30:00",4098,1015.2,79,13.2,9.7
"2023-06-02 07:32:00",4099,1015.1,77,13.4,9.6
"2023-06-02 07:34:00",4100,1015.1,76,13.4,9.4
"2023-06-02 07:36:00",4101,1015.1,76,13.6,9.5
"2023-06-02 07:38:00",4102,1015.2,75,13.6,9.4
"2023-06-02 07:40:00",4103,1015.1,75,13.5,9.2
"2023-06-02 07:42:00",4104,1015.1,76,13.6,9.4
"2023-06-02 07:44:00",4105,1015.1,75,13.8,9.4
"2023-06-02 07:46:00",4106,1015.1,76,13.8,9.8
"2023-06-02 07:48:00",4107,1015,75,13.7,9.5
"2023-06-02 07:50:00",4108,1015.2,76,13.9,9.8
"2023-06-02 07:52:00",4109,1015.3,76,14.1,9.9
"2023-06-02 07:54:00",4110,1015.3,75,14.1,9.7
"2023-06-02 07:56:00",4111,1015.3,75,14.1,9.8
"2023-06-02 07:58:00",4112,1015.4,75,14.2,9.8
"2023-06-02 08:00:00",4113,1015.4,78,14,10.3
