"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-06-01 11:02:00",3484,1012.5,70,16,10.6
"2023-06-01 11:04:00",3485,1012.5,71,16.1,10.9
"2023-06-01 11:06:00",3486,1012.4,69,16.1,10.6
"2023-06-01 11:08:00",3487,1012.5,70,16.2,10.9
"2023-06-01 11:10:00",3488,1012.4,70,16.2,10.9
"2023-06-01 11:12:00",3489,1012.4,72,16.1,11.1
"2023-06-01 11:14:00",3490,1012.4,70,16.3,10.9
"2023-06-01 11:16:00",3491,1012.4,71,16.2,10.9
"2023-06-01 11:18:00",3492,1012.4,71,16.2,11
"2023-06-01 11:20:00",3493,1012.4,70,16.2,10.7
"2023-06-01 11:22:00",3494,1012.5,69,16.2,10.7
"2023-06-01 11:24:00",3495,1012.4,69,16.2,10.6
"2023-06-01 11:26:00",3496,1012.5,71,16.3,11.1
"2023-06-01 11:28:00",3497,1012.5,71,16.3,11.2
"2023-06-01 11:30:00",3498,1012.5,70,16.3,10.9
"2023-06-01 11:32:00",3499,1012.5,72,16.4,11.4
"2023-06-01 11:34:00",3500,1012.4,72,16.3,11.3
"2023-06-01 11:36:00",3501,1012.4,73,16.3,11.6
"2023-06-01 11:38:00",3502,1012.5,73,16.3,11.5
"2023-06-01 11:40:00",3503,1012.5,72,16.2,11.4
"2023-06-01 11:42:00",3504,1012.5,74,16.3,11.8
"2023-06-01 11:44:00",3505,1012.5,73,16.2,11.4
"2023-06-01 11:46:00",3506,1012.5,74,16.2,11.6
"2023-06-01 11:48:00",3507,1012.5,73,16.2,11.4
"2023-06-01 11:50:00",3508,1012.5,72,16.2,11.3
"2023-06-01 11:52:00",3509,1012.5,73,16.2,11.4
"2023-06-01 11:54:00",3510,1012.5,74,16.3,11.8
"2023-06-01 11:56:00",3511,1012.4,73,16.3,11.6
"2023-06-01 11:58:00",3512,1012.4,73,16.3,11.6
"2023-06-01 12:00:00",3513,1012.3,74,16.2,11.7
