"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-29 12:00:05",32478,17046.19,85.23096
"2023-05-29 12:00:10",32479,17058.97,85.29485
"2023-05-29 12:00:15",32480,17036.11,85.18057
"2023-05-29 12:00:20",32481,17060.72,85.30361
"2023-05-29 12:00:25",32482,17040.34,85.20168
"2023-05-29 12:00:30",32483,17203.9,86.01952
"2023-05-29 12:00:35",32484,17480,87.39998
"2023-05-29 12:00:40",32485,17493.02,87.4651
"2023-05-29 12:00:45",32486,15131.87,75.65936
"2023-05-29 12:00:50",32487,17175.29,85.87648
"2023-05-29 12:00:55",32488,16653.2,83.26599
"2023-05-29 12:01:00",32489,17042.74,85.21372
"2023-05-29 12:01:05",32490,17658.35,88.29177
"2023-05-29 12:01:10",32491,17580.43,87.90217
"2023-05-29 12:01:15",32492,17383.6,86.91798
"2023-05-29 12:01:20",32493,17363.79,86.81895
"2023-05-29 12:01:25",32494,17326.32,86.63158
"2023-05-29 12:01:30",32495,17310.12,86.55062
"2023-05-29 12:01:35",32496,17343.19,86.71596
"2023-05-29 12:01:40",32497,17362.78,86.8139
"2023-05-29 12:01:45",32498,17386.41,86.93206
"2023-05-29 12:01:50",32499,17481,87.40502
"2023-05-29 12:01:55",32500,17489.86,87.4493
"2023-05-29 12:02:00",32501,17440.71,87.20357
"2023-05-29 12:02:05",32502,17010.72,85.05362
"2023-05-29 12:02:10",32503,16525.7,82.62853
"2023-05-29 12:02:15",32504,17431.38,87.15689
"2023-05-29 12:02:20",32505,17391.59,86.95798
"2023-05-29 12:02:25",32506,17356.07,86.78034
"2023-05-29 12:02:30",32507,17273.43,86.36718
"2023-05-29 12:02:35",32508,17234.17,86.17086
"2023-05-29 12:02:40",32509,15217.69,76.08845
"2023-05-29 12:02:45",32510,17216.02,86.08012
"2023-05-29 12:02:50",32511,17180.42,85.9021
"2023-05-29 12:02:55",32512,17161.9,85.80953
"2023-05-29 12:03:00",32513,17164.35,85.82175
"2023-05-29 12:03:05",32514,17165.15,85.82576
"2023-05-29 12:03:10",32515,17166.44,85.83219
