"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-29 15:00:05",34638,16239.3,81.19649
"2023-05-29 15:00:10",34639,16233.95,81.16974
"2023-05-29 15:00:15",34640,16230.06,81.1503
"2023-05-29 15:00:20",34641,16228.46,81.14232
"2023-05-29 15:00:25",34642,16228.5,81.1425
"2023-05-29 15:00:30",34643,16246.66,81.23328
"2023-05-29 15:00:35",34644,16233.29,81.16643
"2023-05-29 15:00:40",34645,16243.56,81.21778
"2023-05-29 15:00:45",34646,16243.31,81.21653
"2023-05-29 15:00:50",34647,16244.79,81.22397
"2023-05-29 15:00:55",34648,16245.71,81.22854
"2023-05-29 15:01:00",34649,16239.01,81.19507
"2023-05-29 15:01:05",34650,16240.39,81.20197
"2023-05-29 15:01:10",34651,16239.55,81.19776
"2023-05-29 15:01:15",34652,16247.58,81.23791
"2023-05-29 15:01:20",34653,16251.55,81.25775
"2023-05-29 15:01:25",34654,16247.69,81.23843
"2023-05-29 15:01:30",34655,16265.35,81.32677
"2023-05-29 15:01:35",34656,16255.86,81.2793
"2023-05-29 15:01:40",34657,16255.03,81.27514
"2023-05-29 15:01:45",34658,16260.43,81.30216
"2023-05-29 15:01:50",34659,16274.18,81.3709
"2023-05-29 15:01:55",34660,16271.65,81.35826
"2023-05-29 15:02:00",34661,16270.92,81.3546
"2023-05-29 15:02:05",34662,16280.38,81.40191
"2023-05-29 15:02:10",34663,16280.16,81.40081
"2023-05-29 15:02:15",34664,16286.59,81.43296
"2023-05-29 15:02:20",34665,16290,81.45002
"2023-05-29 15:02:25",34666,16298.85,81.49423
"2023-05-29 15:02:30",34667,16300.93,81.50466
"2023-05-29 15:02:35",34668,16300.31,81.50154
"2023-05-29 15:02:40",34669,16308.38,81.5419
"2023-05-29 15:02:45",34670,16294.55,81.47274
"2023-05-29 15:02:50",34671,16315.96,81.57981
"2023-05-29 15:02:55",34672,16315.6,81.57802
"2023-05-29 15:03:00",34673,16315.47,81.57734
"2023-05-29 15:03:05",34674,16326.08,81.63042
"2023-05-29 15:03:10",34675,15674.51,78.37253
