"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","7948","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-27 10:00:05",554,14.07554,0.07037768
"2023-05-27 10:00:10",555,14.092,0.07046002
"2023-05-27 10:00:15",556,13.88925,0.06944624
"2023-05-27 10:00:20",557,14.06746,0.07033731
"2023-05-27 10:00:25",558,14.14012,0.07070061
"2023-05-27 10:00:30",559,14.0806,0.07040298
"2023-05-27 10:00:35",560,14.06686,0.0703343
"2023-05-27 10:00:40",561,14.10739,0.07053694
"2023-05-27 10:00:45",562,14.23784,0.07118922
"2023-05-27 10:00:50",563,14.1829,0.07091449
"2023-05-27 10:00:55",564,14.15105,0.07075523
"2023-05-27 10:01:00",565,14.29771,0.07148855
"2023-05-27 10:01:05",566,14.11026,0.07055129
"2023-05-27 10:01:10",567,14.38676,0.07193379
"2023-05-27 10:01:15",568,14.0917,0.07045851
"2023-05-27 10:01:20",569,14.03776,0.07018881
"2023-05-27 10:01:25",570,14.19513,0.07097564
"2023-05-27 10:01:30",571,14.20975,0.07104874
"2023-05-27 10:01:35",572,14.18774,0.07093869
"2023-05-27 10:01:40",573,14.3,0.0715
"2023-05-27 10:01:45",574,14.42612,0.0721306
"2023-05-27 10:01:50",575,14.0582,0.07029102
"2023-05-27 10:01:55",576,14.34724,0.07173618
"2023-05-27 10:02:00",577,14.40486,0.07202432
"2023-05-27 10:02:05",578,14.21581,0.07107903
"2023-05-27 10:02:10",579,14.45953,0.07229765
"2023-05-27 10:02:15",580,14.54416,0.07272079
"2023-05-27 10:02:20",581,14.43366,0.07216832
"2023-05-27 10:02:25",582,14.37422,0.0718711
"2023-05-27 10:02:30",583,14.28115,0.07140578
"2023-05-27 10:02:35",584,14.61983,0.07309914
"2023-05-27 10:02:40",585,15.40044,0.0770022
"2023-05-27 10:02:45",586,18.07468,0.09037342
"2023-05-27 10:02:50",587,24.08513,0.1204257
"2023-05-27 10:02:55",588,36.38397,0.1819199
"2023-05-27 10:03:00",589,37.75066,0.1887533
"2023-05-27 10:03:05",590,38.01944,0.1900972
"2023-05-27 10:03:10",591,37.6976,0.188488
