"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-05-28 21:02:00",904,1011.5,85,13,10.6
"2023-05-28 21:04:00",905,1011.6,86,13,10.7
"2023-05-28 21:06:00",906,1011.6,86,12.9,10.6
"2023-05-28 21:08:00",907,1011.6,85,12.8,10.4
"2023-05-28 21:10:00",908,1011.6,85,12.8,10.5
"2023-05-28 21:12:00",909,1011.7,85,12.8,10.4
"2023-05-28 21:14:00",910,1011.7,87,12.8,10.7
"2023-05-28 21:16:00",911,1011.7,86,12.9,10.8
"2023-05-28 21:18:00",912,1011.7,87,12.9,10.8
"2023-05-28 21:20:00",913,1011.6,86,12.8,10.6
"2023-05-28 21:22:00",914,1011.7,86,12.9,10.7
"2023-05-28 21:24:00",915,1011.7,87,13,10.9
"2023-05-28 21:26:00",916,1011.7,89,13.1,11.3
"2023-05-28 21:28:00",917,1011.8,87,13,11
"2023-05-28 21:30:00",918,1011.8,87,13,10.9
"2023-05-28 21:32:00",919,1011.9,86,12.9,10.7
"2023-05-28 21:34:00",920,1011.9,88,13,11.2
"2023-05-28 21:36:00",921,1011.9,87,12.9,10.8
"2023-05-28 21:38:00",922,1011.9,87,13,10.9
"2023-05-28 21:40:00",923,1011.9,87,12.9,10.8
"2023-05-28 21:42:00",924,1012,87,12.9,10.9
"2023-05-28 21:44:00",925,1012,86,12.9,10.7
"2023-05-28 21:46:00",926,1012.1,88,13,11.2
"2023-05-28 21:48:00",927,1012.1,87,12.9,10.8
"2023-05-28 21:50:00",928,1012.2,87,12.9,10.8
"2023-05-28 21:52:00",929,1012.1,87,12.9,10.9
"2023-05-28 21:54:00",930,1012.2,88,12.9,11
"2023-05-28 21:56:00",931,1012.2,86,12.8,10.5
"2023-05-28 21:58:00",932,1012.2,86,12.8,10.5
"2023-05-28 22:00:00",933,1012.2,86,12.8,10.7
