"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua1"
"TIMESTAMP","RECORD","PAR_aqua1_Den","PAR_aqua1_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-30 12:00:05",49758,22709.65,113.5483
"2023-05-30 12:00:10",49759,16140.88,80.70441
"2023-05-30 12:00:15",49760,13479.66,67.3983
"2023-05-30 12:00:20",49761,17340.21,86.70104
"2023-05-30 12:00:25",49762,19230.65,96.15326
"2023-05-30 12:00:30",49763,14186.98,70.93492
"2023-05-30 12:00:35",49764,13539.49,67.69744
"2023-05-30 12:00:40",49765,19424.16,97.12081
"2023-05-30 12:00:45",49766,18931.44,94.65721
"2023-05-30 12:00:50",49767,13477.11,67.38555
"2023-05-30 12:00:55",49768,7449.639,37.2482
"2023-05-30 12:01:00",49769,16427.89,82.13943
"2023-05-30 12:01:05",49770,9604.106,48.02054
"2023-05-30 12:01:10",49771,12067.64,60.33818
"2023-05-30 12:01:15",49772,15559.83,77.79914
"2023-05-30 12:01:20",49773,19102.64,95.5132
"2023-05-30 12:01:25",49774,17383.46,86.91729
"2023-05-30 12:01:30",49775,16347.39,81.73694
"2023-05-30 12:01:35",49776,20589.01,102.9451
"2023-05-30 12:01:40",49777,13592.63,67.96316
"2023-05-30 12:01:45",49778,18711.97,93.55986
"2023-05-30 12:01:50",49779,17634.09,88.17046
"2023-05-30 12:01:55",49780,16880.59,84.40293
"2023-05-30 12:02:00",49781,25737.08,128.6854
"2023-05-30 12:02:05",49782,15956.01,79.78006
"2023-05-30 12:02:10",49783,11719.88,58.59939
"2023-05-30 12:02:15",49784,21613.28,108.0664
"2023-05-30 12:02:20",49785,14943.98,74.71988
"2023-05-30 12:02:25",49786,23374.72,116.8736
"2023-05-30 12:02:30",49787,18582.76,92.91378
"2023-05-30 12:02:35",49788,16427.15,82.13573
"2023-05-30 12:02:40",49789,13377.73,66.88863
"2023-05-30 12:02:45",49790,14038.65,70.19326
"2023-05-30 12:02:50",49791,15489.76,77.44882
"2023-05-30 12:02:55",49792,17528.29,87.64146
"2023-05-30 12:03:00",49793,14085,70.42498
"2023-05-30 12:03:05",49794,23100.3,115.5015
"2023-05-30 12:03:10",49795,17426.72,87.13362
