"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-29 23:00:05",40398,0,0
"2023-05-29 23:00:10",40399,0,0
"2023-05-29 23:00:15",40400,0,0
"2023-05-29 23:00:20",40401,0,0
"2023-05-29 23:00:25",40402,0,0
"2023-05-29 23:00:30",40403,0,0
"2023-05-29 23:00:35",40404,0,0
"2023-05-29 23:00:40",40405,0,0
"2023-05-29 23:00:45",40406,0,0
"2023-05-29 23:00:50",40407,0,0
"2023-05-29 23:00:55",40408,0,0
"2023-05-29 23:01:00",40409,0,0
"2023-05-29 23:01:05",40410,0,0
"2023-05-29 23:01:10",40411,0,0
"2023-05-29 23:01:15",40412,0,0
"2023-05-29 23:01:20",40413,0,0
"2023-05-29 23:01:25",40414,0,0
"2023-05-29 23:01:30",40415,0,0
"2023-05-29 23:01:35",40416,0,0
"2023-05-29 23:01:40",40417,0,0
"2023-05-29 23:01:45",40418,0,0
"2023-05-29 23:01:50",40419,0,0
"2023-05-29 23:01:55",40420,0,0
"2023-05-29 23:02:00",40421,0,0
"2023-05-29 23:02:05",40422,0,0
"2023-05-29 23:02:10",40423,0,0
"2023-05-29 23:02:15",40424,0,0
"2023-05-29 23:02:20",40425,0,0
"2023-05-29 23:02:25",40426,0,0
"2023-05-29 23:02:30",40427,0,0
"2023-05-29 23:02:35",40428,0,0
"2023-05-29 23:02:40",40429,0,0
"2023-05-29 23:02:45",40430,0,0
"2023-05-29 23:02:50",40431,0,0
"2023-05-29 23:02:55",40432,0,0
"2023-05-29 23:03:00",40433,0,0
"2023-05-29 23:03:05",40434,0,0
"2023-05-29 23:03:10",40435,0,0
"2023-05-29 23:03:15",40436,0,0
"2023-05-29 23:03:20",40437,0,0
"2023-05-29 23:03:25",40438,0,0
"2023-05-29 23:03:30",40439,0,0
"2023-05-29 23:03:35",40440,0,0
"2023-05-29 23:03:40",40441,0,0
"2023-05-29 23:03:45",40442,0,0
"2023-05-29 23:03:50",40443,0,0
"2023-05-29 23:03:55",40444,0,0
"2023-05-29 23:04:00",40445,0,0
"2023-05-29 23:04:05",40446,0,0
