"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-05-31 06:02:00",2614,12.26672,18.06009
"2023-05-31 06:04:00",2615,12.28258,18.0582
"2023-05-31 06:06:00",2616,12.26794,18.06232
"2023-05-31 06:08:00",2617,12.27924,18.05801
"2023-05-31 06:10:00",2618,12.27488,18.0596
"2023-05-31 06:12:00",2619,12.27433,18.05402
"2023-05-31 06:14:00",2620,12.27292,18.05396
"2023-05-31 06:16:00",2621,12.27518,18.04773
"2023-05-31 06:18:00",2622,12.27095,18.04791
"2023-05-31 06:20:00",2623,12.2837,18.04187
"2023-05-31 06:22:00",2624,12.27351,18.04294
"2023-05-31 06:24:00",2625,12.28207,18.0379
"2023-05-31 06:26:00",2626,12.26732,18.03983
"2023-05-31 06:28:00",2627,12.2748,18.03647
"2023-05-31 06:30:00",2628,12.26842,18.03894
"2023-05-31 06:32:00",2629,12.27959,18.03452
"2023-05-31 06:34:00",2630,12.26919,18.03714
"2023-05-31 06:36:00",2631,12.27428,18.03378
"2023-05-31 06:38:00",2632,12.26191,18.03674
"2023-05-31 06:40:00",2633,12.27144,18.03464
"2023-05-31 06:42:00",2634,12.26494,18.03873
"2023-05-31 06:44:00",2635,12.27297,18.03699
"2023-05-31 06:46:00",2636,12.26017,18.04092
"2023-05-31 06:48:00",2637,12.26585,18.03851
"2023-05-31 06:50:00",2638,12.25859,18.04196
"2023-05-31 06:52:00",2639,12.27083,18.0397
"2023-05-31 06:54:00",2640,12.2585,18.04419
"2023-05-31 06:56:00",2641,12.26768,18.0434
"2023-05-31 06:58:00",2642,12.25447,18.04865
"2023-05-31 07:00:00",2643,12.25979,18.04819
