"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-05-27 21:02:00",184,12.47253,20.02567
"2023-05-27 21:04:00",185,12.47236,19.99289
"2023-05-27 21:06:00",186,12.46096,19.96588
"2023-05-27 21:08:00",187,12.47166,19.93042
"2023-05-27 21:10:00",188,12.45884,19.90005
"2023-05-27 21:12:00",189,12.46504,19.86328
"2023-05-27 21:14:00",190,12.44885,19.83536
"2023-05-27 21:16:00",191,12.45277,19.80008
"2023-05-27 21:18:00",192,12.44408,19.77075
"2023-05-27 21:20:00",193,12.4517,19.73514
"2023-05-27 21:22:00",194,12.43809,19.70636
"2023-05-27 21:24:00",195,12.43899,19.67166
"2023-05-27 21:26:00",196,12.42371,19.6434
"2023-05-27 21:28:00",197,12.43178,19.60925
"2023-05-27 21:30:00",198,12.42387,19.58322
"2023-05-27 21:32:00",199,12.42944,19.55194
"2023-05-27 21:34:00",200,12.4162,19.52643
"2023-05-27 21:36:00",201,12.41017,19.49478
"2023-05-27 21:38:00",202,12.40507,19.46994
"2023-05-27 21:40:00",203,12.41793,19.43991
"2023-05-27 21:42:00",204,12.4093,19.41653
"2023-05-27 21:44:00",205,12.41555,19.38763
"2023-05-27 21:46:00",206,12.39627,19.36536
"2023-05-27 21:48:00",207,12.40435,19.3371
"2023-05-27 21:50:00",208,12.39828,19.31509
"2023-05-27 21:52:00",209,12.4063,19.28751
"2023-05-27 21:54:00",210,12.3915,19.26651
"2023-05-27 21:56:00",211,12.39579,19.23981
"2023-05-27 21:58:00",212,12.38233,19.2189
"2023-05-27 22:00:00",213,12.38835,19.19275
"2023-05-27 22:02:00",214,12.38238,19.17322
"2023-05-27 22:04:00",215,12.3881,19.15021
"2023-05-27 22:06:00",216,12.37209,19.13223
"2023-05-27 22:08:00",217,12.3808,19.10577
"2023-05-27 22:10:00",218,12.37555,19.08502
"2023-05-27 22:12:00",219,12.38137,19.05734
"2023-05-27 22:14:00",220,12.37042,19.03568
"2023-05-27 22:16:00",221,12.37457,19.00882
"2023-05-27 22:18:00",222,12.36261,18.98837
"2023-05-27 22:20:00",223,12.37155,18.96109
"2023-05-27 22:22:00",224,12.35622,18.93933
"2023-05-27 22:24:00",225,12.37192,18.91083
"2023-05-27 22:26:00",226,12.36284,18.89026
"2023-05-27 22:28:00",227,12.36827,18.86414
"2023-05-27 22:30:00",228,12.35826,18.84512
"2023-05-27 22:32:00",229,12.37167,18.81982
"2023-05-27 22:34:00",230,12.36247,18.80099
"2023-05-27 22:36:00",231,12.37166,18.77664
"2023-05-27 22:38:00",232,12.35552,18.75754
"2023-05-27 22:40:00",233,12.36244,18.73157
"2023-05-27 22:42:00",234,12.35773,18.71164
"2023-05-27 22:44:00",235,12.36664,18.68552
"2023-05-27 22:46:00",236,12.35479,18.66681
"2023-05-27 22:48:00",237,12.35807,18.64148
"2023-05-27 22:50:00",238,12.34874,18.62238
"2023-05-27 22:52:00",239,12.36326,18.59686
"2023-05-27 22:54:00",240,12.35193,18.57809
"2023-05-27 22:56:00",241,12.36002,18.55331
"2023-05-27 22:58:00",242,12.34193,18.53552
"2023-05-27 23:00:00",243,12.34854,18.51151
"2023-05-27 23:02:00",244,12.34528,18.49393
"2023-05-27 23:04:00",245,12.35458,18.47333
"2023-05-27 23:06:00",246,12.34591,18.45932
"2023-05-27 23:08:00",247,12.34302,18.43784
