"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-28 20:00:05",20958,284.6126,1.423063
"2023-05-28 20:00:10",20959,283.4599,1.4173
"2023-05-28 20:00:15",20960,282.2936,1.411468
"2023-05-28 20:00:20",20961,281.0912,1.405456
"2023-05-28 20:00:25",20962,280.0345,1.400172
"2023-05-28 20:00:30",20963,278.9052,1.394526
"2023-05-28 20:00:35",20964,277.9384,1.389692
"2023-05-28 20:00:40",20965,276.513,1.382565
"2023-05-28 20:00:45",20966,275.466,1.37733
"2023-05-28 20:00:50",20967,274.297,1.371485
"2023-05-28 20:00:55",20968,273.3218,1.366609
"2023-05-28 20:01:00",20969,272.2192,1.361096
"2023-05-28 20:01:05",20970,270.7759,1.35388
"2023-05-28 20:01:10",20971,269.6796,1.348398
"2023-05-28 20:01:15",20972,268.6597,1.343299
"2023-05-28 20:01:20",20973,267.4419,1.33721
"2023-05-28 20:01:25",20974,266.179,1.330895
"2023-05-28 20:01:30",20975,264.834,1.32417
"2023-05-28 20:01:35",20976,263.4528,1.317264
"2023-05-28 20:01:40",20977,262.1557,1.310779
"2023-05-28 20:01:45",20978,261.1029,1.305515
"2023-05-28 20:01:50",20979,259.6144,1.298072
"2023-05-28 20:01:55",20980,258.3606,1.291803
"2023-05-28 20:02:00",20981,256.8732,1.284366
"2023-05-28 20:02:05",20982,255.5118,1.277559
"2023-05-28 20:02:10",20983,254.2355,1.271178
"2023-05-28 20:02:15",20984,252.8984,1.264492
"2023-05-28 20:02:20",20985,251.5629,1.257814
"2023-05-28 20:02:25",20986,250.2848,1.251424
"2023-05-28 20:02:30",20987,249.05,1.24525
"2023-05-28 20:02:35",20988,247.6988,1.238494
"2023-05-28 20:02:40",20989,246.5556,1.232778
"2023-05-28 20:02:45",20990,245.2376,1.226188
"2023-05-28 20:02:50",20991,244.2398,1.221199
"2023-05-28 20:02:55",20992,243.0208,1.215104
"2023-05-28 20:03:00",20993,241.9224,1.209612
"2023-05-28 20:03:05",20994,240.8102,1.204051
"2023-05-28 20:03:10",20995,239.7313,1.198656
