"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua2"
"TIMESTAMP","RECORD","PAR_aqua2_Den","PAR_aqua2_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-06-01 12:00:05",84318,5436.342,27.18171
"2023-06-01 12:00:10",84319,6695.752,33.47876
"2023-06-01 12:00:15",84320,6105.569,30.52785
"2023-06-01 12:00:20",84321,6122.596,30.61298
"2023-06-01 12:00:25",84322,5869.898,29.34949
"2023-06-01 12:00:30",84323,6854.806,34.27404
"2023-06-01 12:00:35",84324,6224.855,31.12428
"2023-06-01 12:00:40",84325,5581.872,27.90936
"2023-06-01 12:00:45",84326,6115.179,30.5759
"2023-06-01 12:00:50",84327,5630.296,28.15148
"2023-06-01 12:00:55",84328,6247.967,31.23984
"2023-06-01 12:01:00",84329,5087.159,25.43579
"2023-06-01 12:01:05",84330,5398.458,26.99229
"2023-06-01 12:01:10",84331,6469.333,32.34667
"2023-06-01 12:01:15",84332,7711.359,38.5568
"2023-06-01 12:01:20",84333,6060.892,30.30447
"2023-06-01 12:01:25",84334,4514.012,22.57006
"2023-06-01 12:01:30",84335,6410.81,32.05405
"2023-06-01 12:01:35",84336,6503.221,32.51611
"2023-06-01 12:01:40",84337,6377.841,31.88921
"2023-06-01 12:01:45",84338,7270.99,36.35495
"2023-06-01 12:01:50",84339,6337.144,31.68572
"2023-06-01 12:01:55",84340,7512.103,37.56052
"2023-06-01 12:02:00",84341,6873.12,34.3656
"2023-06-01 12:02:05",84342,6635.872,33.17936
"2023-06-01 12:02:10",84343,6843.861,34.21931
"2023-06-01 12:02:15",84344,6851.829,34.25915
"2023-06-01 12:02:20",84345,5984.082,29.92041
"2023-06-01 12:02:25",84346,4643.239,23.21619
"2023-06-01 12:02:30",84347,5749.094,28.74547
"2023-06-01 12:02:35",84348,6202.005,31.01003
"2023-06-01 12:02:40",84349,5547.532,27.73766
"2023-06-01 12:02:45",84350,6021.666,30.10834
"2023-06-01 12:02:50",84351,6038.472,30.19236
"2023-06-01 12:02:55",84352,6520.292,32.60146
"2023-06-01 12:03:00",84353,5537.738,27.68869
"2023-06-01 12:03:05",84354,5264.271,26.32136
"2023-06-01 12:03:10",84355,5859.692,29.29846
