"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","EXO_data"
"TIMESTAMP","RECORD","Chlorophyll","nLFCond","Pressure","Turbidity","Temp","Cond","D_OX","Sal","TSS","VerticalPosition","Depth","D_OX2","SpCond","WiperPosition","BPower","fDOM","D_OX3","Phycoerythrin","pH","CablePower","fDOM2","ORP","TDS","pH2"
"TS","RN","RFU","microSimens/cm","psia","FNU","C","microSimens/cm","%Sat","PSU","mg/L","m","m","%Local","microSimens/cm","volt","volt","QSU","mg/L","RFU","pH","volt","RFU","mV","mg/L","mV"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-05-29 16:02:00",1474,-0.15,492.4,-0.38,0.39,18.17,423.3,94.6,0.24,0,-0.083,-0.269,97.8,486.8,1.2,0,1,8.91,-0.1,8.49,11.07,0.33,230.9,316.4,-86
"2023-05-29 16:04:00",1475,-0.15,492.6,-0.38,0.41,18.18,423.5,94.6,0.24,0,-0.084,-0.269,97.8,487,1.19,0,1.06,8.91,-0.08,8.49,11.05,0.35,230.8,316.5,-86
"2023-05-29 16:06:00",1476,-0.15,492.6,-0.38,0.41,18.18,423.5,94.6,0.24,0,-0.084,-0.269,97.8,487,1.19,0,1.06,8.91,-0.08,8.49,11.05,0.35,230.8,316.5,-86
"2023-05-29 16:08:00",1477,-0.16,491.8,-0.38,0.41,18.19,423,94.6,0.24,0,-0.084,-0.27,97.7,486.2,1.19,0,0.97,8.9,-0.07,8.49,11.05,0.32,230.8,316,-86
"2023-05-29 16:10:00",1478,-0.16,491.8,-0.38,0.41,18.19,423,94.6,0.24,0,-0.084,-0.27,97.7,486.2,1.19,0,0.97,8.9,-0.07,8.49,11.05,0.32,230.8,316,-86
"2023-05-29 16:12:00",1479,-0.15,492,-0.38,0.39,18.2,423.2,94.5,0.24,0,-0.085,-0.27,97.7,486.4,1.2,0,0.92,8.9,-0.09,8.49,11.03,0.31,230.8,316.1,-86
"2023-05-29 16:14:00",1480,-0.15,492,-0.38,0.39,18.2,423.2,94.5,0.24,0,-0.085,-0.27,97.7,486.4,1.2,0,0.92,8.9,-0.09,8.49,11.03,0.31,230.8,316.1,-86
"2023-05-29 16:16:00",1481,-0.16,493.9,-0.38,0.37,18.21,425,94.5,0.24,0,-0.086,-0.271,97.7,488.3,1.2,0,0.87,8.9,-0.09,8.49,11.05,0.29,230.8,317.4,-86
"2023-05-29 16:18:00",1482,-0.16,493.9,-0.38,0.37,18.21,425,94.5,0.24,0,-0.086,-0.271,97.7,488.3,1.2,0,0.87,8.9,-0.09,8.49,11.05,0.29,230.8,317.4,-86
"2023-05-29 16:20:00",1483,-0.17,493.8,-0.39,0.37,18.23,425,94.5,0.24,0,-0.086,-0.272,97.7,488.2,1.2,0,0.83,8.89,-0.09,8.49,11.03,0.28,230.7,317.3,-86
"2023-05-29 16:22:00",1484,-0.17,493.8,-0.39,0.37,18.23,425,94.5,0.24,0,-0.086,-0.272,97.7,488.2,1.2,0,0.83,8.89,-0.09,8.49,11.03,0.28,230.7,317.3,-86
"2023-05-29 16:24:00",1485,-0.18,493,-0.39,0.37,18.23,424.4,94.5,0.24,0,-0.086,-0.272,97.7,487.4,1.2,0,0.98,8.89,-0.09,8.49,11.05,0.33,230.7,316.8,-86
"2023-05-29 16:26:00",1486,-0.18,493,-0.39,0.37,18.23,424.4,94.5,0.24,0,-0.086,-0.272,97.7,487.4,1.2,0,0.98,8.89,-0.09,8.49,11.05,0.33,230.7,316.8,-86
"2023-05-29 16:28:00",1487,-0.16,492.2,-0.39,0.37,18.25,423.9,94.5,0.24,0,-0.087,-0.272,97.7,486.6,1.2,0,0.84,8.89,-0.11,8.49,11.05,0.28,230.7,316.3,-86
"2023-05-29 16:30:00",1488,-0.16,492.2,-0.39,0.37,18.25,423.9,94.5,0.24,0,-0.087,-0.272,97.7,486.6,1.2,0,0.84,8.89,-0.11,8.49,11.05,0.28,230.7,316.3,-86
"2023-05-29 16:32:00",1489,-0.16,492,-0.39,0.38,18.25,423.7,94.5,0.24,0,-0.086,-0.272,97.6,486.4,1.2,0,0.89,8.88,-0.12,8.49,11.05,0.3,230.7,316.2,-86
"2023-05-29 16:34:00",1490,-0.16,492,-0.39,0.38,18.25,423.7,94.5,0.24,0,-0.086,-0.272,97.6,486.4,1.2,0,0.89,8.88,-0.12,8.49,11.05,0.3,230.7,316.2,-86
"2023-05-29 16:36:00",1491,-0.16,492.9,-0.39,0.38,18.24,424.3,94.4,0.24,0,-0.087,-0.273,97.6,487.3,1.19,0,0.86,8.88,-0.14,8.49,11.07,0.29,230.7,316.8,-86
"2023-05-29 16:38:00",1492,-0.16,492.9,-0.39,0.38,18.24,424.3,94.4,0.24,0,-0.087,-0.273,97.6,487.3,1.19,0,0.86,8.88,-0.14,8.49,11.07,0.29,230.7,316.8,-86
"2023-05-29 16:40:00",1493,-0.16,492.4,-0.39,0.37,18.23,423.9,94.4,0.24,0,-0.087,-0.273,97.6,486.9,1.2,0,0.97,8.88,-0.11,8.49,11.06,0.32,230.8,316.5,-86.1
"2023-05-29 16:42:00",1494,-0.16,492.4,-0.39,0.37,18.23,423.9,94.4,0.24,0,-0.087,-0.273,97.6,486.9,1.2,0,0.97,8.88,-0.11,8.49,11.06,0.32,230.8,316.5,-86.1
"2023-05-29 16:44:00",1495,-0.16,493.3,-0.39,0.38,18.22,424.6,94.4,0.24,0,-0.087,-0.273,97.5,487.7,1.2,0,1.03,8.88,-0.07,8.49,11.08,0.34,230.7,317,-86.1
"2023-05-29 16:46:00",1496,-0.16,493.3,-0.39,0.38,18.22,424.6,94.4,0.24,0,-0.087,-0.273,97.5,487.7,1.2,0,1.03,8.88,-0.07,8.49,11.08,0.34,230.7,317,-86.1
"2023-05-29 16:48:00",1497,-0.16,492.9,-0.39,0.39,18.22,424.2,94.3,0.24,0,-0.087,-0.273,97.5,487.3,1.19,0,0.94,8.88,-0.08,8.49,11.08,0.31,230.7,316.8,-86.1
"2023-05-29 16:50:00",1498,-0.16,492.9,-0.39,0.39,18.22,424.2,94.3,0.24,0,-0.087,-0.273,97.5,487.3,1.19,0,0.94,8.88,-0.08,8.49,11.08,0.31,230.7,316.8,-86.1
"2023-05-29 16:52:00",1499,-0.16,493.3,-0.39,0.37,18.21,424.4,94.3,0.24,0,-0.086,-0.272,97.5,487.7,1.2,0,0.98,8.88,-0.1,8.49,11.08,0.33,230.8,317,-86.1
"2023-05-29 16:54:00",1500,-0.16,493.3,-0.39,0.37,18.21,424.4,94.3,0.24,0,-0.086,-0.272,97.5,487.7,1.2,0,0.98,8.88,-0.1,8.49,11.08,0.33,230.8,317,-86.1
"2023-05-29 16:56:00",1501,-0.16,494.1,-0.38,0.39,18.2,425.1,94.2,0.24,0,-0.086,-0.271,97.4,488.5,1.2,0,1.03,8.87,-0.08,8.49,11.11,0.34,230.8,317.5,-86.1
"2023-05-29 16:58:00",1502,-0.16,494.1,-0.38,0.39,18.2,425.1,94.2,0.24,0,-0.086,-0.271,97.4,488.5,1.2,0,1.03,8.87,-0.08,8.49,11.11,0.34,230.8,317.5,-86.1
"2023-05-29 17:00:00",1503,-0.16,493.7,-0.38,0.41,18.19,424.6,94.2,0.24,0,-0.086,-0.271,97.4,488.1,1.19,0,0.98,8.87,-0.07,8.49,11.11,0.33,230.8,317.3,-86.1
