"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-06-01 21:02:00",3784,12.88532,21.76117
"2023-06-01 21:04:00",3785,12.90153,21.71326
"2023-06-01 21:06:00",3786,12.8856,21.67093
"2023-06-01 21:08:00",3787,12.89345,21.62296
"2023-06-01 21:10:00",3788,12.88121,21.5799
"2023-06-01 21:12:00",3789,12.89828,21.53091
"2023-06-01 21:14:00",3790,12.88477,21.48779
"2023-06-01 21:16:00",3791,12.89668,21.43976
"2023-06-01 21:18:00",3792,12.87815,21.39764
"2023-06-01 21:20:00",3793,12.88783,21.35098
"2023-06-01 21:22:00",3794,12.87471,21.31039
"2023-06-01 21:24:00",3795,12.88924,21.26498
"2023-06-01 21:26:00",3796,12.87618,21.22519
"2023-06-01 21:28:00",3797,12.88329,21.18085
"2023-06-01 21:30:00",3798,12.87093,21.14319
"2023-06-01 21:32:00",3799,12.88716,21.10077
"2023-06-01 21:34:00",3800,12.87213,21.06415
"2023-06-01 21:36:00",3801,12.88437,21.02203
"2023-06-01 21:38:00",3802,12.86588,20.98618
"2023-06-01 21:40:00",3803,12.87617,20.94586
"2023-06-01 21:42:00",3804,12.87252,20.91177
"2023-06-01 21:44:00",3805,12.8807,20.87253
"2023-06-01 21:46:00",3806,12.86865,20.83936
"2023-06-01 21:48:00",3807,12.88081,20.80185
"2023-06-01 21:50:00",3808,12.86623,20.77063
"2023-06-01 21:52:00",3809,12.87618,20.73407
"2023-06-01 21:54:00",3810,12.86696,20.70346
"2023-06-01 21:56:00",3811,12.87835,20.66788
"2023-06-01 21:58:00",3812,12.86789,20.63794
"2023-06-01 22:00:00",3813,12.86684,20.60184
