"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua2"
"TIMESTAMP","RECORD","PAR_aqua2_Den","PAR_aqua2_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-06-01 07:00:05",80718,114.6224,0.5731122
"2023-06-01 07:00:10",80719,109.7558,0.548779
"2023-06-01 07:00:15",80720,106.3978,0.5319889
"2023-06-01 07:00:20",80721,109.6234,0.548117
"2023-06-01 07:00:25",80722,114.7315,0.5736574
"2023-06-01 07:00:30",80723,126.1027,0.6305136
"2023-06-01 07:00:35",80724,116.3914,0.5819569
"2023-06-01 07:00:40",80725,113.9303,0.5696517
"2023-06-01 07:00:45",80726,105.1323,0.5256616
"2023-06-01 07:00:50",80727,107.6972,0.5384861
"2023-06-01 07:00:55",80728,102.8864,0.514432
"2023-06-01 07:01:00",80729,108.6782,0.5433909
"2023-06-01 07:01:05",80730,106.3011,0.5315053
"2023-06-01 07:01:10",80731,116.1536,0.5807682
"2023-06-01 07:01:15",80732,110.7863,0.5539313
"2023-06-01 07:01:20",80733,115.1349,0.5756747
"2023-06-01 07:01:25",80734,118.4041,0.5920207
"2023-06-01 07:01:30",80735,115.0871,0.5754353
"2023-06-01 07:01:35",80736,121.3565,0.6067825
"2023-06-01 07:01:40",80737,120.0116,0.600058
"2023-06-01 07:01:45",80738,112.7526,0.5637633
"2023-06-01 07:01:50",80739,115.2131,0.5760658
"2023-06-01 07:01:55",80740,114.0974,0.5704872
"2023-06-01 07:02:00",80741,112.8698,0.5643488
"2023-06-01 07:02:05",80742,105.5007,0.5275033
"2023-06-01 07:02:10",80743,104.143,0.5207148
"2023-06-01 07:02:15",80744,102.1762,0.5108811
"2023-06-01 07:02:20",80745,99.92244,0.4996122
"2023-06-01 07:02:25",80746,104.9786,0.5248928
"2023-06-01 07:02:30",80747,107.2569,0.5362845
"2023-06-01 07:02:35",80748,108.9726,0.5448632
"2023-06-01 07:02:40",80749,107.872,0.5393598
"2023-06-01 07:02:45",80750,116.7903,0.5839517
"2023-06-01 07:02:50",80751,120.2134,0.6010668
"2023-06-01 07:02:55",80752,126.7354,0.633677
"2023-06-01 07:03:00",80753,130.7268,0.653634
"2023-06-01 07:03:05",80754,125.2553,0.6262765
