"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua1"
"TIMESTAMP","RECORD","PAR_aqua1_Den","PAR_aqua1_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-06-01 13:00:05",85038,14851.82,74.25912
"2023-06-01 13:00:10",85039,16332.79,81.66394
"2023-06-01 13:00:15",85040,15084.27,75.42134
"2023-06-01 13:00:20",85041,18004.11,90.02053
"2023-06-01 13:00:25",85042,17006.5,85.03251
"2023-06-01 13:00:30",85043,16357.41,81.78703
"2023-06-01 13:00:35",85044,15521.48,77.6074
"2023-06-01 13:00:40",85045,14595.21,72.97607
"2023-06-01 13:00:45",85046,13674.23,68.37114
"2023-06-01 13:00:50",85047,15935.36,79.67678
"2023-06-01 13:00:55",85048,19209.29,96.04645
"2023-06-01 13:01:00",85049,15667.73,78.33868
"2023-06-01 13:01:05",85050,14029.65,70.14823
"2023-06-01 13:01:10",85051,17765.68,88.82838
"2023-06-01 13:01:15",85052,17722.73,88.61366
"2023-06-01 13:01:20",85053,14725.95,73.62978
"2023-06-01 13:01:25",85054,14179.29,70.89646
"2023-06-01 13:01:30",85055,17902.19,89.51094
"2023-06-01 13:01:35",85056,16251.74,81.2587
"2023-06-01 13:01:40",85057,16010.27,80.05138
"2023-06-01 13:01:45",85058,15037.88,75.1894
"2023-06-01 13:01:50",85059,18254.92,91.27462
"2023-06-01 13:01:55",85060,15153.55,75.76774
"2023-06-01 13:02:00",85061,20910.32,104.5516
"2023-06-01 13:02:05",85062,17654.88,88.27442
"2023-06-01 13:02:10",85063,20371.29,101.8565
"2023-06-01 13:02:15",85064,14448.54,72.24271
"2023-06-01 13:02:20",85065,19676.1,98.38052
"2023-06-01 13:02:25",85066,14672.47,73.36235
"2023-06-01 13:02:30",85067,17930.2,89.65102
"2023-06-01 13:02:35",85068,18247.84,91.23922
"2023-06-01 13:02:40",85069,22383.41,111.9171
"2023-06-01 13:02:45",85070,16863.43,84.31718
"2023-06-01 13:02:50",85071,13979.25,69.89626
"2023-06-01 13:02:55",85072,15670.69,78.35348
"2023-06-01 13:03:00",85073,19825.92,99.12961
"2023-06-01 13:03:05",85074,17299.69,86.49845
"2023-06-01 13:03:10",85075,23068.61,115.3431
