"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua2"
"TIMESTAMP","RECORD","PAR_aqua2_Den","PAR_aqua2_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-28 13:00:05",15918,18900.98,94.50493
"2023-05-28 13:00:10",15919,17876.69,89.38345
"2023-05-28 13:00:15",15920,16514.26,82.57133
"2023-05-28 13:00:20",15921,15729.5,78.64748
"2023-05-28 13:00:25",15922,15260.41,76.30206
"2023-05-28 13:00:30",15923,15040.09,75.20047
"2023-05-28 13:00:35",15924,14524,72.62
"2023-05-28 13:00:40",15925,13483.4,67.41702
"2023-05-28 13:00:45",15926,13139.85,65.69928
"2023-05-28 13:00:50",15927,13079.8,65.39899
"2023-05-28 13:00:55",15928,12960.6,64.80298
"2023-05-28 13:01:00",15929,13000.83,65.00416
"2023-05-28 13:01:05",15930,13320.78,66.60391
"2023-05-28 13:01:10",15931,13022.21,65.11105
"2023-05-28 13:01:15",15932,12772.44,63.8622
"2023-05-28 13:01:20",15933,12699.21,63.49607
"2023-05-28 13:01:25",15934,12716.24,63.5812
"2023-05-28 13:01:30",15935,13059.59,65.29797
"2023-05-28 13:01:35",15936,12798.53,63.99264
"2023-05-28 13:01:40",15937,12262.27,61.31136
"2023-05-28 13:01:45",15938,11964.53,59.82263
"2023-05-28 13:01:50",15939,11860.2,59.30102
"2023-05-28 13:01:55",15940,11822.54,59.11269
"2023-05-28 13:02:00",15941,11929.37,59.64686
"2023-05-28 13:02:05",15942,12023.58,60.11789
"2023-05-28 13:02:10",15943,12117.29,60.58646
"2023-05-28 13:02:15",15944,12040.74,60.2037
"2023-05-28 13:02:20",15945,12062.77,60.31386
"2023-05-28 13:02:25",15946,12167.8,60.839
"2023-05-28 13:02:30",15947,12161.61,60.80806
"2023-05-28 13:02:35",15948,12095.51,60.47754
"2023-05-28 13:02:40",15949,12121.32,60.60658
"2023-05-28 13:02:45",15950,12174.67,60.87336
"2023-05-28 13:02:50",15951,12201.27,61.00638
"2023-05-28 13:02:55",15952,12351.1,61.75551
"2023-05-28 13:03:00",15953,12239.37,61.19687
"2023-05-28 13:03:05",15954,11829.91,59.14956
"2023-05-28 13:03:10",15955,11544.32,57.72161
