"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-05-31 01:02:00",2464,1013.1,88,13.2,11.4
"2023-05-31 01:04:00",2465,1013.1,89,13.2,11.5
"2023-05-31 01:06:00",2466,1013.1,87,13.2,11.3
"2023-05-31 01:08:00",2467,1013.1,87,13.2,11
"2023-05-31 01:10:00",2468,1013,86,13.1,11
"2023-05-31 01:12:00",2469,1013.1,86,13.1,10.9
"2023-05-31 01:14:00",2470,1013,87,13.1,11
"2023-05-31 01:16:00",2471,1013.1,88,13.2,11.3
"2023-05-31 01:18:00",2472,1013,88,13.2,11.3
"2023-05-31 01:20:00",2473,1013,87,13.1,11.1
"2023-05-31 01:22:00",2474,1013,87,13.1,11.1
"2023-05-31 01:24:00",2475,1012.9,87,13.1,11
"2023-05-31 01:26:00",2476,1012.9,87,13.1,11.1
"2023-05-31 01:28:00",2477,1012.9,87,13.1,11.1
"2023-05-31 01:30:00",2478,1012.9,88,13.1,11.2
"2023-05-31 01:32:00",2479,1012.8,87,13,11
"2023-05-31 01:34:00",2480,1012.8,89,13.2,11.5
"2023-05-31 01:36:00",2481,1012.9,88,13.1,11.3
"2023-05-31 01:38:00",2482,1012.9,89,13.1,11.4
"2023-05-31 01:40:00",2483,1012.9,89,13.1,11.3
"2023-05-31 01:42:00",2484,1012.8,88,12.9,11.1
"2023-05-31 01:44:00",2485,1012.9,89,13,11.4
"2023-05-31 01:46:00",2486,1012.9,90,13.1,11.6
"2023-05-31 01:48:00",2487,1012.9,87,12.9,10.8
"2023-05-31 01:50:00",2488,1012.9,88,12.9,11
"2023-05-31 01:52:00",2489,1012.9,88,13,11
"2023-05-31 01:54:00",2490,1012.9,88,13.1,11.2
"2023-05-31 01:56:00",2491,1012.9,87,12.9,10.8
"2023-05-31 01:58:00",2492,1012.9,88,13.1,11.2
"2023-05-31 02:00:00",2493,1012.8,88,13,11.2
