"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-06-01 20:02:00",3754,13.1483,23.42761
"2023-06-01 20:04:00",3755,13.11046,23.37402
"2023-06-01 20:06:00",3756,13.06038,23.32492
"2023-06-01 20:08:00",3757,13.03811,23.26834
"2023-06-01 20:10:00",3758,13.00321,23.21564
"2023-06-01 20:12:00",3759,12.99802,23.15628
"2023-06-01 20:14:00",3760,12.96216,23.10165
"2023-06-01 20:16:00",3761,12.96374,23.04138
"2023-06-01 20:18:00",3762,12.94155,22.98624
"2023-06-01 20:20:00",3763,12.95299,22.92508
"2023-06-01 20:22:00",3764,12.93393,22.86905
"2023-06-01 20:24:00",3765,12.94303,22.80786
"2023-06-01 20:26:00",3766,12.91979,22.75256
"2023-06-01 20:28:00",3767,12.92745,22.69202
"2023-06-01 20:30:00",3768,12.9177,22.63721
"2023-06-01 20:32:00",3769,12.9267,22.57697
"2023-06-01 20:34:00",3770,12.90995,22.52213
"2023-06-01 20:36:00",3771,12.90589,22.46216
"2023-06-01 20:38:00",3772,12.89777,22.40762
"2023-06-01 20:40:00",3773,12.91578,22.34769
"2023-06-01 20:42:00",3774,12.90114,22.29419
"2023-06-01 20:44:00",3775,12.9135,22.23486
"2023-06-01 20:46:00",3776,12.89243,22.18182
"2023-06-01 20:48:00",3777,12.90216,22.12341
"2023-06-01 20:50:00",3778,12.8944,22.07184
"2023-06-01 20:52:00",3779,12.90677,22.01498
"2023-06-01 20:54:00",3780,12.8965,21.96497
"2023-06-01 20:56:00",3781,12.90011,21.91013
"2023-06-01 20:58:00",3782,12.88755,21.86148
"2023-06-01 21:00:00",3783,12.89046,21.80792
