"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-31 07:00:05",63438,382.6827,1.913414
"2023-05-31 07:00:10",63439,382.4994,1.912497
"2023-05-31 07:00:15",63440,379.9734,1.899867
"2023-05-31 07:00:20",63441,380.2647,1.901324
"2023-05-31 07:00:25",63442,379.6056,1.898028
"2023-05-31 07:00:30",63443,378.5498,1.892749
"2023-05-31 07:00:35",63444,377.6394,1.888197
"2023-05-31 07:00:40",63445,376.1124,1.880562
"2023-05-31 07:00:45",63446,376.5386,1.882693
"2023-05-31 07:00:50",63447,375.0798,1.875399
"2023-05-31 07:00:55",63448,373.5343,1.867672
"2023-05-31 07:01:00",63449,375.0553,1.875277
"2023-05-31 07:01:05",63450,376.039,1.880195
"2023-05-31 07:01:10",63451,375.6274,1.878137
"2023-05-31 07:01:15",63452,374.2538,1.871269
"2023-05-31 07:01:20",63453,377.4685,1.887343
"2023-05-31 07:01:25",63454,378.5208,1.892604
"2023-05-31 07:01:30",63455,378.0173,1.890087
"2023-05-31 07:01:35",63456,382.7915,1.913958
"2023-05-31 07:01:40",63457,380.867,1.904335
"2023-05-31 07:01:45",63458,385.2345,1.926173
"2023-05-31 07:01:50",63459,388.1769,1.940885
"2023-05-31 07:01:55",63460,389.7524,1.948762
"2023-05-31 07:02:00",63461,393.1094,1.965547
"2023-05-31 07:02:05",63462,395.5004,1.977502
"2023-05-31 07:02:10",63463,398.2727,1.991364
"2023-05-31 07:02:15",63464,399.2834,1.996417
"2023-05-31 07:02:20",63465,398.7519,1.99376
"2023-05-31 07:02:25",63466,404.0034,2.020017
"2023-05-31 07:02:30",63467,404.6462,2.023231
"2023-05-31 07:02:35",63468,405.3494,2.026747
"2023-05-31 07:02:40",63469,405.5182,2.027591
"2023-05-31 07:02:45",63470,406.6176,2.033088
"2023-05-31 07:02:50",63471,407.7094,2.038547
"2023-05-31 07:02:55",63472,406.6653,2.033326
"2023-05-31 07:03:00",63473,409.3455,2.046728
"2023-05-31 07:03:05",63474,413.0587,2.065294
"2023-05-31 07:03:10",63475,415.8597,2.079299
