"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-06-02 04:02:00",3994,1013,83,12.6,9.8
"2023-06-02 04:04:00",3995,1013,83,12.6,10
"2023-06-02 04:06:00",3996,1013,82,12.5,9.5
"2023-06-02 04:08:00",3997,1013.1,82,12.5,9.6
"2023-06-02 04:10:00",3998,1013,80,12.5,9.2
"2023-06-02 04:12:00",3999,1013,82,12.4,9.5
"2023-06-02 04:14:00",4000,1013.1,84,12.5,9.9
"2023-06-02 04:16:00",4001,1013.1,82,12.5,9.6
"2023-06-02 04:18:00",4002,1013,84,12.5,9.9
"2023-06-02 04:20:00",4003,1013.1,81,12.4,9.4
"2023-06-02 04:22:00",4004,1013.1,84,12.5,9.9
"2023-06-02 04:24:00",4005,1013.1,81,12.4,9.3
"2023-06-02 04:26:00",4006,1013,82,12.4,9.4
"2023-06-02 04:28:00",4007,1013.1,81,12.3,9.3
"2023-06-02 04:30:00",4008,1013.1,83,12.3,9.5
"2023-06-02 04:32:00",4009,1013.2,83,12.3,9.7
"2023-06-02 04:34:00",4010,1013.2,82,12.3,9.4
"2023-06-02 04:36:00",4011,1013.2,84,12.4,9.8
"2023-06-02 04:38:00",4012,1013.2,83,12.3,9.6
"2023-06-02 04:40:00",4013,1013.2,83,12.3,9.6
"2023-06-02 04:42:00",4014,1013.2,84,12.3,9.8
"2023-06-02 04:44:00",4015,1013.2,83,12.3,9.6
"2023-06-02 04:46:00",4016,1013.2,83,12.3,9.5
"2023-06-02 04:48:00",4017,1013.3,83,12.2,9.5
"2023-06-02 04:50:00",4018,1013.4,83,12.2,9.6
"2023-06-02 04:52:00",4019,1013.4,84,12.3,9.8
"2023-06-02 04:54:00",4020,1013.4,84,12.3,9.8
"2023-06-02 04:56:00",4021,1013.4,83,12.2,9.5
"2023-06-02 04:58:00",4022,1013.4,84,12.3,9.7
"2023-06-02 05:00:00",4023,1013.4,84,12.2,9.6
