"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-28 06:00:05",10878,93.19382,0.4659692
"2023-05-28 06:00:10",10879,93.86956,0.4693479
"2023-05-28 06:00:15",10880,94.33373,0.4716687
"2023-05-28 06:00:20",10881,95.07742,0.4753871
"2023-05-28 06:00:25",10882,95.5043,0.4775216
"2023-05-28 06:00:30",10883,96.3875,0.4819376
"2023-05-28 06:00:35",10884,96.90745,0.4845372
"2023-05-28 06:00:40",10885,97.81628,0.4890814
"2023-05-28 06:00:45",10886,98.33279,0.491664
"2023-05-28 06:00:50",10887,98.98577,0.4949289
"2023-05-28 06:00:55",10888,99.79158,0.4989579
"2023-05-28 06:01:00",10889,100.4448,0.5022238
"2023-05-28 06:01:05",10890,101.1564,0.5057819
"2023-05-28 06:01:10",10891,101.7159,0.5085794
"2023-05-28 06:01:15",10892,102.4351,0.5121754
"2023-05-28 06:01:20",10893,103.313,0.5165651
"2023-05-28 06:01:25",10894,103.7831,0.5189155
"2023-05-28 06:01:30",10895,104.5107,0.5225537
"2023-05-28 06:01:35",10896,105.2361,0.5261806
"2023-05-28 06:01:40",10897,105.8006,0.5290028
"2023-05-28 06:01:45",10898,106.456,0.5322799
"2023-05-28 06:01:50",10899,107.1969,0.5359843
"2023-05-28 06:01:55",10900,107.8686,0.5393432
"2023-05-28 06:02:00",10901,108.558,0.5427898
"2023-05-28 06:02:05",10902,109.0518,0.5452592
"2023-05-28 06:02:10",10903,109.6797,0.5483986
"2023-05-28 06:02:15",10904,110.6215,0.5531074
"2023-05-28 06:02:20",10905,111.123,0.5556151
"2023-05-28 06:02:25",10906,111.6815,0.5584074
"2023-05-28 06:02:30",10907,112.3779,0.5618896
"2023-05-28 06:02:35",10908,112.9846,0.5649228
"2023-05-28 06:02:40",10909,113.5766,0.5678828
"2023-05-28 06:02:45",10910,114.3722,0.5718608
"2023-05-28 06:02:50",10911,114.9227,0.5746134
"2023-05-28 06:02:55",10912,115.4261,0.5771307
"2023-05-28 06:03:00",10913,116.2982,0.581491
"2023-05-28 06:03:05",10914,117.0213,0.5851066
