"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-05-29 13:02:00",1384,1014.1,68,17.1,11.1
"2023-05-29 13:04:00",1385,1014.1,69,17,11.3
"2023-05-29 13:06:00",1386,1014,69,17,11.3
"2023-05-29 13:08:00",1387,1014.1,69,17,11.4
"2023-05-29 13:10:00",1388,1014.1,69,16.9,11.2
"2023-05-29 13:12:00",1389,1014.1,69,17,11.3
"2023-05-29 13:14:00",1390,1014,70,16.9,11.5
"2023-05-29 13:16:00",1391,1014.1,69,16.9,11.3
"2023-05-29 13:18:00",1392,1014,69,16.8,11.1
"2023-05-29 13:20:00",1393,1014.1,69,17,11.4
"2023-05-29 13:22:00",1394,1014,70,16.9,11.5
"2023-05-29 13:24:00",1395,1014.1,70,17,11.6
"2023-05-29 13:26:00",1396,1014,70,17.1,11.6
"2023-05-29 13:28:00",1397,1014,68,16.9,11
"2023-05-29 13:30:00",1398,1014,69,17,11.3
"2023-05-29 13:32:00",1399,1014,70,17,11.5
"2023-05-29 13:34:00",1400,1013.9,68,17,11
"2023-05-29 13:36:00",1401,1013.9,70,17,11.5
"2023-05-29 13:38:00",1402,1013.9,69,16.9,11.2
"2023-05-29 13:40:00",1403,1013.9,70,17,11.5
"2023-05-29 13:42:00",1404,1013.9,71,16.9,11.6
"2023-05-29 13:44:00",1405,1014,71,16.8,11.6
"2023-05-29 13:46:00",1406,1014,71,16.8,11.7
"2023-05-29 13:48:00",1407,1014,69,16.7,11.1
"2023-05-29 13:50:00",1408,1014,70,16.8,11.4
"2023-05-29 13:52:00",1409,1013.8,70,16.4,11
"2023-05-29 13:54:00",1410,1013.9,71,16.4,11.2
"2023-05-29 13:56:00",1411,1014,70,16.5,11.1
"2023-05-29 13:58:00",1412,1014,70,16.6,11.2
"2023-05-29 14:00:00",1413,1014,72,16.4,11.3
