"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-30 21:00:05",56238,0,0
"2023-05-30 21:00:10",56239,0,0
"2023-05-30 21:00:15",56240,0,0
"2023-05-30 21:00:20",56241,0,0
"2023-05-30 21:00:25",56242,0,0
"2023-05-30 21:00:30",56243,0,0
"2023-05-30 21:00:35",56244,0,0
"2023-05-30 21:00:40",56245,0,0
"2023-05-30 21:00:45",56246,0,0
"2023-05-30 21:00:50",56247,0,0
"2023-05-30 21:00:55",56248,0,0
"2023-05-30 21:01:00",56249,0,0
"2023-05-30 21:01:05",56250,0,0
"2023-05-30 21:01:10",56251,0,0
"2023-05-30 21:01:15",56252,0,0
"2023-05-30 21:01:20",56253,0,0
"2023-05-30 21:01:25",56254,0,0
"2023-05-30 21:01:30",56255,0,0
"2023-05-30 21:01:35",56256,0,0
"2023-05-30 21:01:40",56257,0,0
"2023-05-30 21:01:45",56258,0,0
"2023-05-30 21:01:50",56259,0,0
"2023-05-30 21:01:55",56260,0,0
"2023-05-30 21:02:00",56261,0,0
"2023-05-30 21:02:05",56262,0,0
"2023-05-30 21:02:10",56263,0,0
"2023-05-30 21:02:15",56264,0,0
"2023-05-30 21:02:20",56265,0,0
"2023-05-30 21:02:25",56266,0,0
"2023-05-30 21:02:30",56267,0,0
"2023-05-30 21:02:35",56268,0,0
"2023-05-30 21:02:40",56269,0,0
"2023-05-30 21:02:45",56270,0,0
"2023-05-30 21:02:50",56271,0,0
"2023-05-30 21:02:55",56272,0,0
"2023-05-30 21:03:00",56273,0,0
"2023-05-30 21:03:05",56274,0,0
"2023-05-30 21:03:10",56275,0,0
"2023-05-30 21:03:15",56276,0,0
"2023-05-30 21:03:20",56277,0,0
"2023-05-30 21:03:25",56278,0,0
"2023-05-30 21:03:30",56279,0,0
"2023-05-30 21:03:35",56280,0,0
"2023-05-30 21:03:40",56281,0,0
"2023-05-30 21:03:45",56282,0,0
"2023-05-30 21:03:50",56283,0,0
"2023-05-30 21:03:55",56284,0,0
"2023-05-30 21:04:00",56285,0,0
"2023-05-30 21:04:05",56286,0,0
