"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua1"
"TIMESTAMP","RECORD","PAR_aqua1_Den","PAR_aqua1_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-30 15:00:05",51918,18317.19,91.58595
"2023-05-30 15:00:10",51919,13868.51,69.34254
"2023-05-30 15:00:15",51920,24594.15,122.9708
"2023-05-30 15:00:20",51921,16724.73,83.62366
"2023-05-30 15:00:25",51922,15168.06,75.84031
"2023-05-30 15:00:30",51923,22903.63,114.5181
"2023-05-30 15:00:35",51924,17821.58,89.10793
"2023-05-30 15:00:40",51925,13357.07,66.78534
"2023-05-30 15:00:45",51926,14257.86,71.2893
"2023-05-30 15:00:50",51927,11410.77,57.05386
"2023-05-30 15:00:55",51928,12914.39,64.57196
"2023-05-30 15:01:00",51929,14237.16,71.18583
"2023-05-30 15:01:05",51930,29611.27,148.0564
"2023-05-30 15:01:10",51931,20396.96,101.9848
"2023-05-30 15:01:15",51932,23026.8,115.134
"2023-05-30 15:01:20",51933,15271.23,76.35614
"2023-05-30 15:01:25",51934,17877.52,89.38762
"2023-05-30 15:01:30",51935,13857.6,69.28799
"2023-05-30 15:01:35",51936,15276.56,76.38282
"2023-05-30 15:01:40",51937,24708.5,123.5425
"2023-05-30 15:01:45",51938,12941.53,64.70767
"2023-05-30 15:01:50",51939,17631.35,88.15674
"2023-05-30 15:01:55",51940,13360.9,66.8045
"2023-05-30 15:02:00",51941,13705.03,68.52514
"2023-05-30 15:02:05",51942,14560.11,72.80056
"2023-05-30 15:02:10",51943,13584.77,67.92383
"2023-05-30 15:02:15",51944,15453.55,77.26775
"2023-05-30 15:02:20",51945,19155.86,95.7793
"2023-05-30 15:02:25",51946,14817.92,74.08961
"2023-05-30 15:02:30",51947,16754.15,83.77073
"2023-05-30 15:02:35",51948,14011.78,70.05892
"2023-05-30 15:02:40",51949,26412.89,132.0645
"2023-05-30 15:02:45",51950,14015.55,70.07778
"2023-05-30 15:02:50",51951,14918.76,74.59381
"2023-05-30 15:02:55",51952,20934.62,104.6731
"2023-05-30 15:03:00",51953,15441.48,77.20742
"2023-05-30 15:03:05",51954,21863.17,109.3159
"2023-05-30 15:03:10",51955,13555.04,67.77518
