"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-05-27 15:02:00",4,1013.1,70,18.3,12.8
"2023-05-27 15:04:00",5,1013.1,69,18.3,12.7
"2023-05-27 15:06:00",6,1013.1,69,18.4,12.7
"2023-05-27 15:08:00",7,1013,69,18.5,12.7
"2023-05-27 15:10:00",8,1013,68,18.6,12.8
"2023-05-27 15:12:00",9,1012.9,64,18.7,11.8
"2023-05-27 15:14:00",10,1012.9,67,18.7,12.6
"2023-05-27 15:16:00",11,1012.9,65,18.7,12.1
"2023-05-27 15:18:00",12,1012.9,64,18.8,11.8
"2023-05-27 15:20:00",13,1012.9,63,18.8,11.8
"2023-05-27 15:22:00",14,1012.9,64,18.7,11.8
"2023-05-27 15:24:00",15,1012.9,65,18.8,12.1
"2023-05-27 15:26:00",16,1012.9,65,18.9,12.2
"2023-05-27 15:28:00",17,1012.8,62,18.9,11.7
"2023-05-27 15:30:00",18,1012.8,62,19,11.6
"2023-05-27 15:32:00",19,1012.8,61,19.1,11.5
"2023-05-27 15:34:00",20,1012.8,61,19.1,11.6
"2023-05-27 15:36:00",21,1012.8,61,19.1,11.4
"2023-05-27 15:38:00",22,1012.7,62,19.1,11.7
"2023-05-27 15:40:00",23,1012.8,62,19.1,11.9
"2023-05-27 15:42:00",24,1012.8,62,19.2,11.8
"2023-05-27 15:44:00",25,1012.8,63,19.2,12.1
"2023-05-27 15:46:00",26,1012.8,62,19.3,12
"2023-05-27 15:48:00",27,1012.6,63,19.1,11.9
"2023-05-27 15:50:00",28,1012.6,62,19.1,11.9
"2023-05-27 15:52:00",29,1012.6,63,19.1,12
"2023-05-27 15:54:00",30,1012.5,65,19.2,12.5
"2023-05-27 15:56:00",31,1012.6,62,19.2,11.9
"2023-05-27 15:58:00",32,1012.5,65,19.2,12.5
"2023-05-27 16:00:00",33,1012.5,64,19.2,12.4
"2023-05-27 16:02:00",34,1012.5,64,19.1,12.2
"2023-05-27 16:04:00",35,1012.5,63,19.1,12.1
"2023-05-27 16:06:00",36,1012.6,66,19.1,12.6
"2023-05-27 16:08:00",37,1012.6,65,19.1,12.5
"2023-05-27 16:10:00",38,1012.5,66,19.1,12.6
"2023-05-27 16:12:00",39,1012.5,64,19.1,12.2
"2023-05-27 16:14:00",40,1012.5,64,19.1,12.2
"2023-05-27 16:16:00",41,1012.5,65,19.1,12.4
"2023-05-27 16:18:00",42,1012.5,65,19.1,12.5
"2023-05-27 16:20:00",43,1012.5,65,19,12.4
"2023-05-27 16:22:00",44,1012.5,64,19,12.1
"2023-05-27 16:24:00",45,1012.5,64,18.9,11.9
"2023-05-27 16:26:00",46,1012.6,66,18.8,12.3
"2023-05-27 16:28:00",47,1012.6,66,18.7,12.4
"2023-05-27 16:30:00",48,1012.6,65,19,12.4
"2023-05-27 16:32:00",49,1012.9,63,18.6,11.6
"2023-05-27 16:34:00",50,1013,68,18.1,12.2
"2023-05-27 16:36:00",51,1012.8,69,17.2,11.5
"2023-05-27 16:38:00",52,1012.8,71,17.2,11.9
"2023-05-27 16:40:00",53,1012.6,71,16.8,11.6
"2023-05-27 16:42:00",54,1012.8,70,17.3,11.9
"2023-05-27 16:44:00",55,1012.9,68,17.2,11.4
"2023-05-27 16:46:00",56,1012.8,69,17.4,11.8
"2023-05-27 16:48:00",57,1012.8,68,17.2,11.3
"2023-05-27 16:50:00",58,1012.8,68,17.5,11.6
"2023-05-27 16:52:00",59,1012.9,65,17.9,11.4
"2023-05-27 16:54:00",60,1012.8,66,17.7,11.5
"2023-05-27 16:56:00",61,1012.9,67,17.8,11.7
"2023-05-27 16:58:00",62,1012.8,67,17.6,11.6
"2023-05-27 17:00:00",63,1012.7,67,17.8,11.7
"2023-05-27 17:02:00",64,1012.9,64,17.8,11
"2023-05-27 17:04:00",65,1012.8,67,17.7,11.6
"2023-05-27 17:06:00",66,1012.7,66,17.8,11.5
"2023-05-27 17:08:00",67,1012.7,70,17.8,12.3
"2023-05-27 17:10:00",68,1012.9,70,17.5,12.1
"2023-05-27 17:12:00",69,1012.9,67,17.6,11.5
"2023-05-27 17:14:00",70,1012.7,69,17.4,11.9
"2023-05-27 17:16:00",71,1012.6,69,17.2,11.5
"2023-05-27 17:18:00",72,1012.5,69,16.8,11.3
"2023-05-27 17:20:00",73,1012.6,70,16.7,11.3
"2023-05-27 17:22:00",74,1012.6,71,16.7,11.6
"2023-05-27 17:24:00",75,1012.6,69,16.7,11.1
"2023-05-27 17:26:00",76,1012.6,70,16.8,11.4
"2023-05-27 17:28:00",77,1012.6,71,16.5,11.2
"2023-05-27 17:30:00",78,1012.7,72,17,12.1
"2023-05-27 17:32:00",79,1012.7,70,17,11.6
"2023-05-27 17:34:00",80,1012.7,72,17.2,12.2
"2023-05-27 17:36:00",81,1012.5,73,16.6,11.9
"2023-05-27 17:38:00",82,1012.5,72,16.4,11.4
"2023-05-27 17:40:00",83,1012.6,74,16.5,12
"2023-05-27 17:42:00",84,1012.7,72,16.6,11.7
"2023-05-27 17:44:00",85,1012.6,74,16.3,11.7
"2023-05-27 17:46:00",86,1012.7,73,16.3,11.5
"2023-05-27 17:48:00",87,1012.7,72,16.4,11.5
"2023-05-27 17:50:00",88,1012.7,72,16.5,11.4
"2023-05-27 17:52:00",89,1012.5,72,16.1,11.2
"2023-05-27 17:54:00",90,1012.5,75,16.3,12
"2023-05-27 17:56:00",91,1012.5,73,16,11.2
"2023-05-27 17:58:00",92,1012.5,75,16.1,11.7
"2023-05-27 18:00:00",93,1012.6,75,16.5,12.1
"2023-05-27 18:02:00",94,1012.5,75,16.1,11.7
"2023-05-27 18:04:00",95,1012.5,76,16.2,12
"2023-05-27 18:06:00",96,1012.6,75,16.2,11.8
"2023-05-27 18:08:00",97,1012.5,76,16.3,12.1
"2023-05-27 18:10:00",98,1012.5,76,16.4,12.2
"2023-05-27 18:12:00",99,1012.3,74,16.2,11.7
"2023-05-27 18:14:00",100,1012.3,74,16.2,11.7
"2023-05-27 18:16:00",101,1012.2,74,15.7,11.2
"2023-05-27 18:18:00",102,1012.2,74,15.9,11.3
"2023-05-27 18:20:00",103,1012.2,75,16,11.6
"2023-05-27 18:22:00",104,1012.3,75,15.8,11.4
"2023-05-27 18:24:00",105,1012.3,75,15.9,11.6
"2023-05-27 18:26:00",106,1012.3,74,15.8,11.3
"2023-05-27 18:28:00",107,1012.4,74,15.7,11.2
"2023-05-27 18:30:00",108,1012.6,74,15.8,11.3
"2023-05-27 18:32:00",109,1012.5,74,15.8,11.2
"2023-05-27 18:34:00",110,1012.5,75,15.9,11.5
"2023-05-27 18:36:00",111,1012.5,75,16,11.6
"2023-05-27 18:38:00",112,1012.4,73,15.9,11.2
"2023-05-27 18:40:00",113,1012.4,75,15.8,11.5
"2023-05-27 18:42:00",114,1012.4,75,15.9,11.5
"2023-05-27 18:44:00",115,1012.3,73,15.5,10.9
"2023-05-27 18:46:00",116,1012.4,77,15.6,11.6
"2023-05-27 18:48:00",117,1012.4,75,15.7,11.2
"2023-05-27 18:50:00",118,1012.4,75,15.7,11.3
"2023-05-27 18:52:00",119,1012.3,76,15.6,11.4
"2023-05-27 18:54:00",120,1012.3,75,15.6,11.4
"2023-05-27 18:56:00",121,1012.3,76,15.5,11.3
"2023-05-27 18:58:00",122,1012.3,75,15.3,11
"2023-05-27 19:00:00",123,1012.3,76,15.2,11.2
"2023-05-27 19:02:00",124,1012.2,77,15.3,11.4
"2023-05-27 19:04:00",125,1012.1,78,15.2,11.4
"2023-05-27 19:06:00",126,1012.1,78,15.2,11.4
"2023-05-27 19:08:00",127,1012.1,79,15,11.4
