"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","EXO_data"
"TIMESTAMP","RECORD","Chlorophyll","nLFCond","Pressure","Turbidity","Temp","Cond","D_OX","Sal","TSS","VerticalPosition","Depth","D_OX2","SpCond","WiperPosition","BPower","fDOM","D_OX3","Phycoerythrin","pH","CablePower","fDOM2","ORP","TDS","pH2"
"TS","RN","RFU","microSimens/cm","psia","FNU","C","microSimens/cm","%Sat","PSU","mg/L","m","m","%Local","microSimens/cm","volt","volt","QSU","mg/L","RFU","pH","volt","RFU","mV","mg/L","mV"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-06-01 17:02:00",3664,0.66,7999,-0.04,12.95,18.22,7999,90.5,5.31,0,0.159,-0.029,93.5,7999,1.2,0,14.78,8.26,2.03,7.99,11.82,4.93,262.9,6112,-57.01
"2023-06-01 17:04:00",3665,0.68,7999,-0.04,12.53,18.24,7999,90.6,5.36,0,0.159,-0.029,93.7,7999,1.21,0,14.77,8.27,2.09,7.99,11.8,4.92,262.7,6170,-57.21
"2023-06-01 17:06:00",3666,0.68,7999,-0.04,12.53,18.24,7999,90.6,5.36,0,0.159,-0.029,93.7,7999,1.21,0,14.77,8.27,2.09,7.99,11.8,4.92,262.7,6170,-57.21
"2023-06-01 17:08:00",3667,0.63,7999,-0.04,11.58,18.26,7999,90.8,5.67,0,0.158,-0.03,93.9,7999,1.2,0,14.75,8.27,1.97,7.99,11.81,4.92,262.8,6499,-57.33
"2023-06-01 17:10:00",3668,0.63,7999,-0.04,11.58,18.26,7999,90.8,5.67,0,0.158,-0.03,93.9,7999,1.2,0,14.75,8.27,1.97,7.99,11.81,4.92,262.8,6499,-57.33
"2023-06-01 17:12:00",3669,0.56,7999,-0.04,11.19,18.23,7999,90.7,5.94,0,0.157,-0.03,93.8,7999,1.19,0,14.74,8.25,1.83,7.99,11.8,4.91,262.5,6787,-57.22
"2023-06-01 17:14:00",3670,0.56,7999,-0.04,11.19,18.23,7999,90.7,5.94,0,0.157,-0.03,93.8,7999,1.19,0,14.74,8.25,1.83,7.99,11.8,4.91,262.5,6787,-57.22
"2023-06-01 17:16:00",3671,0.56,7999,-0.04,11.02,18.23,7999,90.7,6.01,0,0.157,-0.031,93.7,7999,1.2,0,14.73,8.24,1.82,7.99,11.79,4.91,262.3,6868,-57.24
"2023-06-01 17:18:00",3672,0.56,7999,-0.04,11.02,18.23,7999,90.7,6.01,0,0.157,-0.031,93.7,7999,1.2,0,14.73,8.24,1.82,7.99,11.79,4.91,262.3,6868,-57.24
"2023-06-01 17:20:00",3673,0.56,7999,-0.04,11.06,18.21,7999,90.6,6.04,0,0.156,-0.032,93.6,7999,1.2,0,14.81,8.24,1.82,7.99,11.83,4.94,261.9,6901,-57.23
"2023-06-01 17:22:00",3674,0.56,7999,-0.04,11.06,18.21,7999,90.6,6.04,0,0.156,-0.032,93.6,7999,1.2,0,14.81,8.24,1.82,7.99,11.83,4.94,261.9,6901,-57.23
"2023-06-01 17:24:00",3675,0.6,7999,-0.05,10.83,18.19,7999,90.5,5.98,0,0.155,-0.033,93.6,7999,1.19,0,14.8,8.24,1.92,7.99,11.81,4.93,261.4,6835,-57.18
"2023-06-01 17:26:00",3676,0.6,7999,-0.05,10.83,18.19,7999,90.5,5.98,0,0.155,-0.033,93.6,7999,1.19,0,14.8,8.24,1.92,7.99,11.81,4.93,261.4,6835,-57.18
"2023-06-01 17:28:00",3677,0.6,7999,-0.04,10.98,18.23,7999,90.8,5.97,0,0.157,-0.032,93.9,7999,1.19,0,14.77,8.26,1.93,8,11.78,4.92,261.2,6825,-57.57
"2023-06-01 17:30:00",3678,0.6,7999,-0.04,10.98,18.23,7999,90.8,5.97,0,0.157,-0.032,93.9,7999,1.19,0,14.77,8.26,1.93,8,11.78,4.92,261.2,6825,-57.57
"2023-06-01 17:32:00",3679,0.6,7999,-0.04,10.92,18.33,7999,91.4,5.92,0,0.158,-0.03,94.5,7999,1.21,0,14.71,8.3,1.9,8.01,11.8,4.9,260.7,6773,-58.33
"2023-06-01 17:34:00",3680,0.6,7999,-0.04,10.92,18.33,7999,91.4,5.92,0,0.158,-0.03,94.5,7999,1.21,0,14.71,8.3,1.9,8.01,11.8,4.9,260.7,6773,-58.33
"2023-06-01 17:36:00",3681,0.62,7999,-0.04,11.8,18.32,7999,91.1,5.6,0,0.158,-0.03,94.2,7999,1.2,0,14.75,8.29,1.92,8.01,11.74,4.92,260.1,6430,-58.04
"2023-06-01 17:38:00",3682,0.62,7999,-0.04,11.8,18.32,7999,91.1,5.6,0,0.158,-0.03,94.2,7999,1.2,0,14.75,8.29,1.92,8.01,11.74,4.92,260.1,6430,-58.04
"2023-06-01 17:40:00",3683,0.62,7999,-0.04,12.79,18.3,7999,90.7,5.2,0,0.158,-0.03,93.7,7999,1.2,0,14.79,8.27,1.92,8,11.81,4.93,261,6001,-57.49
"2023-06-01 17:42:00",3684,0.62,7999,-0.04,12.79,18.3,7999,90.7,5.2,0,0.158,-0.03,93.7,7999,1.2,0,14.79,8.27,1.92,8,11.81,4.93,261,6001,-57.49
"2023-06-01 17:44:00",3685,0.67,7999,-0.04,12.01,18.27,7999,90.8,5.38,0,0.158,-0.03,93.9,7999,1.19,0,14.81,8.28,2.04,8,11.81,4.94,261.8,6188,-57.62
"2023-06-01 17:46:00",3686,0.67,7999,-0.04,12.01,18.27,7999,90.8,5.38,0,0.158,-0.03,93.9,7999,1.19,0,14.81,8.28,2.04,8,11.81,4.94,261.8,6188,-57.62
"2023-06-01 17:48:00",3687,0.69,7999,-0.04,11.57,18.2,7999,90.4,5.51,0,0.158,-0.03,93.5,7999,1.2,0,14.82,8.25,2.08,7.99,11.79,4.94,262.5,6334,-56.95
"2023-06-01 17:50:00",3688,0.69,7999,-0.04,11.57,18.2,7999,90.4,5.51,0,0.158,-0.03,93.5,7999,1.2,0,14.82,8.25,2.08,7.99,11.79,4.94,262.5,6334,-56.95
"2023-06-01 17:52:00",3689,0.69,7999,-0.04,11.61,18.18,7999,90.3,5.48,0,0.157,-0.031,93.3,7999,1.21,0,14.94,8.24,2.07,7.98,11.79,4.98,263.1,6299,-56.76
"2023-06-01 17:54:00",3690,0.69,7999,-0.04,11.61,18.18,7999,90.3,5.48,0,0.157,-0.031,93.3,7999,1.21,0,14.94,8.24,2.07,7.98,11.79,4.98,263.1,6299,-56.76
"2023-06-01 17:56:00",3691,0.68,7999,-0.04,11.78,18.19,7999,90.4,5.45,0,0.157,-0.031,93.4,7999,1.2,0,14.89,8.25,2.06,7.99,11.73,4.96,263.3,6271,-56.94
"2023-06-01 17:58:00",3692,0.68,7999,-0.04,11.78,18.19,7999,90.4,5.45,0,0.157,-0.031,93.4,7999,1.2,0,14.89,8.25,2.06,7.99,11.73,4.96,263.3,6271,-56.94
"2023-06-01 18:00:00",3693,0.69,7999,-0.04,11.81,18.2,7999,90.3,5.36,0,0.158,-0.03,93.3,7999,1.19,0,14.88,8.24,2.11,7.98,11.8,4.96,263.7,6172,-56.8
