"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-05-31 07:02:00",2644,12.25684,18.05493
"2023-05-31 07:04:00",2645,12.26956,18.05927
"2023-05-31 07:06:00",2646,12.2638,18.06946
"2023-05-31 07:08:00",2647,12.26453,18.07184
"2023-05-31 07:10:00",2648,12.25544,18.07877
"2023-05-31 07:12:00",2649,12.26753,18.07822
"2023-05-31 07:14:00",2650,12.25937,18.08441
"2023-05-31 07:16:00",2651,12.26825,18.08429
"2023-05-31 07:18:00",2652,12.25403,18.09073
"2023-05-31 07:20:00",2653,12.25437,18.09073
"2023-05-31 07:22:00",2654,12.25662,18.09702
"2023-05-31 07:24:00",2655,12.26494,18.09781
"2023-05-31 07:26:00",2656,12.25712,18.10568
"2023-05-31 07:28:00",2657,12.25859,18.10663
"2023-05-31 07:30:00",2658,12.25286,18.11377
"2023-05-31 07:32:00",2659,12.26352,18.11517
"2023-05-31 07:34:00",2660,12.25791,18.12216
"2023-05-31 07:36:00",2661,12.26864,18.12445
"2023-05-31 07:38:00",2662,12.25659,18.134
"2023-05-31 07:40:00",2663,12.2615,18.13748
"2023-05-31 07:42:00",2664,12.25318,18.14819
"2023-05-31 07:44:00",2665,12.2704,18.15231
"2023-05-31 07:46:00",2666,12.26053,18.16342
"2023-05-31 07:48:00",2667,12.27099,18.16821
"2023-05-31 07:50:00",2668,12.25778,18.17944
"2023-05-31 07:52:00",2669,12.26525,18.18488
"2023-05-31 07:54:00",2670,12.26343,18.19656
"2023-05-31 07:56:00",2671,12.27335,18.20175
"2023-05-31 07:58:00",2672,12.26577,18.2131
"2023-05-31 08:00:00",2673,12.26245,18.21878
