"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-06-02 10:02:00",4174,1015.9,75,15.3,11
"2023-06-02 10:04:00",4175,1015.9,74,15.2,10.8
"2023-06-02 10:06:00",4176,1015.9,74,15.3,10.7
"2023-06-02 10:08:00",4177,1015.9,75,15.4,11
"2023-06-02 10:10:00",4178,1015.9,73,15.3,10.6
"2023-06-02 10:12:00",4179,1015.9,74,15.3,10.7
"2023-06-02 10:14:00",4180,1015.8,76,15.5,11.3
"2023-06-02 10:16:00",4181,1015.8,76,15.5,11.4
"2023-06-02 10:18:00",4182,1015.8,74,15.5,11.1
"2023-06-02 10:20:00",4183,1015.8,74,15.5,10.9
"2023-06-02 10:22:00",4184,1015.8,72,15.6,10.8
"2023-06-02 10:24:00",4185,1015.8,72,15.6,10.7
"2023-06-02 10:26:00",4186,1015.9,73,15.7,10.9
"2023-06-02 10:28:00",4187,1015.8,72,15.7,10.8
"2023-06-02 10:30:00",4188,1015.8,72,15.7,10.7
"2023-06-02 10:32:00",4189,1015.8,71,15.7,10.6
"2023-06-02 10:34:00",4190,1015.8,71,15.7,10.5
"2023-06-02 10:36:00",4191,1015.7,71,15.8,10.5
"2023-06-02 10:38:00",4192,1015.8,72,15.8,10.9
"2023-06-02 10:40:00",4193,1015.8,70,15.9,10.5
"2023-06-02 10:42:00",4194,1015.8,70,15.9,10.5
"2023-06-02 10:44:00",4195,1015.9,73,16,11.2
"2023-06-02 10:46:00",4196,1015.9,70,16,10.8
"2023-06-02 10:48:00",4197,1015.9,70,16,10.6
"2023-06-02 10:50:00",4198,1015.9,70,16.1,10.8
"2023-06-02 10:52:00",4199,1015.8,70,16.1,10.8
"2023-06-02 10:54:00",4200,1015.8,70,16.2,10.8
"2023-06-02 10:56:00",4201,1015.8,71,16.3,11.1
"2023-06-02 10:58:00",4202,1015.8,70,16.2,10.9
"2023-06-02 11:00:00",4203,1015.7,72,16.3,11.3
