"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-29 20:00:05",38238,336.3368,1.681684
"2023-05-29 20:00:10",38239,335.1909,1.675955
"2023-05-29 20:00:15",38240,334.1073,1.670537
"2023-05-29 20:00:20",38241,332.968,1.66484
"2023-05-29 20:00:25",38242,331.9942,1.659971
"2023-05-29 20:00:30",38243,330.7623,1.653812
"2023-05-29 20:00:35",38244,329.4833,1.647417
"2023-05-29 20:00:40",38245,328.505,1.642525
"2023-05-29 20:00:45",38246,327.4367,1.637184
"2023-05-29 20:00:50",38247,326.2269,1.631134
"2023-05-29 20:00:55",38248,325.1147,1.625574
"2023-05-29 20:01:00",38249,324.0479,1.62024
"2023-05-29 20:01:05",38250,322.7555,1.613778
"2023-05-29 20:01:10",38251,321.661,1.608305
"2023-05-29 20:01:15",38252,320.6635,1.603318
"2023-05-29 20:01:20",38253,319.5097,1.597549
"2023-05-29 20:01:25",38254,318.3337,1.591669
"2023-05-29 20:01:30",38255,317.1006,1.585503
"2023-05-29 20:01:35",38256,316.0175,1.580088
"2023-05-29 20:01:40",38257,314.9886,1.574943
"2023-05-29 20:01:45",38258,313.9694,1.569847
"2023-05-29 20:01:50",38259,312.9733,1.564867
"2023-05-29 20:01:55",38260,311.6054,1.558027
"2023-05-29 20:02:00",38261,310.6816,1.553408
"2023-05-29 20:02:05",38262,309.6667,1.548334
"2023-05-29 20:02:10",38263,308.6772,1.543386
"2023-05-29 20:02:15",38264,307.5992,1.537996
"2023-05-29 20:02:20",38265,306.4716,1.532358
"2023-05-29 20:02:25",38266,305.4496,1.527248
"2023-05-29 20:02:30",38267,304.587,1.522935
"2023-05-29 20:02:35",38268,303.4002,1.517001
"2023-05-29 20:02:40",38269,302.2997,1.511499
"2023-05-29 20:02:45",38270,301.5304,1.507652
"2023-05-29 20:02:50",38271,300.4042,1.502021
"2023-05-29 20:02:55",38272,299.3852,1.496926
"2023-05-29 20:03:00",38273,298.5295,1.492648
"2023-05-29 20:03:05",38274,297.6049,1.488025
"2023-05-29 20:03:10",38275,296.3995,1.481998
