"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-05-29 17:02:00",1504,1013.4,73,15.8,11.1
"2023-05-29 17:04:00",1505,1013.5,73,15.9,11.1
"2023-05-29 17:06:00",1506,1013.5,73,15.9,11.2
"2023-05-29 17:08:00",1507,1013.5,73,15.9,11.2
"2023-05-29 17:10:00",1508,1013.5,73,15.9,11.2
"2023-05-29 17:12:00",1509,1013.4,72,15.8,10.9
"2023-05-29 17:14:00",1510,1013.5,71,16.1,11
"2023-05-29 17:16:00",1511,1013.4,72,16.2,11.3
"2023-05-29 17:18:00",1512,1013.1,73,16.2,11.3
"2023-05-29 17:20:00",1513,1013,74,16,11.4
"2023-05-29 17:22:00",1514,1013.1,73,15.9,11.1
"2023-05-29 17:24:00",1515,1013.2,73,16,11.3
"2023-05-29 17:26:00",1516,1013.2,73,16,11.2
"2023-05-29 17:28:00",1517,1013.2,72,16,11.1
"2023-05-29 17:30:00",1518,1013.1,72,15.9,11
"2023-05-29 17:32:00",1519,1013,74,15.7,11.1
"2023-05-29 17:34:00",1520,1013.1,74,15.7,11.1
"2023-05-29 17:36:00",1521,1013,74,15.6,11.1
"2023-05-29 17:38:00",1522,1013.1,75,15.6,11.4
"2023-05-29 17:40:00",1523,1013,74,15.5,10.9
"2023-05-29 17:42:00",1524,1013,74,15.5,11
"2023-05-29 17:44:00",1525,1013.1,75,15.5,11.1
"2023-05-29 17:46:00",1526,1013.1,75,15.5,11.2
"2023-05-29 17:48:00",1527,1013.2,76,15.5,11.3
"2023-05-29 17:50:00",1528,1013.2,75,15.4,11.1
"2023-05-29 17:52:00",1529,1013.2,76,15.4,11.4
"2023-05-29 17:54:00",1530,1013.2,76,15.4,11.2
"2023-05-29 17:56:00",1531,1013.2,76,15.5,11.3
"2023-05-29 17:58:00",1532,1013.3,75,15.5,11
"2023-05-29 18:00:00",1533,1013.3,77,15.5,11.5
