"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","51671","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-26 15:01:35",0,18.29823,0.09149114
"2023-05-26 15:01:40",1,18.1644,0.09082198
"2023-05-26 15:01:45",2,18.46881,0.09234406
"2023-05-26 15:01:50",3,18.00964,0.09004819
"2023-05-26 15:01:55",4,18.17452,0.09087259
"2023-05-26 15:02:00",5,18.26379,0.09131895
"2023-05-26 15:02:05",6,18.17446,0.0908723
"2023-05-26 15:02:10",7,18.315,0.09157501
"2023-05-26 15:02:15",8,18.46908,0.09234538
"2023-05-26 15:02:20",9,18.08786,0.09043932
