"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-06-01 06:02:00",3334,12.47541,17.44266
"2023-06-01 06:04:00",3335,12.49482,17.44009
"2023-06-01 06:06:00",3336,12.4888,17.44324
"2023-06-01 06:08:00",3337,12.49463,17.43954
"2023-06-01 06:10:00",3338,12.48661,17.4418
"2023-06-01 06:12:00",3339,12.49253,17.43832
"2023-06-01 06:14:00",3340,12.48323,17.43988
"2023-06-01 06:16:00",3341,12.49814,17.43613
"2023-06-01 06:18:00",3342,12.48963,17.43826
"2023-06-01 06:20:00",3343,12.50449,17.43451
"2023-06-01 06:22:00",3344,12.488,17.43826
"2023-06-01 06:24:00",3345,12.49891,17.43655
"2023-06-01 06:26:00",3346,12.49456,17.44064
"2023-06-01 06:28:00",3347,12.50672,17.43903
"2023-06-01 06:30:00",3348,12.49661,17.44412
"2023-06-01 06:32:00",3349,12.5012,17.44431
"2023-06-01 06:34:00",3350,12.49456,17.45157
"2023-06-01 06:36:00",3351,12.50236,17.45309
"2023-06-01 06:38:00",3352,12.49816,17.46188
"2023-06-01 06:40:00",3353,12.51146,17.46432
"2023-06-01 06:42:00",3354,12.50035,17.4733
"2023-06-01 06:44:00",3355,12.50321,17.47656
"2023-06-01 06:46:00",3356,12.49671,17.48627
"2023-06-01 06:48:00",3357,12.51321,17.49036
"2023-06-01 06:50:00",3358,12.50304,17.50165
"2023-06-01 06:52:00",3359,12.51499,17.50842
"2023-06-01 06:54:00",3360,12.49946,17.5202
"2023-06-01 06:56:00",3361,12.51184,17.52606
"2023-06-01 06:58:00",3362,12.51124,17.53799
"2023-06-01 07:00:00",3363,12.51445,17.54459
