"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","EXO_data"
"TIMESTAMP","RECORD","Chlorophyll","nLFCond","Pressure","Turbidity","Temp","Cond","D_OX","Sal","TSS","VerticalPosition","Depth","D_OX2","SpCond","WiperPosition","BPower","fDOM","D_OX3","Phycoerythrin","pH","CablePower","fDOM2","ORP","TDS","pH2"
"TS","RN","RFU","microSimens/cm","psia","FNU","C","microSimens/cm","%Sat","PSU","mg/L","m","m","%Local","microSimens/cm","volt","volt","QSU","mg/L","RFU","pH","volt","RFU","mV","mg/L","mV"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-05-30 06:02:00",1894,-0.19,502.1,-0.39,0.42,13.37,384.3,86.2,0.24,0,-0.087,-0.273,89.1,494,1.21,0,1.27,9,-0.17,8.55,10.34,0.42,239.4,321.1,-88.1
"2023-05-30 06:04:00",1895,-0.2,504,-0.39,0.42,13.36,385.6,86.2,0.24,0,-0.087,-0.273,89.1,495.8,1.2,0,1.31,9,-0.18,8.55,10.33,0.44,239.4,322.3,-88.1
"2023-05-30 06:06:00",1896,-0.2,504,-0.39,0.42,13.36,385.6,86.2,0.24,0,-0.087,-0.273,89.1,495.8,1.2,0,1.31,9,-0.18,8.55,10.33,0.44,239.4,322.3,-88.1
"2023-05-30 06:08:00",1897,-0.19,502.3,-0.39,0.43,13.35,384.2,86.2,0.24,0,-0.087,-0.273,89.1,494.1,1.2,0,1.31,9,-0.18,8.55,10.34,0.44,239.4,321.2,-88.1
"2023-05-30 06:10:00",1898,-0.19,502.3,-0.39,0.43,13.35,384.2,86.2,0.24,0,-0.087,-0.273,89.1,494.1,1.2,0,1.31,9,-0.18,8.55,10.34,0.44,239.4,321.2,-88.1
"2023-05-30 06:12:00",1899,-0.19,501.3,-0.39,0.42,13.34,383.4,86.2,0.24,0,-0.087,-0.273,89.1,493.2,1.2,0,1.29,9,-0.16,8.55,10.33,0.43,239.5,320.6,-88.1
"2023-05-30 06:14:00",1900,-0.19,501.3,-0.39,0.42,13.34,383.4,86.2,0.24,0,-0.087,-0.273,89.1,493.2,1.2,0,1.29,9,-0.16,8.55,10.33,0.43,239.5,320.6,-88.1
"2023-05-30 06:16:00",1901,-0.19,500.9,-0.39,0.43,13.33,383,86.2,0.24,0,-0.087,-0.273,89.1,492.8,1.2,0,1.39,9,-0.16,8.55,10.33,0.46,239.5,320.3,-88.1
"2023-05-30 06:18:00",1902,-0.19,500.9,-0.39,0.43,13.33,383,86.2,0.24,0,-0.087,-0.273,89.1,492.8,1.2,0,1.39,9,-0.16,8.55,10.33,0.46,239.5,320.3,-88.1
"2023-05-30 06:20:00",1903,-0.19,499.8,-0.39,0.42,13.32,382.1,86.2,0.24,0,-0.086,-0.272,89.1,491.7,1.2,0,1.38,9,-0.17,8.55,10.31,0.46,239.6,319.6,-88.1
"2023-05-30 06:22:00",1904,-0.19,499.8,-0.39,0.42,13.32,382.1,86.2,0.24,0,-0.086,-0.272,89.1,491.7,1.2,0,1.38,9,-0.17,8.55,10.31,0.46,239.6,319.6,-88.1
"2023-05-30 06:24:00",1905,-0.2,499,-0.39,0.43,13.31,381.3,86.2,0.24,0,-0.087,-0.272,89.1,490.9,1.2,0,1.42,9,-0.15,8.55,10.34,0.47,239.6,319.1,-88.1
"2023-05-30 06:26:00",1906,-0.2,499,-0.39,0.43,13.31,381.3,86.2,0.24,0,-0.087,-0.272,89.1,490.9,1.2,0,1.42,9,-0.15,8.55,10.34,0.47,239.6,319.1,-88.1
"2023-05-30 06:28:00",1907,-0.19,502.4,-0.39,0.41,13.31,383.8,86.2,0.24,0,-0.087,-0.272,89.1,494.2,1.2,0,1.38,9.01,-0.16,8.55,10.34,0.46,239.6,321.3,-88.1
"2023-05-30 06:30:00",1908,-0.19,502.4,-0.39,0.41,13.31,383.8,86.2,0.24,0,-0.087,-0.272,89.1,494.2,1.2,0,1.38,9.01,-0.16,8.55,10.34,0.46,239.6,321.3,-88.1
"2023-05-30 06:32:00",1909,-0.2,502.6,-0.39,0.4,13.3,384,86.2,0.24,0,-0.086,-0.272,89.1,494.4,1.21,0,1.44,9.01,-0.15,8.55,10.32,0.48,239.7,321.4,-88.1
"2023-05-30 06:34:00",1910,-0.2,502.6,-0.39,0.4,13.3,384,86.2,0.24,0,-0.086,-0.272,89.1,494.4,1.21,0,1.44,9.01,-0.15,8.55,10.32,0.48,239.7,321.4,-88.1
"2023-05-30 06:36:00",1911,-0.19,501,-0.39,0.4,13.3,382.7,86.2,0.24,0,-0.086,-0.272,89.1,492.8,1.2,0,1.45,9.01,-0.17,8.55,10.32,0.48,239.7,320.3,-88.1
"2023-05-30 06:38:00",1912,-0.19,501,-0.39,0.4,13.3,382.7,86.2,0.24,0,-0.086,-0.272,89.1,492.8,1.2,0,1.45,9.01,-0.17,8.55,10.32,0.48,239.7,320.3,-88.1
"2023-05-30 06:40:00",1913,-0.19,499.9,-0.38,0.41,13.29,381.8,86.2,0.24,0,-0.085,-0.271,89.1,491.8,1.2,0,1.43,9.01,-0.18,8.55,10.33,0.48,239.7,319.7,-88.1
"2023-05-30 06:42:00",1914,-0.19,499.9,-0.38,0.41,13.29,381.8,86.2,0.24,0,-0.085,-0.271,89.1,491.8,1.2,0,1.43,9.01,-0.18,8.55,10.33,0.48,239.7,319.7,-88.1
"2023-05-30 06:44:00",1915,-0.19,503.2,-0.38,0.41,13.29,384.3,86.2,0.24,0,-0.085,-0.271,89.1,495,1.21,0,1.44,9.01,-0.16,8.55,10.32,0.48,239.7,321.8,-88.1
"2023-05-30 06:46:00",1916,-0.19,503.2,-0.38,0.41,13.29,384.3,86.2,0.24,0,-0.085,-0.271,89.1,495,1.21,0,1.44,9.01,-0.16,8.55,10.32,0.48,239.7,321.8,-88.1
"2023-05-30 06:48:00",1917,-0.19,501.8,-0.38,0.41,13.28,383.1,86.2,0.24,0,-0.085,-0.27,89.1,493.6,1.2,0,1.46,9.01,-0.17,8.55,10.34,0.49,239.7,320.8,-88.1
"2023-05-30 06:50:00",1918,-0.19,501.8,-0.38,0.41,13.28,383.1,86.2,0.24,0,-0.085,-0.27,89.1,493.6,1.2,0,1.46,9.01,-0.17,8.55,10.34,0.49,239.7,320.8,-88.1
"2023-05-30 06:52:00",1919,-0.19,500.3,-0.38,0.41,13.28,382,86.2,0.24,0,-0.084,-0.27,89.1,492.1,1.2,0,1.47,9.01,-0.17,8.55,10.34,0.49,239.7,319.9,-88.1
"2023-05-30 06:54:00",1920,-0.19,500.3,-0.38,0.41,13.28,382,86.2,0.24,0,-0.084,-0.27,89.1,492.1,1.2,0,1.47,9.01,-0.17,8.55,10.34,0.49,239.7,319.9,-88.1
"2023-05-30 06:56:00",1921,-0.2,499.3,-0.38,0.43,13.28,381.2,86.2,0.24,0,-0.084,-0.27,89.1,491.1,1.19,0,1.46,9.01,-0.16,8.55,10.32,0.49,239.7,319.2,-88.1
"2023-05-30 06:58:00",1922,-0.2,499.3,-0.38,0.43,13.28,381.2,86.2,0.24,0,-0.084,-0.27,89.1,491.1,1.19,0,1.46,9.01,-0.16,8.55,10.32,0.49,239.7,319.2,-88.1
"2023-05-30 07:00:00",1923,-0.19,501.2,-0.38,0.44,13.28,382.7,86.2,0.24,0,-0.083,-0.269,89.1,493,1.19,0,1.41,9.01,-0.14,8.55,10.32,0.47,239.7,320.5,-88.1
