"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua2"
"TIMESTAMP","RECORD","PAR_aqua2_Den","PAR_aqua2_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-06-01 10:00:05",82878,951.2396,4.756198
"2023-06-01 10:00:10",82879,1010.425,5.052124
"2023-06-01 10:00:15",82880,1049.532,5.24766
"2023-06-01 10:00:20",82881,1126.749,5.633746
"2023-06-01 10:00:25",82882,1130.878,5.65439
"2023-06-01 10:00:30",82883,1020.324,5.101622
"2023-06-01 10:00:35",82884,1537.798,7.68899
"2023-06-01 10:00:40",82885,991.2321,4.956161
"2023-06-01 10:00:45",82886,1103.755,5.518774
"2023-06-01 10:00:50",82887,1015.227,5.076133
"2023-06-01 10:00:55",82888,845.3872,4.226936
"2023-06-01 10:01:00",82889,832.514,4.16257
"2023-06-01 10:01:05",82890,2568.03,12.84015
"2023-06-01 10:01:10",82891,843.1301,4.21565
"2023-06-01 10:01:15",82892,1564.323,7.821614
"2023-06-01 10:01:20",82893,1291.985,6.459926
"2023-06-01 10:01:25",82894,1162.515,5.812573
"2023-06-01 10:01:30",82895,993.685,4.968425
"2023-06-01 10:01:35",82896,963.3455,4.816728
"2023-06-01 10:01:40",82897,1368.739,6.843698
"2023-06-01 10:01:45",82898,1762.595,8.812974
"2023-06-01 10:01:50",82899,1251.46,6.257302
"2023-06-01 10:01:55",82900,809.5287,4.047644
"2023-06-01 10:02:00",82901,1116.684,5.583418
"2023-06-01 10:02:05",82902,792.4166,3.962083
"2023-06-01 10:02:10",82903,911.3838,4.55692
"2023-06-01 10:02:15",82904,819.3422,4.096711
"2023-06-01 10:02:20",82905,1335.36,6.676798
"2023-06-01 10:02:25",82906,725.2761,3.626381
"2023-06-01 10:02:30",82907,1300.434,6.502169
"2023-06-01 10:02:35",82908,1299.162,6.495809
"2023-06-01 10:02:40",82909,1072.682,5.363409
"2023-06-01 10:02:45",82910,805.0074,4.025037
"2023-06-01 10:02:50",82911,1634.368,8.17184
"2023-06-01 10:02:55",82912,902.4079,4.51204
"2023-06-01 10:03:00",82913,1147.869,5.739347
"2023-06-01 10:03:05",82914,1025.482,5.127411
"2023-06-01 10:03:10",82915,1541.962,7.709808
