"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-31 13:00:05",67758,16600.6,83.00301
"2023-05-31 13:00:10",67759,16910.72,84.55361
"2023-05-31 13:00:15",67760,16804.97,84.02485
"2023-05-31 13:00:20",67761,16816.86,84.0843
"2023-05-31 13:00:25",67762,16849.66,84.24828
"2023-05-31 13:00:30",67763,16984.3,84.9215
"2023-05-31 13:00:35",67764,16882.38,84.41194
"2023-05-31 13:00:40",67765,16832.96,84.16481
"2023-05-31 13:00:45",67766,16894.82,84.47409
"2023-05-31 13:00:50",67767,17052.04,85.26019
"2023-05-31 13:00:55",67768,16895.52,84.47758
"2023-05-31 13:01:00",67769,16826.57,84.13286
"2023-05-31 13:01:05",67770,16714.08,83.5704
"2023-05-31 13:01:10",67771,16790.76,83.95378
"2023-05-31 13:01:15",67772,16931.06,84.65532
"2023-05-31 13:01:20",67773,16742.63,83.71316
"2023-05-31 13:01:25",67774,16625.52,83.1276
"2023-05-31 13:01:30",67775,16772.22,83.8611
"2023-05-31 13:01:35",67776,16713.3,83.5665
"2023-05-31 13:01:40",67777,16737.86,83.6893
"2023-05-31 13:01:45",67778,16679.8,83.399
"2023-05-31 13:01:50",67779,16728.99,83.64498
"2023-05-31 13:01:55",67780,16747.56,83.73778
"2023-05-31 13:02:00",67781,16930.81,84.65406
"2023-05-31 13:02:05",67782,16820.39,84.10197
"2023-05-31 13:02:10",67783,16865.18,84.32591
"2023-05-31 13:02:15",67784,16981.33,84.90668
"2023-05-31 13:02:20",67785,16874.75,84.37376
"2023-05-31 13:02:25",67786,16801.63,84.00814
"2023-05-31 13:02:30",67787,16670.31,83.35158
"2023-05-31 13:02:35",67788,16693.63,83.46814
"2023-05-31 13:02:40",67789,16539.86,82.69933
"2023-05-31 13:02:45",67790,16867.9,84.3395
"2023-05-31 13:02:50",67791,16761.08,83.80542
"2023-05-31 13:02:55",67792,16809.18,84.0459
"2023-05-31 13:03:00",67793,17086.83,85.43415
"2023-05-31 13:03:05",67794,17082.62,85.41313
"2023-05-31 13:03:10",67795,16823.37,84.11685
