"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-05-29 21:02:00",1624,1013.6,81,14.8,11.6
"2023-05-29 21:04:00",1625,1013.7,78,14.7,11
"2023-05-29 21:06:00",1626,1013.7,80,14.8,11.4
"2023-05-29 21:08:00",1627,1013.7,80,14.7,11.5
"2023-05-29 21:10:00",1628,1013.7,81,14.7,11.6
"2023-05-29 21:12:00",1629,1013.7,80,14.7,11.3
"2023-05-29 21:14:00",1630,1013.7,79,14.6,11.1
"2023-05-29 21:16:00",1631,1013.7,81,14.6,11.4
"2023-05-29 21:18:00",1632,1013.8,81,14.7,11.5
"2023-05-29 21:20:00",1633,1013.8,81,14.6,11.4
"2023-05-29 21:22:00",1634,1013.8,79,14.7,11.1
"2023-05-29 21:24:00",1635,1013.8,81,14.6,11.5
"2023-05-29 21:26:00",1636,1013.9,80,14.6,11.3
"2023-05-29 21:28:00",1637,1013.9,81,14.6,11.3
"2023-05-29 21:30:00",1638,1013.9,80,14.5,11.3
"2023-05-29 21:32:00",1639,1013.9,81,14.5,11.4
"2023-05-29 21:34:00",1640,1014,81,14.5,11.4
"2023-05-29 21:36:00",1641,1014,81,14.5,11.4
"2023-05-29 21:38:00",1642,1014,80,14.5,11.2
"2023-05-29 21:40:00",1643,1014.1,81,14.5,11.3
"2023-05-29 21:42:00",1644,1014.1,80,14.5,11.2
"2023-05-29 21:44:00",1645,1014.1,80,14.4,11.1
"2023-05-29 21:46:00",1646,1014.1,81,14.5,11.4
"2023-05-29 21:48:00",1647,1014.1,81,14.5,11.4
"2023-05-29 21:50:00",1648,1014.2,80,14.5,11.2
"2023-05-29 21:52:00",1649,1014.2,81,14.5,11.4
"2023-05-29 21:54:00",1650,1014.2,82,14.5,11.6
"2023-05-29 21:56:00",1651,1014.2,80,14.5,11.2
"2023-05-29 21:58:00",1652,1014.2,81,14.6,11.4
"2023-05-29 22:00:00",1653,1014.2,76,14.5,10.4
