"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-29 06:00:05",28158,47.22596,0.2361298
"2023-05-29 06:00:10",28159,47.02196,0.2351098
"2023-05-29 06:00:15",28160,47.02108,0.2351054
"2023-05-29 06:00:20",28161,46.75542,0.2337771
"2023-05-29 06:00:25",28162,46.67056,0.2333528
"2023-05-29 06:00:30",28163,46.53226,0.2326613
"2023-05-29 06:00:35",28164,46.66874,0.2333437
"2023-05-29 06:00:40",28165,46.79732,0.2339866
"2023-05-29 06:00:45",28166,46.58146,0.2329073
"2023-05-29 06:00:50",28167,46.53857,0.2326929
"2023-05-29 06:00:55",28168,46.73112,0.2336556
"2023-05-29 06:01:00",28169,47.08853,0.2354427
"2023-05-29 06:01:05",28170,47.17123,0.2358562
"2023-05-29 06:01:10",28171,47.35113,0.2367557
"2023-05-29 06:01:15",28172,47.66314,0.2383157
"2023-05-29 06:01:20",28173,48.12431,0.2406216
"2023-05-29 06:01:25",28174,48.45752,0.2422876
"2023-05-29 06:01:30",28175,48.73201,0.2436601
"2023-05-29 06:01:35",28176,49.32513,0.2466257
"2023-05-29 06:01:40",28177,49.69316,0.2484658
"2023-05-29 06:01:45",28178,50.01191,0.2500596
"2023-05-29 06:01:50",28179,50.64042,0.2532021
"2023-05-29 06:01:55",28180,51.18296,0.2559148
"2023-05-29 06:02:00",28181,51.75093,0.2587547
"2023-05-29 06:02:05",28182,52.22359,0.261118
"2023-05-29 06:02:10",28183,52.67035,0.2633518
"2023-05-29 06:02:15",28184,52.917,0.264585
"2023-05-29 06:02:20",28185,53.15547,0.2657773
"2023-05-29 06:02:25",28186,53.47462,0.2673731
"2023-05-29 06:02:30",28187,53.68541,0.2684271
"2023-05-29 06:02:35",28188,53.88712,0.2694356
"2023-05-29 06:02:40",28189,53.8247,0.2691235
"2023-05-29 06:02:45",28190,53.93383,0.2696692
"2023-05-29 06:02:50",28191,53.9762,0.269881
"2023-05-29 06:02:55",28192,54.13301,0.2706651
"2023-05-29 06:03:00",28193,54.39932,0.2719966
"2023-05-29 06:03:05",28194,54.4521,0.2722605
