"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua2"
"TIMESTAMP","RECORD","PAR_aqua2_Den","PAR_aqua2_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-29 04:00:05",26718,0,0
"2023-05-29 04:00:10",26719,0,0
"2023-05-29 04:00:15",26720,0,0
"2023-05-29 04:00:20",26721,0,0
"2023-05-29 04:00:25",26722,0,0
"2023-05-29 04:00:30",26723,0,0
"2023-05-29 04:00:35",26724,0,0
"2023-05-29 04:00:40",26725,0,0
"2023-05-29 04:00:45",26726,0,0
"2023-05-29 04:00:50",26727,0,0
"2023-05-29 04:00:55",26728,0,0
"2023-05-29 04:01:00",26729,0,0
"2023-05-29 04:01:05",26730,0,0
"2023-05-29 04:01:10",26731,0,0
"2023-05-29 04:01:15",26732,0,0
"2023-05-29 04:01:20",26733,0,0
"2023-05-29 04:01:25",26734,0,0
"2023-05-29 04:01:30",26735,0,0
"2023-05-29 04:01:35",26736,0,0
"2023-05-29 04:01:40",26737,0,0
"2023-05-29 04:01:45",26738,0,0
"2023-05-29 04:01:50",26739,0,0
"2023-05-29 04:01:55",26740,0,0
"2023-05-29 04:02:00",26741,0,0
"2023-05-29 04:02:05",26742,0,0
"2023-05-29 04:02:10",26743,0,0
"2023-05-29 04:02:15",26744,0,0
"2023-05-29 04:02:20",26745,0,0
"2023-05-29 04:02:25",26746,0,0
"2023-05-29 04:02:30",26747,0,0
"2023-05-29 04:02:35",26748,0,0
"2023-05-29 04:02:40",26749,0,0
"2023-05-29 04:02:45",26750,0,0
"2023-05-29 04:02:50",26751,0,0
"2023-05-29 04:02:55",26752,0,0
"2023-05-29 04:03:00",26753,0,0
"2023-05-29 04:03:05",26754,0,0
"2023-05-29 04:03:10",26755,0,0
"2023-05-29 04:03:15",26756,0,0
"2023-05-29 04:03:20",26757,0,0
"2023-05-29 04:03:25",26758,0,0
"2023-05-29 04:03:30",26759,0,0
"2023-05-29 04:03:35",26760,0,0
"2023-05-29 04:03:40",26761,0,0
"2023-05-29 04:03:45",26762,0,0
"2023-05-29 04:03:50",26763,0,0
"2023-05-29 04:03:55",26764,0,0
"2023-05-29 04:04:00",26765,0,0
"2023-05-29 04:04:05",26766,0,0
