"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-06-01 20:02:00",3754,1011.3,67,16.2,10.1
"2023-06-01 20:04:00",3755,1011.3,67,16.1,10
"2023-06-01 20:06:00",3756,1011.3,68,16.1,10.2
"2023-06-01 20:08:00",3757,1011.3,68,15.9,10.2
"2023-06-01 20:10:00",3758,1011.3,69,15.9,10.2
"2023-06-01 20:12:00",3759,1011.3,68,15.9,10.1
"2023-06-01 20:14:00",3760,1011.2,69,15.8,10.3
"2023-06-01 20:16:00",3761,1011.2,69,15.6,10
"2023-06-01 20:18:00",3762,1011.2,70,15.6,10.2
"2023-06-01 20:20:00",3763,1011.2,70,15.5,10.1
"2023-06-01 20:22:00",3764,1011.2,69,15.5,9.9
"2023-06-01 20:24:00",3765,1011.2,71,15.4,10.2
"2023-06-01 20:26:00",3766,1011.2,70,15.3,9.9
"2023-06-01 20:28:00",3767,1011.2,72,15.3,10.3
"2023-06-01 20:30:00",3768,1011.2,70,15.3,10
"2023-06-01 20:32:00",3769,1011.2,72,15.2,10.2
"2023-06-01 20:34:00",3770,1011.2,70,15.1,9.8
"2023-06-01 20:36:00",3771,1011.2,71,15.1,9.9
"2023-06-01 20:38:00",3772,1011.3,71,15.1,9.9
"2023-06-01 20:40:00",3773,1011.3,71,15.1,10
"2023-06-01 20:42:00",3774,1011.4,71,15.1,10
"2023-06-01 20:44:00",3775,1011.4,71,15,10
"2023-06-01 20:46:00",3776,1011.4,72,15,10
"2023-06-01 20:48:00",3777,1011.4,72,15,10.1
"2023-06-01 20:50:00",3778,1011.5,72,15,10.2
"2023-06-01 20:52:00",3779,1011.4,70,14.9,9.7
"2023-06-01 20:54:00",3780,1011.4,72,14.9,10
"2023-06-01 20:56:00",3781,1011.4,73,14.9,10.1
"2023-06-01 20:58:00",3782,1011.5,72,14.8,9.8
"2023-06-01 21:00:00",3783,1011.5,72,14.8,10
