"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-05-31 04:02:00",2554,1012.3,86,13,10.7
"2023-05-31 04:04:00",2555,1012.3,86,13,10.7
"2023-05-31 04:06:00",2556,1012.2,84,12.9,10.4
"2023-05-31 04:08:00",2557,1012.3,85,13,10.6
"2023-05-31 04:10:00",2558,1012.2,84,12.9,10.2
"2023-05-31 04:12:00",2559,1012.2,85,12.9,10.5
"2023-05-31 04:14:00",2560,1012.2,86,12.9,10.6
"2023-05-31 04:16:00",2561,1012.2,86,13,10.7
"2023-05-31 04:18:00",2562,1012.2,85,12.9,10.4
"2023-05-31 04:20:00",2563,1012.2,85,12.9,10.4
"2023-05-31 04:22:00",2564,1012.2,85,12.9,10.4
"2023-05-31 04:24:00",2565,1012.2,86,13,10.7
"2023-05-31 04:26:00",2566,1012.2,85,12.9,10.6
"2023-05-31 04:28:00",2567,1012.1,84,12.9,10.4
"2023-05-31 04:30:00",2568,1012.1,85,12.9,10.6
"2023-05-31 04:32:00",2569,1012.2,86,12.9,10.8
"2023-05-31 04:34:00",2570,1012.2,86,12.9,10.7
"2023-05-31 04:36:00",2571,1012.2,86,12.9,10.6
"2023-05-31 04:38:00",2572,1012.2,85,12.8,10.4
"2023-05-31 04:40:00",2573,1012.1,85,12.8,10.4
"2023-05-31 04:42:00",2574,1012.2,86,12.8,10.7
"2023-05-31 04:44:00",2575,1012.2,87,12.9,10.8
"2023-05-31 04:46:00",2576,1012.2,86,12.9,10.7
"2023-05-31 04:48:00",2577,1012.2,85,12.9,10.5
"2023-05-31 04:50:00",2578,1012.1,82,12.8,9.9
"2023-05-31 04:52:00",2579,1012.1,85,12.9,10.5
"2023-05-31 04:54:00",2580,1012.1,85,12.8,10.5
"2023-05-31 04:56:00",2581,1012.1,85,12.8,10.4
"2023-05-31 04:58:00",2582,1012.1,85,12.8,10.4
"2023-05-31 05:00:00",2583,1012.1,85,12.8,10.4
