"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","EXO_data"
"TIMESTAMP","RECORD","Chlorophyll","nLFCond","Pressure","Turbidity","Temp","Cond","D_OX","Sal","TSS","VerticalPosition","Depth","D_OX2","SpCond","WiperPosition","BPower","fDOM","D_OX3","Phycoerythrin","pH","CablePower","fDOM2","ORP","TDS","pH2"
"TS","RN","RFU","microSimens/cm","psia","FNU","C","microSimens/cm","%Sat","PSU","mg/L","m","m","%Local","microSimens/cm","volt","volt","QSU","mg/L","RFU","pH","volt","RFU","mV","mg/L","mV"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-06-01 19:02:00",3724,0.62,7999,-0.04,11.98,18.05,7633,89.5,4.94,0,0.16,-0.028,92.5,7999,1.21,0,15.3,8.22,1.92,7.96,11.8,5.1,271,5722,-55.5
"2023-06-01 19:04:00",3725,0.62,7999,-0.04,11.83,18.04,7681,89.5,4.98,0,0.16,-0.028,92.5,7999,1.21,0,15.25,8.22,1.9,7.96,11.81,5.08,271,5758,-55.52
"2023-06-01 19:06:00",3726,0.62,7999,-0.04,11.83,18.04,7681,89.5,4.98,0,0.16,-0.028,92.5,7999,1.21,0,15.25,8.22,1.9,7.96,11.81,5.08,271,5758,-55.52
"2023-06-01 19:08:00",3727,0.63,7999,-0.04,11.66,18.04,7690,89.5,4.98,0,0.16,-0.028,92.5,7999,1.21,0,15.21,8.22,1.92,7.96,11.8,5.07,270.9,5764,-55.6
"2023-06-01 19:10:00",3728,0.63,7999,-0.04,11.66,18.04,7690,89.5,4.98,0,0.16,-0.028,92.5,7999,1.21,0,15.21,8.22,1.92,7.96,11.8,5.07,270.9,5764,-55.6
"2023-06-01 19:12:00",3729,0.61,7999,-0.04,11.42,18.02,7716,89.5,5,0,0.159,-0.029,92.5,7999,1.21,0,15.22,8.22,1.87,7.97,11.8,5.07,270.7,5787,-55.66
"2023-06-01 19:14:00",3730,0.61,7999,-0.04,11.42,18.02,7716,89.5,5,0,0.159,-0.029,92.5,7999,1.21,0,15.22,8.22,1.87,7.97,11.8,5.07,270.7,5787,-55.66
"2023-06-01 19:16:00",3731,0.6,7999,-0.04,11.45,18.01,7773,89.4,5.05,0,0.159,-0.029,92.4,7999,1.21,0,15.22,8.21,1.86,7.96,11.74,5.07,270.6,5832,-55.6
"2023-06-01 19:18:00",3732,0.6,7999,-0.04,11.45,18.01,7773,89.4,5.05,0,0.159,-0.029,92.4,7999,1.21,0,15.22,8.21,1.86,7.96,11.74,5.07,270.6,5832,-55.6
"2023-06-01 19:20:00",3733,0.6,7999,-0.04,11.42,18,7809,89.4,5.07,0,0.16,-0.028,92.4,7999,1.21,0,15.3,8.21,1.86,7.96,11.81,5.1,270.7,5859,-55.51
"2023-06-01 19:22:00",3734,0.6,7999,-0.04,11.42,18,7809,89.4,5.07,0,0.16,-0.028,92.4,7999,1.21,0,15.3,8.21,1.86,7.96,11.81,5.1,270.7,5859,-55.51
"2023-06-01 19:24:00",3735,0.58,7999,-0.04,11.42,17.99,7716,89.2,5.01,0,0.16,-0.028,92.2,7999,1.2,0,15.23,8.2,1.83,7.96,11.83,5.08,270.8,5791,-55.29
"2023-06-01 19:26:00",3736,0.58,7999,-0.04,11.42,17.99,7716,89.2,5.01,0,0.16,-0.028,92.2,7999,1.2,0,15.23,8.2,1.83,7.96,11.83,5.08,270.8,5791,-55.29
"2023-06-01 19:28:00",3737,0.55,7999,-0.04,12.3,17.91,7131,88.5,4.61,0,0.161,-0.027,91.4,7999,1.19,0,15.34,8.16,1.7,7.94,11.81,5.11,271.3,5361,-54.43
"2023-06-01 19:30:00",3738,0.55,7999,-0.04,12.3,17.91,7131,88.5,4.61,0,0.161,-0.027,91.4,7999,1.19,0,15.34,8.16,1.7,7.94,11.81,5.11,271.3,5361,-54.43
"2023-06-01 19:32:00",3739,0.53,7999,-0.04,12.4,17.9,7024,88.3,4.54,0,0.161,-0.027,91.3,7999,1.2,0,15.34,8.15,1.63,7.94,11.83,5.11,272.1,5282,-54.07
"2023-06-01 19:34:00",3740,0.53,7999,-0.04,12.4,17.9,7024,88.3,4.54,0,0.161,-0.027,91.3,7999,1.2,0,15.34,8.15,1.63,7.94,11.83,5.11,272.1,5282,-54.07
"2023-06-01 19:36:00",3741,0.51,7999,-0.04,12.34,17.87,6950,88.1,4.49,0,0.161,-0.027,91.1,7999,1.21,0,15.49,8.14,1.56,7.93,11.69,5.16,272.5,5229,-53.75
"2023-06-01 19:38:00",3742,0.51,7999,-0.04,12.34,17.87,6950,88.1,4.49,0,0.161,-0.027,91.1,7999,1.21,0,15.49,8.14,1.56,7.93,11.69,5.16,272.5,5229,-53.75
"2023-06-01 19:40:00",3743,0.51,7999,-0.04,12.27,17.89,6889,88.1,4.45,0,0.162,-0.026,91.1,7973,1.21,0,15.52,8.14,1.58,7.93,11.78,5.17,272.8,5182,-53.75
"2023-06-01 19:42:00",3744,0.51,7999,-0.04,12.27,17.89,6889,88.1,4.45,0,0.162,-0.026,91.1,7973,1.21,0,15.52,8.14,1.58,7.93,11.78,5.17,272.8,5182,-53.75
"2023-06-01 19:44:00",3745,0.5,7883,-0.04,12.3,17.88,6730,88,4.34,0,0.163,-0.026,91,7790,1.2,0,15.49,8.14,1.58,7.93,11.79,5.16,273.2,5063,-53.61
"2023-06-01 19:46:00",3746,0.5,7883,-0.04,12.3,17.88,6730,88,4.34,0,0.163,-0.026,91,7790,1.2,0,15.49,8.14,1.58,7.93,11.79,5.16,273.2,5063,-53.61
"2023-06-01 19:48:00",3747,0.51,7708,-0.04,12.21,17.9,6585,88.2,4.24,0,0.163,-0.025,91.1,7618,1.2,0,15.48,8.15,1.61,7.93,11.73,5.16,273.7,4952,-53.71
"2023-06-01 19:50:00",3748,0.51,7708,-0.04,12.21,17.9,6585,88.2,4.24,0,0.163,-0.025,91.1,7618,1.2,0,15.48,8.15,1.61,7.93,11.73,5.16,273.7,4952,-53.71
"2023-06-01 19:52:00",3749,0.5,7694,-0.04,12.18,17.91,6574,88.2,4.23,0,0.163,-0.025,91.1,7604,1.2,0,15.53,8.15,1.59,7.93,11.67,5.18,274.1,4943,-53.61
"2023-06-01 19:54:00",3750,0.5,7694,-0.04,12.18,17.91,6574,88.2,4.23,0,0.163,-0.025,91.1,7604,1.2,0,15.53,8.15,1.59,7.93,11.67,5.18,274.1,4943,-53.61
"2023-06-01 19:56:00",3751,0.52,7707,-0.04,12.06,17.91,6586,88.2,4.23,0,0.164,-0.025,91.2,7617,1.2,0,15.5,8.15,1.62,7.93,11.57,5.17,274.4,4951,-53.63
"2023-06-01 19:58:00",3752,0.52,7707,-0.04,12.06,17.91,6586,88.2,4.23,0,0.164,-0.025,91.2,7617,1.2,0,15.5,8.15,1.62,7.93,11.57,5.17,274.4,4951,-53.63
"2023-06-01 20:00:00",3753,0.53,7631,-0.04,12,17.92,6521,88.3,4.19,0,0.164,-0.025,91.3,7541,1.2,0,15.58,8.16,1.64,7.93,11.49,5.19,274.6,4902,-53.72
