"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-06-01 06:02:00",3334,1010.5,84,12.2,9.6
"2023-06-01 06:04:00",3335,1010.5,83,12.2,9.4
"2023-06-01 06:06:00",3336,1010.5,82,12.1,9.3
"2023-06-01 06:08:00",3337,1010.5,83,12.2,9.5
"2023-06-01 06:10:00",3338,1010.5,83,12.1,9.4
"2023-06-01 06:12:00",3339,1010.6,84,12.1,9.6
"2023-06-01 06:14:00",3340,1010.6,83,12.2,9.5
"2023-06-01 06:16:00",3341,1010.6,82,12.2,9.3
"2023-06-01 06:18:00",3342,1010.6,82,12.2,9.2
"2023-06-01 06:20:00",3343,1010.6,83,12.2,9.5
"2023-06-01 06:22:00",3344,1010.6,83,12.2,9.4
"2023-06-01 06:24:00",3345,1010.7,82,12.2,9.4
"2023-06-01 06:26:00",3346,1010.7,82,12.2,9.3
"2023-06-01 06:28:00",3347,1010.7,83,12.2,9.4
"2023-06-01 06:30:00",3348,1010.7,83,12.2,9.6
"2023-06-01 06:32:00",3349,1010.7,83,12.2,9.5
"2023-06-01 06:34:00",3350,1010.7,83,12.2,9.5
"2023-06-01 06:36:00",3351,1010.7,82,12.2,9.4
"2023-06-01 06:38:00",3352,1010.7,82,12.2,9.3
"2023-06-01 06:40:00",3353,1010.8,83,12.2,9.5
"2023-06-01 06:42:00",3354,1010.9,83,12.2,9.6
"2023-06-01 06:44:00",3355,1011,82,12.3,9.4
"2023-06-01 06:46:00",3356,1011,83,12.3,9.5
"2023-06-01 06:48:00",3357,1011,84,12.3,9.7
"2023-06-01 06:50:00",3358,1011.1,83,12.3,9.6
"2023-06-01 06:52:00",3359,1011.1,82,12.3,9.4
"2023-06-01 06:54:00",3360,1011.1,81,12.3,9.2
"2023-06-01 06:56:00",3361,1011.1,84,12.4,9.8
"2023-06-01 06:58:00",3362,1011.2,82,12.4,9.5
"2023-06-01 07:00:00",3363,1011.2,82,12.4,9.4
