"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-06-01 17:02:00",3664,1011.3,58,19.6,11.2
"2023-06-01 17:04:00",3665,1011.3,59,19.6,11.4
"2023-06-01 17:06:00",3666,1011.3,59,19.6,11.6
"2023-06-01 17:08:00",3667,1011.3,59,19.6,11.3
"2023-06-01 17:10:00",3668,1011.3,58,19.6,11.4
"2023-06-01 17:12:00",3669,1011.2,59,19.6,11.4
"2023-06-01 17:14:00",3670,1011.2,58,19.6,11.2
"2023-06-01 17:16:00",3671,1011.2,60,19.4,11.7
"2023-06-01 17:18:00",3672,1011.2,58,19.5,11
"2023-06-01 17:20:00",3673,1011.2,56,19.6,10.8
"2023-06-01 17:22:00",3674,1011.2,60,19.5,11.6
"2023-06-01 17:24:00",3675,1011.2,60,19.4,11.6
"2023-06-01 17:26:00",3676,1011.2,60,19.5,11.5
"2023-06-01 17:28:00",3677,1011.2,59,19.4,11.2
"2023-06-01 17:30:00",3678,1011.2,59,19.4,11.3
"2023-06-01 17:32:00",3679,1011.1,60,19.3,11.5
"2023-06-01 17:34:00",3680,1011.2,59,19.5,11.5
"2023-06-01 17:36:00",3681,1011.2,58,19.5,11.2
"2023-06-01 17:38:00",3682,1011.2,59,19.4,11.4
"2023-06-01 17:40:00",3683,1011.2,60,19.4,11.6
"2023-06-01 17:42:00",3684,1011.1,59,19,11
"2023-06-01 17:44:00",3685,1011.1,61,19.2,11.7
"2023-06-01 17:46:00",3686,1011.1,62,19,11.6
"2023-06-01 17:48:00",3687,1011.1,63,19,11.9
"2023-06-01 17:50:00",3688,1011.1,63,18.9,11.9
"2023-06-01 17:52:00",3689,1011.2,60,19,11.3
"2023-06-01 17:54:00",3690,1011.2,61,19,11.5
"2023-06-01 17:56:00",3691,1011.2,59,19.1,11.1
"2023-06-01 17:58:00",3692,1011.2,61,19,11.4
"2023-06-01 18:00:00",3693,1011.2,59,19.1,11
