"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-05-30 21:02:00",2344,1013.3,82,14.1,11.1
"2023-05-30 21:04:00",2345,1013.2,82,14.1,11.2
"2023-05-30 21:06:00",2346,1013.2,82,14.1,11.2
"2023-05-30 21:08:00",2347,1013.3,83,14.1,11.2
"2023-05-30 21:10:00",2348,1013.3,83,14.1,11.3
"2023-05-30 21:12:00",2349,1013.3,83,14.1,11.2
"2023-05-30 21:14:00",2350,1013.4,85,14.2,11.9
"2023-05-30 21:16:00",2351,1013.3,82,14,11.1
"2023-05-30 21:18:00",2352,1013.3,84,14.1,11.5
"2023-05-30 21:20:00",2353,1013.3,83,14.1,11.3
"2023-05-30 21:22:00",2354,1013.3,82,14,11
"2023-05-30 21:24:00",2355,1013.4,84,14,11.4
"2023-05-30 21:26:00",2356,1013.3,82,13.9,11
"2023-05-30 21:28:00",2357,1013.3,83,13.9,11.1
"2023-05-30 21:30:00",2358,1013.4,84,13.9,11.3
"2023-05-30 21:32:00",2359,1013.4,82,13.8,10.9
"2023-05-30 21:34:00",2360,1013.4,83,13.9,11.1
"2023-05-30 21:36:00",2361,1013.4,83,13.8,11.1
"2023-05-30 21:38:00",2362,1013.5,84,14,11.4
"2023-05-30 21:40:00",2363,1013.5,84,14,11.4
"2023-05-30 21:42:00",2364,1013.5,82,14,11
"2023-05-30 21:44:00",2365,1013.5,84,14,11.3
"2023-05-30 21:46:00",2366,1013.5,83,14,11.3
"2023-05-30 21:48:00",2367,1013.5,83,13.9,11.1
"2023-05-30 21:50:00",2368,1013.5,83,13.8,11.1
"2023-05-30 21:52:00",2369,1013.5,82,13.8,10.8
"2023-05-30 21:54:00",2370,1013.5,82,13.7,10.7
"2023-05-30 21:56:00",2371,1013.5,85,13.9,11.5
"2023-05-30 21:58:00",2372,1013.5,83,13.9,11.2
"2023-05-30 22:00:00",2373,1013.5,86,13.9,11.7
