"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua1"
"TIMESTAMP","RECORD","PAR_aqua1_Den","PAR_aqua1_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-29 12:00:05",32478,28715.01,143.575
"2023-05-29 12:00:10",32479,28725.91,143.6296
"2023-05-29 12:00:15",32480,28702.89,143.5145
"2023-05-29 12:00:20",32481,28719.94,143.5997
"2023-05-29 12:00:25",32482,28680.66,143.4033
"2023-05-29 12:00:30",32483,28950.96,144.7548
"2023-05-29 12:00:35",32484,29453.52,147.2676
"2023-05-29 12:00:40",32485,29480,147.4
"2023-05-29 12:00:45",32486,26379.05,131.8953
"2023-05-29 12:00:50",32487,29193.41,145.9671
"2023-05-29 12:00:55",32488,27957.95,139.7897
"2023-05-29 12:01:00",32489,28859.18,144.2959
"2023-05-29 12:01:05",32490,29759.13,148.7957
"2023-05-29 12:01:10",32491,29605.59,148.028
"2023-05-29 12:01:15",32492,29296.55,146.4828
"2023-05-29 12:01:20",32493,29273.68,146.3684
"2023-05-29 12:01:25",32494,29196.44,145.9822
"2023-05-29 12:01:30",32495,29153.78,145.7689
"2023-05-29 12:01:35",32496,29186.65,145.9333
"2023-05-29 12:01:40",32497,29113.67,145.5684
"2023-05-29 12:01:45",32498,29204.93,146.0246
"2023-05-29 12:01:50",32499,29340.08,146.7004
"2023-05-29 12:01:55",32500,29298.17,146.4908
"2023-05-29 12:02:00",32501,29209.47,146.0474
"2023-05-29 12:02:05",32502,28065.53,140.3276
"2023-05-29 12:02:10",32503,27663.26,138.3163
"2023-05-29 12:02:15",32504,29148.45,145.7423
"2023-05-29 12:02:20",32505,29130.85,145.6543
"2023-05-29 12:02:25",32506,29069.87,145.3494
"2023-05-29 12:02:30",32507,28884.95,144.4248
"2023-05-29 12:02:35",32508,28889.56,144.4478
"2023-05-29 12:02:40",32509,25001.25,125.0063
"2023-05-29 12:02:45",32510,28839.79,144.199
"2023-05-29 12:02:50",32511,28816.16,144.0808
"2023-05-29 12:02:55",32512,28814.18,144.0709
"2023-05-29 12:03:00",32513,28776.07,143.8804
"2023-05-29 12:03:05",32514,28843.66,144.2183
"2023-05-29 12:03:10",32515,28812.12,144.0606
