"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","7948","WSTable"
"2023-05-27 09:00:04",2080,0,0,0,0,0,0
"2023-05-27 09:00:04.05",2081,0,0,0,0,0,0
"2023-05-27 09:00:04.1",2082,0,0,0,0,0,0
"2023-05-27 09:00:04.15",2083,0,0,0,0,0,0
"2023-05-27 09:00:04.2",2084,0,0,0,0,0,0
"2023-05-27 09:00:04.25",2085,0,0,0,0,0,0
"2023-05-27 09:00:04.3",2086,0,0,0,0,0,0
"2023-05-27 09:00:04.35",2087,0,0,0,0,0,0
"2023-05-27 09:00:04.4",2088,0,0,0,0,0,0
"2023-05-27 09:00:04.45",2089,0,0,0,0,0,0
"2023-05-27 09:00:04.5",2090,0,0,0,0,0,0
"2023-05-27 09:00:04.55",2091,0,0,0,0,0,0
"2023-05-27 09:00:04.6",2092,0,0,0,0,0,0
"2023-05-27 09:00:04.65",2093,0,0,0,0,0,0
"2023-05-27 09:00:04.7",2094,0,0,0,0,0,0
"2023-05-27 09:00:04.75",2095,0,0,0,0,0,0
"2023-05-27 09:00:04.8",2096,0,0,0,0,0,0
"2023-05-27 09:00:04.85",2097,0,0,0,0,0,0
"2023-05-27 09:00:04.9",2098,0,0,0,0,0,0
"2023-05-27 09:00:04.95",2099,0,0,0,0,0,0
"2023-05-27 09:00:05",2100,0,0,0,0,0,0
"2023-05-27 09:00:05.05",2101,0,0,0,0,0,0
"2023-05-27 09:00:05.1",2102,0,0,0,0,0,0
"2023-05-27 09:00:05.15",2103,0,0,0,0,0,0
"2023-05-27 09:00:05.2",2104,0,0,0,0,0,0
"2023-05-27 09:00:05.25",2105,0,0,0,0,0,0
"2023-05-27 09:00:05.3",2106,0,0,0,0,0,0
"2023-05-27 09:00:05.35",2107,0,0,0,0,0,0
"2023-05-27 09:00:05.4",2108,0,0,0,0,0,0
"2023-05-27 09:00:05.45",2109,0,0,0,0,0,0
"2023-05-27 09:00:05.5",2110,0,0,0,0,0,0
"2023-05-27 09:00:05.55",2111,0,0,0,0,0,0
"2023-05-27 09:00:05.6",2112,0,0,0,0,0,0
"2023-05-27 09:00:05.65",2113,0,0,0,0,0,0
"2023-05-27 09:00:05.7",2114,0,0,0,0,0,0
"2023-05-27 09:00:05.75",2115,0,0,0,0,0,0
"2023-05-27 09:00:05.8",2116,0,0,0,0,0,0
"2023-05-27 09:00:05.85",2117,0,0,0,0,0,0
"2023-05-27 09:00:05.9",2118,0,0,0,0,0,0
"2023-05-27 09:00:05.95",2119,0,0,0,0,0,0
"2023-05-27 09:00:06",2120,0,0,0,0,0,0
"2023-05-27 09:00:06.05",2121,0,0,0,0,0,0
"2023-05-27 09:00:06.1",2122,0,0,0,0,0,0
"2023-05-27 09:00:06.15",2123,0,0,0,0,0,0
"2023-05-27 09:00:06.2",2124,0,0,0,0,0,0
"2023-05-27 09:00:06.25",2125,0,0,0,0,0,0
"2023-05-27 09:00:06.3",2126,0,0,0,0,0,0
"2023-05-27 09:00:06.35",2127,0,0,0,0,0,0
"2023-05-27 09:00:06.4",2128,0,0,0,0,0,0
"2023-05-27 09:00:06.45",2129,0,0,0,0,0,0
"2023-05-27 09:00:06.5",2130,0,0,0,0,0,0
"2023-05-27 09:00:06.55",2131,0,0,0,0,0,0
"2023-05-27 09:00:06.6",2132,0,0,0,0,0,0
"2023-05-27 09:00:06.65",2133,0,0,0,0,0,0
"2023-05-27 09:00:06.7",2134,0,0,0,0,0,0
"2023-05-27 09:00:06.75",2135,0,0,0,0,0,0
"2023-05-27 09:00:06.8",2136,0,0,0,0,0,0
"2023-05-27 09:00:06.85",2137,0,0,0,0,0,0
"2023-05-27 09:00:06.9",2138,0,0,0,0,0,0
"2023-05-27 09:00:06.95",2139,0,0,0,0,0,0
"2023-05-27 09:00:07",2140,0,0,0,0,0,0
"2023-05-27 09:00:07.05",2141,0,0,0,0,0,0
"2023-05-27 09:00:07.1",2142,0,0,0,0,0,0
"2023-05-27 09:00:07.15",2143,0,0,0,0,0,0
"2023-05-27 09:00:07.2",2144,0,0,0,0,0,0
"2023-05-27 09:00:07.25",2145,0,0,0,0,0,0
"2023-05-27 09:00:07.3",2146,0,0,0,0,0,0
"2023-05-27 09:00:07.35",2147,0,0,0,0,0,0
"2023-05-27 09:00:07.4",2148,0,0,0,0,0,0
"2023-05-27 09:00:07.45",2149,0,0,0,0,0,0
"2023-05-27 09:00:07.5",2150,0,0,0,0,0,0
"2023-05-27 09:00:07.55",2151,0,0,0,0,0,0
"2023-05-27 09:00:07.6",2152,0,0,0,0,0,0
"2023-05-27 09:00:07.65",2153,0,0,0,0,0,0
"2023-05-27 09:00:07.7",2154,0,0,0,0,0,0
"2023-05-27 09:00:07.75",2155,0,0,0,0,0,0
"2023-05-27 09:00:07.8",2156,0,0,0,0,0,0
"2023-05-27 09:00:07.85",2157,0,0,0,0,0,0
"2023-05-27 09:00:07.9",2158,0,0,0,0,0,0
"2023-05-27 09:00:07.95",2159,0,0,0,0,0,0
"2023-05-27 09:00:08",2160,0,0,0,0,0,0
"2023-05-27 09:00:08.05",2161,0,0,0,0,0,0
"2023-05-27 09:00:08.1",2162,0,0,0,0,0,0
"2023-05-27 09:00:08.15",2163,0,0,0,0,0,0
"2023-05-27 09:00:08.2",2164,0,0,0,0,0,0
"2023-05-27 09:00:08.25",2165,0,0,0,0,0,0
"2023-05-27 09:00:08.3",2166,0,0,0,0,0,0
"2023-05-27 09:00:08.35",2167,0,0,0,0,0,0
"2023-05-27 09:00:08.4",2168,0,0,0,0,0,0
"2023-05-27 09:00:08.45",2169,0,0,0,0,0,0
"2023-05-27 09:00:08.5",2170,0,0,0,0,0,0
"2023-05-27 09:00:08.55",2171,0,0,0,0,0,0
"2023-05-27 09:00:08.6",2172,0,0,0,0,0,0
"2023-05-27 09:00:08.65",2173,0,0,0,0,0,0
"2023-05-27 09:00:08.7",2174,0,0,0,0,0,0
"2023-05-27 09:00:08.75",2175,0,0,0,0,0,0
"2023-05-27 09:00:08.8",2176,0,0,0,0,0,0
"2023-05-27 09:00:08.85",2177,0,0,0,0,0,0
"2023-05-27 09:00:08.9",2178,0,0,0,0,0,0
"2023-05-27 09:00:08.95",2179,0,0,0,0,0,0
"2023-05-27 09:00:09",2180,0,0,0,0,0,0
"2023-05-27 09:00:09.05",2181,0,0,0,0,0,0
"2023-05-27 09:00:09.1",2182,0,0,0,0,0,0
"2023-05-27 09:00:09.15",2183,0,0,0,0,0,0
"2023-05-27 09:00:09.2",2184,0,0,0,0,0,0
"2023-05-27 09:00:09.25",2185,0,0,0,0,0,0
"2023-05-27 09:00:09.3",2186,0,0,0,0,0,0
"2023-05-27 09:00:09.35",2187,0,0,0,0,0,0
"2023-05-27 09:00:09.4",2188,0,0,0,0,0,0
"2023-05-27 09:00:09.45",2189,0,0,0,0,0,0
"2023-05-27 09:00:09.5",2190,0,0,0,0,0,0
"2023-05-27 09:00:09.55",2191,0,0,0,0,0,0
"2023-05-27 09:00:09.6",2192,0,0,0,0,0,0
"2023-05-27 09:00:09.65",2193,0,0,0,0,0,0
"2023-05-27 09:00:09.7",2194,0,0,0,0,0,0
"2023-05-27 09:00:09.75",2195,0,0,0,0,0,0
"2023-05-27 09:00:09.8",2196,0,0,0,0,0,0
"2023-05-27 09:00:09.85",2197,0,0,0,0,0,0
"2023-05-27 09:00:09.9",2198,0,0,0,0,0,0
"2023-05-27 09:00:09.95",2199,0,0,0,0,0,0
"2023-05-27 09:00:10",2200,0,0,0,0,0,0
"2023-05-27 09:00:10.05",2201,0,0,0,0,0,0
"2023-05-27 09:00:10.1",2202,0,0,0,0,0,0
"2023-05-27 09:00:10.15",2203,0,0,0,0,0,0
"2023-05-27 09:00:10.2",2204,0,0,0,0,0,0
"2023-05-27 09:00:10.25",2205,0,0,0,0,0,0
"2023-05-27 09:00:10.3",2206,0,0,0,0,0,0
"2023-05-27 09:00:10.35",2207,0,0,0,0,0,0
"2023-05-27 09:00:10.4",2208,0,0,0,0,0,0
"2023-05-27 09:00:10.45",2209,0,0,0,0,0,0
"2023-05-27 09:00:10.5",2210,0,0,0,0,0,0
"2023-05-27 09:00:10.55",2211,0,0,0,0,0,0
"2023-05-27 09:00:10.6",2212,0,0,0,0,0,0
"2023-05-27 09:00:10.65",2213,0,0,0,0,0,0
"2023-05-27 09:00:10.7",2214,0,0,0,0,0,0
"2023-05-27 09:00:10.75",2215,0,0,0,0,0,0
"2023-05-27 09:00:10.8",2216,0,0,0,0,0,0
"2023-05-27 09:00:10.85",2217,0,0,0,0,0,0
"2023-05-27 09:00:10.9",2218,0,0,0,0,0,0
"2023-05-27 09:00:10.95",2219,0,0,0,0,0,0
"2023-05-27 09:00:11",2220,0,0,0,0,0,0
"2023-05-27 09:00:11.05",2221,0,0,0,0,0,0
"2023-05-27 09:00:11.1",2222,0,0,0,0,0,0
"2023-05-27 09:00:11.15",2223,0,0,0,0,0,0
"2023-05-27 09:00:11.2",2224,0,0,0,0,0,0
"2023-05-27 09:00:11.25",2225,0,0,0,0,0,0
"2023-05-27 09:00:11.3",2226,0,0,0,0,0,0
"2023-05-27 09:00:11.35",2227,0,0,0,0,0,0
"2023-05-27 09:00:11.4",2228,0,0,0,0,0,0
"2023-05-27 09:00:11.45",2229,0,0,0,0,0,0
"2023-05-27 09:00:11.5",2230,0,0,0,0,0,0
"2023-05-27 09:00:11.55",2231,0,0,0,0,0,0
"2023-05-27 09:00:11.6",2232,0,0,0,0,0,0
"2023-05-27 09:00:11.65",2233,0,0,0,0,0,0
"2023-05-27 09:00:11.7",2234,0,0,0,0,0,0
"2023-05-27 09:00:11.75",2235,0,0,0,0,0,0
"2023-05-27 09:00:11.8",2236,0,0,0,0,0,0
"2023-05-27 09:00:11.85",2237,0,0,0,0,0,0
"2023-05-27 09:00:11.9",2238,0,0,0,0,0,0
"2023-05-27 09:00:11.95",2239,0,0,0,0,0,0
"2023-05-27 09:00:12",2240,0,0,0,0,0,0
"2023-05-27 09:00:12.05",2241,0,0,0,0,0,0
"2023-05-27 09:00:12.1",2242,0,0,0,0,0,0
"2023-05-27 09:00:12.15",2243,0,0,0,0,0,0
"2023-05-27 09:00:12.2",2244,0,0,0,0,0,0
"2023-05-27 09:00:12.25",2245,0,0,0,0,0,0
"2023-05-27 09:00:12.3",2246,0,0,0,0,0,0
"2023-05-27 09:00:12.35",2247,0,0,0,0,0,0
"2023-05-27 09:00:12.4",2248,0,0,0,0,0,0
"2023-05-27 09:00:12.45",2249,0,0,0,0,0,0
"2023-05-27 09:00:12.5",2250,0,0,0,0,0,0
"2023-05-27 09:00:12.55",2251,0,0,0,0,0,0
"2023-05-27 09:00:12.6",2252,0,0,0,0,0,0
"2023-05-27 09:00:12.65",2253,0,0,0,0,0,0
"2023-05-27 09:00:12.7",2254,0,0,0,0,0,0
"2023-05-27 09:00:12.75",2255,0,0,0,0,0,0
"2023-05-27 09:00:12.8",2256,0,0,0,0,0,0
"2023-05-27 09:00:12.85",2257,0,0,0,0,0,0
"2023-05-27 09:00:12.9",2258,0,0,0,0,0,0
"2023-05-27 09:00:12.95",2259,0,0,0,0,0,0
"2023-05-27 09:00:13",2260,0,0,0,0,0,0
"2023-05-27 09:00:13.05",2261,0,0,0,0,0,0
"2023-05-27 09:00:13.1",2262,0,0,0,0,0,0
"2023-05-27 09:00:13.15",2263,0,0,0,0,0,0
"2023-05-27 09:00:13.2",2264,0,0,0,0,0,0
"2023-05-27 09:00:13.25",2265,0,0,0,0,0,0
"2023-05-27 09:00:13.3",2266,0,0,0,0,0,0
"2023-05-27 09:00:13.35",2267,0,0,0,0,0,0
"2023-05-27 09:00:13.4",2268,0,0,0,0,0,0
"2023-05-27 09:00:13.45",2269,0,0,0,0,0,0
"2023-05-27 09:00:13.5",2270,0,0,0,0,0,0
"2023-05-27 09:00:13.55",2271,0,0,0,0,0,0
"2023-05-27 09:00:13.6",2272,0,0,0,0,0,0
"2023-05-27 09:00:13.65",2273,0,0,0,0,0,0
"2023-05-27 09:00:13.7",2274,0,0,0,0,0,0
"2023-05-27 09:00:13.75",2275,0,0,0,0,0,0
"2023-05-27 09:00:13.8",2276,0,0,0,0,0,0
"2023-05-27 09:00:13.85",2277,0,0,0,0,0,0
"2023-05-27 09:00:13.9",2278,0,0,0,0,0,0
"2023-05-27 09:00:13.95",2279,0,0,0,0,0,0
"2023-05-27 09:00:14",2280,0,0,0,0,0,0
"2023-05-27 09:00:14.05",2281,0,0,0,0,0,0
"2023-05-27 09:00:14.1",2282,0,0,0,0,0,0
"2023-05-27 09:00:14.15",2283,0,0,0,0,0,0
"2023-05-27 09:00:14.2",2284,0,0,0,0,0,0
"2023-05-27 09:00:14.25",2285,0,0,0,0,0,0
"2023-05-27 09:00:14.3",2286,0,0,0,0,0,0
"2023-05-27 09:00:14.35",2287,0,0,0,0,0,0
"2023-05-27 09:00:14.4",2288,0,0,0,0,0,0
"2023-05-27 09:00:14.45",2289,0,0,0,0,0,0
"2023-05-27 09:00:14.5",2290,0,0,0,0,0,0
"2023-05-27 09:00:14.55",2291,0,0,0,0,0,0
"2023-05-27 09:00:14.6",2292,0,0,0,0,0,0
"2023-05-27 09:00:14.65",2293,0,0,0,0,0,0
"2023-05-27 09:00:14.7",2294,0,0,0,0,0,0
"2023-05-27 09:00:14.75",2295,0,0,0,0,0,0
"2023-05-27 09:00:14.8",2296,0,0,0,0,0,0
"2023-05-27 09:00:14.85",2297,0,0,0,0,0,0
"2023-05-27 09:00:14.9",2298,0,0,0,0,0,0
"2023-05-27 09:00:14.95",2299,0,0,0,0,0,0
"2023-05-27 09:00:15",2300,0,0,0,0,0,0
"2023-05-27 09:00:15.05",2301,0,0,0,0,0,0
"2023-05-27 09:00:15.1",2302,0,0,0,0,0,0
"2023-05-27 09:00:15.15",2303,0,0,0,0,0,0
"2023-05-27 09:00:15.2",2304,0,0,0,0,0,0
"2023-05-27 09:00:15.25",2305,0,0,0,0,0,0
"2023-05-27 09:00:15.3",2306,0,0,0,0,0,0
"2023-05-27 09:00:15.35",2307,0,0,0,0,0,0
"2023-05-27 09:00:15.4",2308,0,0,0,0,0,0
"2023-05-27 09:00:15.45",2309,0,0,0,0,0,0
"2023-05-27 09:00:15.5",2310,0,0,0,0,0,0
"2023-05-27 09:00:15.55",2311,0,0,0,0,0,0
"2023-05-27 09:00:15.6",2312,0,0,0,0,0,0
"2023-05-27 09:00:15.65",2313,0,0,0,0,0,0
"2023-05-27 09:00:15.7",2314,0,0,0,0,0,0
"2023-05-27 09:00:15.75",2315,0,0,0,0,0,0
"2023-05-27 09:00:15.8",2316,0,0,0,0,0,0
"2023-05-27 09:00:15.85",2317,0,0,0,0,0,0
"2023-05-27 09:00:15.9",2318,0,0,0,0,0,0
"2023-05-27 09:00:15.95",2319,0,0,0,0,0,0
"2023-05-27 09:00:16",2320,0,0,0,0,0,0
"2023-05-27 09:00:16.05",2321,0,0,0,0,0,0
"2023-05-27 09:00:16.1",2322,0,0,0,0,0,0
"2023-05-27 09:00:16.15",2323,0,0,0,0,0,0
"2023-05-27 09:00:16.2",2324,0,0,0,0,0,0
"2023-05-27 09:00:16.25",2325,0,0,0,0,0,0
"2023-05-27 09:00:16.3",2326,0,0,0,0,0,0
"2023-05-27 09:00:16.35",2327,0,0,0,0,0,0
"2023-05-27 09:00:16.4",2328,0,0,0,0,0,0
"2023-05-27 09:00:16.45",2329,0,0,0,0,0,0
"2023-05-27 09:00:16.5",2330,0,0,0,0,0,0
"2023-05-27 09:00:16.55",2331,0,0,0,0,0,0
"2023-05-27 09:00:16.6",2332,0,0,0,0,0,0
"2023-05-27 09:00:16.65",2333,0,0,0,0,0,0
"2023-05-27 09:00:16.7",2334,0,0,0,0,0,0
"2023-05-27 09:00:16.75",2335,0,0,0,0,0,0
"2023-05-27 09:00:16.8",2336,0,0,0,0,0,0
"2023-05-27 09:00:16.85",2337,0,0,0,0,0,0
"2023-05-27 09:00:16.9",2338,0,0,0,0,0,0
"2023-05-27 09:00:16.95",2339,0,0,0,0,0,0
"2023-05-27 09:00:17",2340,0,0,0,0,0,0
"2023-05-27 09:00:17.05",2341,0,0,0,0,0,0
"2023-05-27 09:00:17.1",2342,0,0,0,0,0,0
"2023-05-27 09:00:17.15",2343,0,0,0,0,0,0
"2023-05-27 09:00:17.2",2344,0,0,0,0,0,0
"2023-05-27 09:00:17.25",2345,0,0,0,0,0,0
"2023-05-27 09:00:17.3",2346,0,0,0,0,0,0
"2023-05-27 09:00:17.35",2347,0,0,0,0,0,0
"2023-05-27 09:00:17.4",2348,0,0,0,0,0,0
"2023-05-27 09:00:17.45",2349,0,0,0,0,0,0
"2023-05-27 09:00:17.5",2350,0,0,0,0,0,0
"2023-05-27 09:00:17.55",2351,0,0,0,0,0,0
"2023-05-27 09:00:17.6",2352,0,0,0,0,0,0
"2023-05-27 09:00:17.65",2353,0,0,0,0,0,0
"2023-05-27 09:00:17.7",2354,0,0,0,0,0,0
"2023-05-27 09:00:17.75",2355,0,0,0,0,0,0
"2023-05-27 09:00:17.8",2356,0,0,0,0,0,0
"2023-05-27 09:00:17.85",2357,0,0,0,0,0,0
"2023-05-27 09:00:17.9",2358,0,0,0,0,0,0
"2023-05-27 09:00:17.95",2359,0,0,0,0,0,0
"2023-05-27 09:00:18",2360,0,0,0,0,0,0
"2023-05-27 09:00:18.05",2361,0,0,0,0,0,0
"2023-05-27 09:00:18.1",2362,0,0,0,0,0,0
"2023-05-27 09:00:18.15",2363,0,0,0,0,0,0
"2023-05-27 09:00:18.2",2364,0,0,0,0,0,0
"2023-05-27 09:00:18.25",2365,0,0,0,0,0,0
"2023-05-27 09:00:18.3",2366,0,0,0,0,0,0
"2023-05-27 09:00:18.35",2367,0,0,0,0,0,0
"2023-05-27 09:00:18.4",2368,0,0,0,0,0,0
"2023-05-27 09:00:18.45",2369,0,0,0,0,0,0
"2023-05-27 09:00:18.5",2370,0,0,0,0,0,0
"2023-05-27 09:00:18.55",2371,0,0,0,0,0,0
"2023-05-27 09:00:18.6",2372,0,0,0,0,0,0
"2023-05-27 09:00:18.65",2373,0,0,0,0,0,0
"2023-05-27 09:00:18.7",2374,0,0,0,0,0,0
"2023-05-27 09:00:18.75",2375,0,0,0,0,0,0
"2023-05-27 09:00:18.8",2376,0,0,0,0,0,0
"2023-05-27 09:00:18.85",2377,0,0,0,0,0,0
"2023-05-27 09:00:18.9",2378,0,0,0,0,0,0
"2023-05-27 09:00:18.95",2379,0,0,0,0,0,0
"2023-05-27 09:00:19",2380,0,0,0,0,0,0
"2023-05-27 09:00:19.05",2381,0,0,0,0,0,0
"2023-05-27 09:00:19.1",2382,0,0,0,0,0,0
"2023-05-27 09:00:19.15",2383,0,0,0,0,0,0
"2023-05-27 09:00:19.2",2384,0,0,0,0,0,0
"2023-05-27 09:00:19.25",2385,0,0,0,0,0,0
"2023-05-27 09:00:19.3",2386,0,0,0,0,0,0
"2023-05-27 09:00:19.35",2387,0,0,0,0,0,0
"2023-05-27 09:00:19.4",2388,0,0,0,0,0,0
"2023-05-27 09:00:19.45",2389,0,0,0,0,0,0
"2023-05-27 09:00:19.5",2390,0,0,0,0,0,0
"2023-05-27 09:00:19.55",2391,0,0,0,0,0,0
"2023-05-27 09:00:19.6",2392,0,0,0,0,0,0
"2023-05-27 09:00:19.65",2393,0,0,0,0,0,0
"2023-05-27 09:00:19.7",2394,0,0,0,0,0,0
"2023-05-27 09:00:19.75",2395,0,0,0,0,0,0
"2023-05-27 09:00:19.8",2396,0,0,0,0,0,0
"2023-05-27 09:00:19.85",2397,0,0,0,0,0,0
"2023-05-27 09:00:19.9",2398,0,0,0,0,0,0
"2023-05-27 09:00:19.95",2399,0,0,0,0,0,0
"2023-05-27 09:00:20",2400,0,0,0,0,0,0
"2023-05-27 09:00:20.05",2401,0,0,0,0,0,0
"2023-05-27 09:00:20.1",2402,0,0,0,0,0,0
"2023-05-27 09:00:20.15",2403,0,0,0,0,0,0
"2023-05-27 09:00:20.2",2404,0,0,0,0,0,0
"2023-05-27 09:00:20.25",2405,0,0,0,0,0,0
"2023-05-27 09:00:20.3",2406,0,0,0,0,0,0
"2023-05-27 09:00:20.35",2407,0,0,0,0,0,0
"2023-05-27 09:00:20.4",2408,0,0,0,0,0,0
"2023-05-27 09:00:20.45",2409,0,0,0,0,0,0
"2023-05-27 09:00:20.5",2410,0,0,0,0,0,0
"2023-05-27 09:00:20.55",2411,0,0,0,0,0,0
"2023-05-27 09:00:20.6",2412,0,0,0,0,0,0
"2023-05-27 09:00:20.65",2413,0,0,0,0,0,0
"2023-05-27 09:00:20.7",2414,0,0,0,0,0,0
"2023-05-27 09:00:20.75",2415,0,0,0,0,0,0
"2023-05-27 09:00:20.8",2416,0,0,0,0,0,0
"2023-05-27 09:00:20.85",2417,0,0,0,0,0,0
"2023-05-27 09:00:20.9",2418,0,0,0,0,0,0
"2023-05-27 09:00:20.95",2419,0,0,0,0,0,0
"2023-05-27 09:00:21",2420,0,0,0,0,0,0
"2023-05-27 09:00:21.05",2421,0,0,0,0,0,0
"2023-05-27 09:00:21.1",2422,0,0,0,0,0,0
"2023-05-27 09:00:21.15",2423,0,0,0,0,0,0
"2023-05-27 09:00:21.2",2424,0,0,0,0,0,0
"2023-05-27 09:00:21.25",2425,0,0,0,0,0,0
"2023-05-27 09:00:21.3",2426,0,0,0,0,0,0
"2023-05-27 09:00:21.35",2427,0,0,0,0,0,0
"2023-05-27 09:00:21.4",2428,0,0,0,0,0,0
"2023-05-27 09:00:21.45",2429,0,0,0,0,0,0
"2023-05-27 09:00:21.5",2430,0,0,0,0,0,0
"2023-05-27 09:00:21.55",2431,0,0,0,0,0,0
"2023-05-27 09:00:21.6",2432,0,0,0,0,0,0
"2023-05-27 09:00:21.65",2433,0,0,0,0,0,0
"2023-05-27 09:00:21.7",2434,0,0,0,0,0,0
"2023-05-27 09:00:21.75",2435,0,0,0,0,0,0
"2023-05-27 09:00:21.8",2436,0,0,0,0,0,0
"2023-05-27 09:00:21.85",2437,0,0,0,0,0,0
"2023-05-27 09:00:21.9",2438,0,0,0,0,0,0
"2023-05-27 09:00:21.95",2439,0,0,0,0,0,0
"2023-05-27 09:00:22",2440,0,0,0,0,0,0
"2023-05-27 09:00:22.05",2441,0,0,0,0,0,0
"2023-05-27 09:00:22.1",2442,0,0,0,0,0,0
"2023-05-27 09:00:22.15",2443,0,0,0,0,0,0
"2023-05-27 09:00:22.2",2444,0,0,0,0,0,0
"2023-05-27 09:00:22.25",2445,0,0,0,0,0,0
