"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","54307","WSTable"
"2023-05-27 11:26:21.2",62,-0.04,-0.01,-0.32,293.12,5,0
"2023-05-27 11:26:21.25",63,0.01,-0.13,-0.29,293.12,6,1
"2023-05-27 11:26:21.3",64,0.02,-0.2,-0.38,293.13,1,10
"2023-05-27 11:26:21.35",65,-0.01,-0.05,-0.54,293.14,2,28
"2023-05-27 11:26:21.4",66,-0.11,0.07,-0.48,293.15,3,0
"2023-05-27 11:26:21.45",67,-0.37,0.1,-0.32,293.15,4,0
"2023-05-27 11:26:21.5",68,-0.36,0.34,-0.34,293.16,5,0
"2023-05-27 11:26:21.55",69,-0.37,0.53,-0.32,293.19,6,1
"2023-05-27 11:26:21.6",70,-0.25,0.67,-0.25,293.19,1,10
"2023-05-27 11:26:21.65",71,-0.01,0.64,-0.12,293.19,2,28
"2023-05-27 11:26:21.7",72,0.04,0.72,-0.11,293.2,3,0
"2023-05-27 11:26:21.75",73,-0.25,0.81,-0.4,293.19,4,0
"2023-05-27 11:26:21.8",74,-0.32,0.92,-0.44,293.18,5,0
"2023-05-27 11:26:21.85",75,-0.54,0.77,-0.36,293.19,6,1
"2023-05-27 11:26:21.9",76,-0.52,0.74,-0.35,293.19,1,10
"2023-05-27 11:26:21.95",77,-0.53,0.98,-0.31,293.19,2,28
"2023-05-27 11:26:22",78,-0.58,1,-0.27,293.2,3,0
"2023-05-27 11:26:22.05",79,-0.58,0.82,-0.19,293.2,4,0
"2023-05-27 11:26:22.1",80,-0.52,0.6,-0.1,293.2,5,0
"2023-05-27 11:26:22.15",81,-0.54,0.5,0.11,293.19,6,1
"2023-05-27 11:26:22.2",82,-0.61,0.43,0.26,293.2,1,10
"2023-05-27 11:26:22.25",83,-0.59,0.47,0.42,293.21,2,28
"2023-05-27 11:26:22.3",84,-0.53,0.39,0.53,293.21,3,0
"2023-05-27 11:26:22.35",85,-0.54,0.31,0.41,293.22,4,0
"2023-05-27 11:26:22.4",86,-0.41,0.28,0.3,293.22,5,0
"2023-05-27 11:26:22.45",87,-0.44,0.08,0.24,293.21,6,1
"2023-05-27 11:26:22.5",88,-0.36,0.11,0.2,293.21,1,10
"2023-05-27 11:26:22.55",89,-0.34,0.08,0.15,293.21,2,28
"2023-05-27 11:26:22.6",90,-0.43,0.06,0.06,293.19,3,0
"2023-05-27 11:26:22.65",91,-0.53,0.08,-0.11,293.18,4,0
"2023-05-27 11:26:22.7",92,-0.36,0.27,-0.24,293.14,5,0
"2023-05-27 11:26:22.75",93,-0.37,0.26,-0.31,293.1,6,1
"2023-05-27 11:26:22.8",94,-0.49,0.1,-0.33,293.07,1,10
"2023-05-27 11:26:22.85",95,-0.51,-0.09,-0.34,293.09,2,28
"2023-05-27 11:26:22.9",96,-0.56,-0.01,-0.26,293.11,3,0
"2023-05-27 11:26:22.95",97,-0.58,0.14,-0.29,293.14,4,0
"2023-05-27 11:26:23",98,-0.66,0.17,-0.3,293.16,5,0
"2023-05-27 11:26:23.05",99,-0.74,0.09,-0.43,293.18,6,1
"2023-05-27 11:26:23.1",100,-0.83,0.25,-0.25,293.17,1,10
"2023-05-27 11:26:23.15",101,-0.55,0.2,-0.02,293.18,2,28
"2023-05-27 11:26:23.2",102,-0.39,0.07,0,293.18,3,0
"2023-05-27 11:26:23.25",103,-0.42,0.2,-0.04,293.19,4,0
"2023-05-27 11:26:23.3",104,-0.43,0.16,-0.1,293.19,5,0
"2023-05-27 11:26:23.35",105,-0.53,0.1,-0.11,293.19,6,1
"2023-05-27 11:26:23.4",106,-0.64,0.27,-0.01,293.2,1,10
"2023-05-27 11:26:23.45",107,-0.74,0.57,-0.01,293.23,2,28
"2023-05-27 11:26:23.5",108,-0.66,0.67,0.13,293.23,3,0
"2023-05-27 11:26:23.55",109,-0.63,0.57,0.24,293.23,4,0
"2023-05-27 11:26:23.6",110,-0.63,0.25,0.38,293.22,5,0
"2023-05-27 11:26:23.65",111,-0.57,0.01,0.41,293.21,6,1
"2023-05-27 11:26:23.7",112,-0.52,0,0.35,293.21,1,10
"2023-05-27 11:26:23.75",113,-0.44,-0.04,0.33,293.21,2,28
"2023-05-27 11:26:23.8",114,-0.41,-0.13,0.44,293.21,3,0
"2023-05-27 11:26:23.85",115,-0.29,-0.2,0.56,293.22,4,0
"2023-05-27 11:26:23.9",116,-0.14,-0.06,0.59,293.22,5,0
"2023-05-27 11:26:23.95",117,-0.13,-0.02,0.51,293.24,6,1
"2023-05-27 11:26:24",118,-0.16,-0.05,0.3,293.24,1,10
"2023-05-27 11:26:24.05",119,-0.07,-0.27,0.11,293.24,2,28
"2023-05-27 11:26:24.1",120,0,-0.38,0.12,293.24,3,0
"2023-05-27 11:26:24.15",121,0.03,-0.37,0.19,293.24,4,0
"2023-05-27 11:26:24.2",122,-0.14,-0.36,0.15,293.25,5,0
"2023-05-27 11:26:24.25",123,-0.28,-0.3,0.02,293.25,6,1
"2023-05-27 11:26:24.3",124,-0.25,-0.19,-0.02,293.26,1,10
"2023-05-27 11:26:24.35",125,-0.14,0.09,0.01,293.26,2,28
"2023-05-27 11:26:24.4",126,-0.2,0.07,0.11,293.28,3,0
"2023-05-27 11:26:24.45",127,-0.14,-0.03,0.12,293.29,4,0
"2023-05-27 11:26:24.5",128,-0.21,-0.08,0.05,293.3,5,0
"2023-05-27 11:26:24.55",129,-0.29,-0.23,0.06,293.3,6,1
"2023-05-27 11:26:24.6",130,-0.33,-0.3,0.13,293.3,1,10
"2023-05-27 11:26:24.65",131,-0.34,-0.43,0.14,293.29,2,28
"2023-05-27 11:26:24.7",132,-0.44,-0.55,0,293.28,3,0
"2023-05-27 11:26:24.75",133,-0.56,-0.59,-0.05,293.26,4,0
"2023-05-27 11:26:24.8",134,-0.55,-0.35,-0.04,293.26,5,0
"2023-05-27 11:26:24.85",135,-0.59,-0.1,0.06,293.26,6,1
"2023-05-27 11:26:24.9",136,-0.53,-0.09,0.11,293.26,1,10
"2023-05-27 11:26:24.95",137,-0.38,-0.1,0.12,293.25,2,28
"2023-05-27 11:26:25",138,-0.16,-0.23,0.01,293.25,3,0
"2023-05-27 11:26:25.05",139,-0.12,-0.37,-0.05,293.25,4,0
"2023-05-27 11:26:25.1",140,-0.27,-0.44,0.01,293.25,5,0
"2023-05-27 11:26:25.15",141,-0.41,-0.26,0.03,293.26,6,1
"2023-05-27 11:26:25.2",142,-0.41,-0.2,-0.05,293.26,1,10
"2023-05-27 11:26:25.25",143,-0.3,-0.23,-0.1,293.28,2,28
"2023-05-27 11:26:25.3",144,-0.26,-0.24,-0.09,293.29,3,0
"2023-05-27 11:26:25.35",145,-0.23,-0.22,-0.05,293.3,4,0
"2023-05-27 11:26:25.4",146,-0.2,-0.18,0.01,293.3,5,0
"2023-05-27 11:26:25.45",147,-0.17,-0.18,0,293.3,6,1
"2023-05-27 11:26:25.5",148,-0.13,-0.25,-0.05,293.29,1,10
"2023-05-27 11:26:25.55",149,-0.08,-0.18,-0.13,293.29,2,28
"2023-05-27 11:26:25.6",150,-0.07,-0.26,-0.19,293.28,3,0
"2023-05-27 11:26:25.65",151,-0.11,-0.4,-0.22,293.27,4,0
"2023-05-27 11:26:25.7",152,-0.02,-0.42,-0.19,293.27,5,0
"2023-05-27 11:26:25.75",153,0.06,-0.31,-0.27,293.28,6,1
"2023-05-27 11:26:25.8",154,0.12,-0.14,-0.31,293.27,1,10
"2023-05-27 11:26:25.85",155,0.07,-0.09,-0.28,293.28,2,28
"2023-05-27 11:26:25.9",156,0,-0.1,-0.26,293.26,3,0
"2023-05-27 11:26:25.95",157,0,-0.07,-0.24,293.26,4,0
"2023-05-27 11:26:26",158,-0.02,-0.04,-0.23,293.26,5,0
"2023-05-27 11:26:26.05",159,-0.06,-0.05,-0.2,293.26,6,1
"2023-05-27 11:26:26.1",160,-0.07,-0.08,-0.14,293.26,1,10
"2023-05-27 11:26:26.15",161,-0.1,-0.03,-0.09,293.26,2,28
"2023-05-27 11:26:26.2",162,-0.09,-0.03,-0.09,293.26,3,0
"2023-05-27 11:26:26.25",163,-0.05,-0.05,-0.11,293.26,4,0
"2023-05-27 11:26:26.3",164,-0.05,-0.07,-0.15,293.26,5,0
"2023-05-27 11:26:26.35",165,-0.03,-0.05,-0.22,293.26,6,1
"2023-05-27 11:26:26.4",166,-0.03,-0.02,-0.3,293.26,1,10
"2023-05-27 11:26:26.45",167,-0.06,0.1,-0.38,293.25,2,28
"2023-05-27 11:26:26.5",168,-0.16,0.23,-0.48,293.17,3,0
"2023-05-27 11:26:26.55",169,-0.3,0.19,-0.66,292.95,4,0
"2023-05-27 11:26:26.6",170,-0.4,-0.02,-0.65,292.86,5,0
"2023-05-27 11:26:26.65",171,-0.46,0.14,-0.76,292.78,6,1
"2023-05-27 11:26:26.7",172,-0.5,0.15,-0.75,292.74,1,10
"2023-05-27 11:26:26.75",173,-0.54,0.26,-0.82,292.76,2,28
"2023-05-27 11:26:26.8",174,-0.51,0.36,-0.74,292.77,3,0
"2023-05-27 11:26:26.85",175,-0.59,0.07,-0.72,292.78,4,0
"2023-05-27 11:26:26.9",176,-0.52,0.39,-0.66,292.75,5,0
"2023-05-27 11:26:26.95",177,-0.29,0.71,-0.59,292.77,6,1
"2023-05-27 11:26:27",178,-0.3,0.31,-0.75,292.8,1,10
"2023-05-27 11:26:27.05",179,-0.24,0.08,-0.74,292.8,2,28
"2023-05-27 11:26:27.1",180,-0.23,0.01,-0.62,292.8,3,0
"2023-05-27 11:26:27.15",181,-0.19,0.02,-0.49,292.8,4,0
"2023-05-27 11:26:27.2",182,-0.09,-0.01,-0.56,292.79,5,0
"2023-05-27 11:26:27.25",183,-0.07,-0.22,-0.57,292.78,6,1
"2023-05-27 11:26:27.3",184,-0.11,-0.24,-0.63,292.79,1,10
"2023-05-27 11:26:27.35",185,-0.14,-0.36,-0.77,292.77,2,28
"2023-05-27 11:26:27.4",186,-0.1,-0.21,-0.76,292.76,3,0
"2023-05-27 11:26:27.45",187,0,-0.41,-0.76,292.77,4,0
"2023-05-27 11:26:27.5",188,-0.01,-0.61,-0.72,292.77,5,0
"2023-05-27 11:26:27.55",189,-0.08,-0.69,-0.66,292.79,6,1
"2023-05-27 11:26:27.6",190,-0.07,-0.61,-0.65,292.79,1,10
"2023-05-27 11:26:27.65",191,-0.24,0.13,-0.72,292.78,2,28
"2023-05-27 11:26:27.7",192,-0.57,0.31,-0.76,292.75,3,0
"2023-05-27 11:26:27.75",193,-0.72,0.27,-0.64,292.75,4,0
"2023-05-27 11:26:27.8",194,-0.46,0.32,-0.55,292.77,5,0
"2023-05-27 11:26:27.85",195,-0.48,0.2,-0.61,292.86,6,1
"2023-05-27 11:26:27.9",196,-0.6,0.13,-0.61,292.93,1,10
"2023-05-27 11:26:27.95",197,-0.57,-0.24,-0.77,292.99,2,28
"2023-05-27 11:26:28",198,-0.96,-0.81,-0.54,292.98,3,0
"2023-05-27 11:26:28.05",199,-1.03,-1.03,-0.12,293.02,4,0
"2023-05-27 11:26:28.1",200,-0.56,-0.76,-0.57,293.04,5,0
"2023-05-27 11:26:28.15",201,-0.91,0.15,-0.58,293.02,6,1
"2023-05-27 11:26:28.2",202,-0.82,-0.29,-0.57,293.02,1,10
"2023-05-27 11:26:28.25",203,-0.87,-0.33,-1.05,292.99,2,28
"2023-05-27 11:26:28.3",204,-0.96,-0.22,-0.87,292.94,3,0
"2023-05-27 11:26:28.35",205,-0.81,0.52,-0.85,292.94,4,0
"2023-05-27 11:26:28.4",206,-1.08,0.88,-0.7,292.89,5,0
"2023-05-27 11:26:28.45",207,-0.98,1.13,-0.42,292.89,6,1
"2023-05-27 11:26:28.5",208,-0.7,0.61,-0.17,292.92,1,10
"2023-05-27 11:26:28.55",209,-0.53,-0.05,-0.43,292.92,2,28
"2023-05-27 11:26:28.6",210,-0.43,0.07,-0.58,292.9,3,0
"2023-05-27 11:26:28.65",211,-0.3,0.16,-0.59,292.85,4,0
"2023-05-27 11:26:28.7",212,-0.23,0.24,-0.53,292.79,5,0
"2023-05-27 11:26:28.75",213,-0.33,0.08,-0.36,292.75,6,1
"2023-05-27 11:26:28.8",214,-0.18,0.03,-0.29,292.73,1,10
"2023-05-27 11:26:28.85",215,-0.26,0.08,-0.3,292.73,2,28
"2023-05-27 11:26:28.9",216,-0.15,0.02,-0.36,292.73,3,0
"2023-05-27 11:26:28.95",217,-0.14,-0.27,-0.38,292.72,4,0
"2023-05-27 11:26:29",218,-0.26,-0.03,-0.39,292.72,5,0
"2023-05-27 11:26:29.05",219,-0.21,0.03,-0.55,292.72,6,1
"2023-05-27 11:26:29.1",220,-0.32,0,-0.71,292.72,1,10
"2023-05-27 11:26:29.15",221,-0.24,-0.07,-0.76,292.72,2,28
"2023-05-27 11:26:29.2",222,-0.19,0.25,-0.69,292.69,3,0
"2023-05-27 11:26:29.25",223,-0.12,0.21,-0.81,292.72,4,0
"2023-05-27 11:26:29.3",224,0.12,0.03,-0.8,292.76,5,0
"2023-05-27 11:26:29.35",225,-0.21,0.21,-0.91,292.82,6,1
"2023-05-27 11:26:29.4",226,-0.55,0.27,-1.04,292.8,1,10
"2023-05-27 11:26:29.45",227,-0.57,0.62,-1.02,292.81,2,28
"2023-05-27 11:26:29.5",228,-0.76,0.78,-0.94,292.82,3,0
"2023-05-27 11:26:29.55",229,-0.73,0.79,-0.75,292.85,4,0
"2023-05-27 11:26:29.6",230,-0.82,0.79,-0.53,292.84,5,0
"2023-05-27 11:26:29.65",231,-0.77,0.98,-0.72,292.84,6,1
"2023-05-27 11:26:29.7",232,-0.7,1.1,-0.65,292.89,1,10
"2023-05-27 11:26:29.75",233,-0.55,0.8,-0.4,292.95,2,28
"2023-05-27 11:26:29.8",234,-0.37,0.44,-0.3,292.96,3,0
"2023-05-27 11:26:29.85",235,-0.5,0.03,-0.43,292.99,4,0
"2023-05-27 11:26:29.9",236,-0.66,0.1,-0.28,293,5,0
"2023-05-27 11:26:29.95",237,-0.55,0.16,-0.14,293.02,6,1
"2023-05-27 11:26:30",238,-0.36,0.11,-0.08,293.03,1,10
"2023-05-27 11:26:30.05",239,-0.31,0.3,-0.05,293.06,2,28
"2023-05-27 11:26:30.1",240,-0.68,0.55,-0.16,292.99,3,0
"2023-05-27 11:26:30.15",241,-0.58,0.35,-0.01,292.88,4,0
"2023-05-27 11:26:30.2",242,-0.3,0.05,0.07,292.89,5,0
"2023-05-27 11:26:30.25",243,-0.16,0.12,-0.24,292.91,6,1
"2023-05-27 11:26:30.3",244,-0.14,0.03,-0.35,292.95,1,10
"2023-05-27 11:26:30.35",245,-0.18,-0.15,-0.33,292.98,2,28
"2023-05-27 11:26:30.4",246,-0.13,-0.3,-0.26,292.99,3,0
"2023-05-27 11:26:30.45",247,-0.01,-0.21,-0.3,292.99,4,0
"2023-05-27 11:26:30.5",248,-0.1,-0.34,-0.2,292.97,5,0
"2023-05-27 11:26:30.55",249,-0.28,-0.3,-0.25,292.95,6,1
"2023-05-27 11:26:30.6",250,-0.35,-0.23,-0.35,292.9,1,10
"2023-05-27 11:26:30.65",251,-0.36,-0.21,-0.39,292.87,2,28
"2023-05-27 11:26:30.7",252,-0.35,-0.19,-0.67,292.86,3,0
"2023-05-27 11:26:30.75",253,-0.27,-0.17,-0.67,292.88,4,0
"2023-05-27 11:26:30.8",254,-0.24,-0.11,-0.63,292.94,5,0
"2023-05-27 11:26:30.85",255,-0.35,0.02,-0.59,292.91,6,1
"2023-05-27 11:26:30.9",256,-0.14,0.17,-0.59,292.91,1,10
"2023-05-27 11:26:30.95",257,0.19,0.04,-0.55,292.92,2,28
"2023-05-27 11:26:31",258,0.03,-0.12,-0.54,292.92,3,0
"2023-05-27 11:26:31.05",259,0.04,-0.14,-0.56,292.92,4,0
"2023-05-27 11:26:31.1",260,0.07,-0.26,-0.52,292.92,5,0
"2023-05-27 11:26:31.15",261,0.05,-0.16,-0.41,292.93,6,1
"2023-05-27 11:26:31.2",262,0.05,-0.24,-0.34,292.93,1,10
"2023-05-27 11:26:31.25",263,-0.09,-0.32,-0.34,292.95,2,28
"2023-05-27 11:26:31.3",264,-0.17,-0.25,-0.45,292.95,3,0
"2023-05-27 11:26:31.35",265,-0.11,-0.11,-0.39,292.94,4,0
"2023-05-27 11:26:31.4",266,-0.02,-0.15,-0.39,292.94,5,0
"2023-05-27 11:26:31.45",267,0.01,-0.08,-0.28,292.94,6,1
"2023-05-27 11:26:31.5",268,0.02,-0.03,-0.18,292.93,1,10
"2023-05-27 11:26:31.55",269,-0.05,-0.01,-0.12,292.93,2,28
"2023-05-27 11:26:31.6",270,-0.16,0.04,-0.08,292.92,3,0
"2023-05-27 11:26:31.65",271,-0.17,0.08,0.03,292.92,4,0
"2023-05-27 11:26:31.7",272,-0.09,-0.01,0.11,292.9,5,0
"2023-05-27 11:26:31.75",273,0.06,-0.17,-0.04,292.9,6,1
"2023-05-27 11:26:31.8",274,0.28,-0.24,-0.21,292.9,1,10
"2023-05-27 11:26:31.85",275,0.35,-0.18,-0.34,292.91,2,28
"2023-05-27 11:26:31.9",276,0.26,-0.31,-0.51,292.89,3,0
"2023-05-27 11:26:31.95",277,0.35,-0.13,-0.64,292.8,4,0
"2023-05-27 11:26:32",278,0.42,0.23,-0.78,292.74,5,0
"2023-05-27 11:26:32.05",279,0.4,0.58,-0.76,292.68,6,1
"2023-05-27 11:26:32.1",280,0.38,0.66,-0.53,292.63,1,10
"2023-05-27 11:26:32.15",281,0.32,0.47,-0.61,292.59,2,28
"2023-05-27 11:26:32.2",282,0.27,0.18,-0.66,292.58,3,0
"2023-05-27 11:26:32.25",283,0.23,-0.03,-0.86,292.6,4,0
"2023-05-27 11:26:32.3",284,0.34,-0.08,-0.83,292.66,5,0
"2023-05-27 11:26:32.35",285,0.3,0.03,-0.6,292.72,6,1
"2023-05-27 11:26:32.4",286,0.08,-0.14,-0.52,292.81,1,10
"2023-05-27 11:26:32.45",287,-0.06,-0.17,-0.38,292.83,2,28
"2023-05-27 11:26:32.5",288,-0.14,-0.22,-0.21,292.84,3,0
"2023-05-27 11:26:32.55",289,-0.11,-0.07,-0.14,292.84,4,0
"2023-05-27 11:26:32.6",290,-0.11,0.07,-0.12,292.84,5,0
"2023-05-27 11:26:32.65",291,-0.1,0.07,-0.09,292.83,6,1
"2023-05-27 11:26:32.7",292,-0.05,0.09,-0.07,292.83,1,10
"2023-05-27 11:26:32.75",293,0.01,0.1,-0.04,292.82,2,28
"2023-05-27 11:26:32.8",294,0.05,0.02,-0.01,292.8,3,0
"2023-05-27 11:26:32.85",295,0.11,-0.14,-0.04,292.8,4,0
"2023-05-27 11:26:32.9",296,0.07,-0.21,-0.17,292.81,5,0
"2023-05-27 11:26:32.95",297,0.04,-0.26,-0.29,292.79,6,1
"2023-05-27 11:26:33",298,0.04,-0.25,-0.46,292.74,1,10
"2023-05-27 11:26:33.05",299,0.05,-0.38,-0.6,292.62,2,28
"2023-05-27 11:26:33.1",300,0.17,-0.39,-0.73,292.58,3,0
"2023-05-27 11:26:33.15",301,0.22,-0.35,-1,292.59,4,0
"2023-05-27 11:26:33.2",302,0.25,-0.17,-1.15,292.63,5,0
"2023-05-27 11:26:33.25",303,0.3,-0.05,-1.05,292.65,6,1
"2023-05-27 11:26:33.3",304,0.65,0.36,-1.09,292.63,1,10
"2023-05-27 11:26:33.35",305,0.19,0.37,-1.22,292.62,2,28
"2023-05-27 11:26:33.4",306,0.14,0.28,-1.08,292.62,3,0
"2023-05-27 11:26:33.45",307,0.46,0.13,-0.92,292.67,4,0
"2023-05-27 11:26:33.5",308,0.5,0.06,-1.17,292.7,5,0
"2023-05-27 11:26:33.55",309,0.6,0.05,-1.28,292.7,6,1
"2023-05-27 11:26:33.6",310,0.87,0.3,-1.25,292.72,1,10
"2023-05-27 11:26:33.65",311,0.4,0.3,-1.31,292.74,2,28
"2023-05-27 11:26:33.7",312,0.13,0.06,-1.28,292.75,3,0
"2023-05-27 11:26:33.75",313,0.22,0.09,-1.04,292.77,4,0
"2023-05-27 11:26:33.8",314,0.83,0.2,-1.27,292.79,5,0
"2023-05-27 11:26:33.85",315,0.61,0.26,-1.64,292.79,6,1
"2023-05-27 11:26:33.9",316,0.56,0.19,-1.32,292.79,1,10
"2023-05-27 11:26:33.95",317,0.88,0.42,-1.35,292.78,2,28
"2023-05-27 11:26:34",318,1.02,0.63,-1.4,292.74,3,0
"2023-05-27 11:26:34.05",319,0.82,0.96,-0.93,292.72,4,0
"2023-05-27 11:26:34.1",320,0.56,0.63,-0.87,292.72,5,0
"2023-05-27 11:26:34.15",321,1.06,0.39,-1.18,292.75,6,1
"2023-05-27 11:26:34.2",322,0.96,-0.03,-1.15,292.76,1,10
"2023-05-27 11:26:34.25",323,1.02,-0.33,-0.8,292.75,2,28
"2023-05-27 11:26:34.3",324,1.04,-0.13,-0.61,292.76,3,0
"2023-05-27 11:26:34.35",325,1.05,0.06,-0.5,292.76,4,0
"2023-05-27 11:26:34.4",326,1.04,0.28,-0.37,292.76,5,0
"2023-05-27 11:26:34.45",327,1.06,0.32,-0.56,292.78,6,1
"2023-05-27 11:26:34.5",328,1.19,0.26,-0.65,292.79,1,10
"2023-05-27 11:26:34.55",329,1.28,0.28,-0.6,292.8,2,28
"2023-05-27 11:26:34.6",330,1.04,0.16,-0.6,292.79,3,0
"2023-05-27 11:26:34.65",331,0.66,0.37,-0.44,292.79,4,0
"2023-05-27 11:26:34.7",332,0.43,0.23,-0.24,292.77,5,0
"2023-05-27 11:26:34.75",333,0.23,0.5,-0.44,292.76,6,1
"2023-05-27 11:26:34.8",334,-0.03,0.52,-0.52,292.74,1,10
"2023-05-27 11:26:34.85",335,0.11,0.29,-0.38,292.73,2,28
"2023-05-27 11:26:34.9",336,0.5,-0.02,-0.48,292.73,3,0
"2023-05-27 11:26:34.95",337,0.75,0.42,-0.88,292.75,4,0
"2023-05-27 11:26:35",338,0.22,0.31,-1.06,292.74,5,0
"2023-05-27 11:26:35.05",339,0.1,0.49,-0.84,292.74,6,1
"2023-05-27 11:26:35.1",340,0.34,0.59,-0.92,292.73,1,10
"2023-05-27 11:26:35.15",341,0.4,0.72,-0.89,292.76,2,28
"2023-05-27 11:26:35.2",342,0.34,0.68,-1.13,292.78,3,0
"2023-05-27 11:26:35.25",343,0.23,0.73,-1.12,292.77,4,0
"2023-05-27 11:26:35.3",344,0.19,0.54,-0.91,292.76,5,0
"2023-05-27 11:26:35.35",345,0.36,0.53,-1.02,292.74,6,1
