"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-06-02 06:02:00",4054,12.71984,17.55844
"2023-06-02 06:04:00",4055,12.7371,17.556
"2023-06-02 06:06:00",4056,12.72342,17.55905
"2023-06-02 06:08:00",4057,12.72972,17.55542
"2023-06-02 06:10:00",4058,12.71942,17.55716
"2023-06-02 06:12:00",4059,12.73728,17.55292
"2023-06-02 06:14:00",4060,12.72543,17.55515
"2023-06-02 06:16:00",4061,12.73742,17.55151
"2023-06-02 06:18:00",4062,12.72549,17.55457
"2023-06-02 06:20:00",4063,12.7366,17.55176
"2023-06-02 06:22:00",4064,12.73368,17.55582
"2023-06-02 06:24:00",4065,12.74579,17.55521
"2023-06-02 06:26:00",4066,12.73164,17.56122
"2023-06-02 06:28:00",4067,12.74254,17.56165
"2023-06-02 06:30:00",4068,12.72602,17.56705
"2023-06-02 06:32:00",4069,12.74148,17.56708
"2023-06-02 06:34:00",4070,12.73886,17.57358
"2023-06-02 06:36:00",4071,12.747,17.57474
"2023-06-02 06:38:00",4072,12.73605,17.58179
"2023-06-02 06:40:00",4073,12.7432,17.58313
"2023-06-02 06:42:00",4074,12.73579,17.59073
"2023-06-02 06:44:00",4075,12.75028,17.59247
"2023-06-02 06:46:00",4076,12.74052,17.6008
"2023-06-02 06:48:00",4077,12.75349,17.60361
"2023-06-02 06:50:00",4078,12.7424,17.61221
"2023-06-02 06:52:00",4079,12.74513,17.61526
"2023-06-02 06:54:00",4080,12.74886,17.62518
"2023-06-02 06:56:00",4081,12.75966,17.62976
"2023-06-02 06:58:00",4082,12.75034,17.64059
"2023-06-02 07:00:00",4083,12.75138,17.64505
