"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua2"
"TIMESTAMP","RECORD","PAR_aqua2_Den","PAR_aqua2_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-06-02 06:00:05",97278,9.5325,0.0476625
"2023-06-02 06:00:10",97279,11.78184,0.05890922
"2023-06-02 06:00:15",97280,10.77944,0.05389718
"2023-06-02 06:00:20",97281,10.10381,0.05051907
"2023-06-02 06:00:25",97282,10.8488,0.05424401
"2023-06-02 06:00:30",97283,11.66729,0.05833647
"2023-06-02 06:00:35",97284,10.1641,0.05082051
"2023-06-02 06:00:40",97285,12.06975,0.06034876
"2023-06-02 06:00:45",97286,13.38838,0.06694191
"2023-06-02 06:00:50",97287,11.73931,0.05869655
"2023-06-02 06:00:55",97288,11.03529,0.05517645
"2023-06-02 06:01:00",97289,11.09244,0.05546218
"2023-06-02 06:01:05",97290,13.45754,0.06728768
"2023-06-02 06:01:10",97291,17.43732,0.08718662
"2023-06-02 06:01:15",97292,15.09889,0.07549447
"2023-06-02 06:01:20",97293,10.98407,0.05492036
"2023-06-02 06:01:25",97294,12.13529,0.06067646
"2023-06-02 06:01:30",97295,14.57976,0.07289879
"2023-06-02 06:01:35",97296,14.93434,0.07467169
"2023-06-02 06:01:40",97297,10.52948,0.05264739
"2023-06-02 06:01:45",97298,10.94603,0.05473017
"2023-06-02 06:01:50",97299,14.82886,0.07414431
"2023-06-02 06:01:55",97300,15.00651,0.07503258
"2023-06-02 06:02:00",97301,16.5434,0.08271699
"2023-06-02 06:02:05",97302,13.64192,0.06820962
"2023-06-02 06:02:10",97303,13.8019,0.06900951
"2023-06-02 06:02:15",97304,11.43588,0.05717938
"2023-06-02 06:02:20",97305,14.99791,0.07498956
"2023-06-02 06:02:25",97306,13.54983,0.06774913
"2023-06-02 06:02:30",97307,14.63252,0.07316263
"2023-06-02 06:02:35",97308,12.52412,0.0626206
"2023-06-02 06:02:40",97309,10.06495,0.05032474
"2023-06-02 06:02:45",97310,11.8507,0.05925352
"2023-06-02 06:02:50",97311,13.7576,0.068788
"2023-06-02 06:02:55",97312,12.23625,0.06118126
"2023-06-02 06:03:00",97313,11.97298,0.05986488
"2023-06-02 06:03:05",97314,13.10721,0.06553605
