"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-05-29 22:02:00",1654,12.39589,18.87488
"2023-05-29 22:04:00",1655,12.41118,18.85806
"2023-05-29 22:06:00",1656,12.39932,18.84668
"2023-05-29 22:08:00",1657,12.40865,18.828
"2023-05-29 22:10:00",1658,12.39373,18.81454
"2023-05-29 22:12:00",1659,12.40069,18.79474
"2023-05-29 22:14:00",1660,12.39392,18.78119
"2023-05-29 22:16:00",1661,12.40041,18.76147
"2023-05-29 22:18:00",1662,12.39071,18.74747
"2023-05-29 22:20:00",1663,12.39301,18.72781
"2023-05-29 22:22:00",1664,12.3827,18.71371
"2023-05-29 22:24:00",1665,12.39422,18.69333
"2023-05-29 22:26:00",1666,12.38099,18.67932
"2023-05-29 22:28:00",1667,12.38933,18.65903
"2023-05-29 22:30:00",1668,12.37399,18.64536
"2023-05-29 22:32:00",1669,12.38404,18.62573
"2023-05-29 22:34:00",1670,12.37605,18.61237
"2023-05-29 22:36:00",1671,12.38553,18.59378
"2023-05-29 22:38:00",1672,12.37366,18.58185
"2023-05-29 22:40:00",1673,12.37611,18.56424
"2023-05-29 22:42:00",1674,12.37008,18.55255
"2023-05-29 22:44:00",1675,12.37483,18.53455
"2023-05-29 22:46:00",1676,12.37187,18.52267
"2023-05-29 22:48:00",1677,12.38072,18.50494
"2023-05-29 22:50:00",1678,12.36795,18.49344
"2023-05-29 22:52:00",1679,12.37222,18.47562
"2023-05-29 22:54:00",1680,12.35854,18.46353
"2023-05-29 22:56:00",1681,12.37425,18.44482
"2023-05-29 22:58:00",1682,12.36309,18.43265
"2023-05-29 23:00:00",1683,12.36794,18.41406
