"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua2"
"TIMESTAMP","RECORD","PAR_aqua2_Den","PAR_aqua2_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-31 20:00:05",72798,259.0925,1.295463
"2023-05-31 20:00:10",72799,254.2013,1.271007
"2023-05-31 20:00:15",72800,257.4267,1.287134
"2023-05-31 20:00:20",72801,220.477,1.102385
"2023-05-31 20:00:25",72802,263.631,1.318155
"2023-05-31 20:00:30",72803,223.4792,1.117396
"2023-05-31 20:00:35",72804,248.1717,1.240859
"2023-05-31 20:00:40",72805,245.2311,1.226156
"2023-05-31 20:00:45",72806,240.6459,1.20323
"2023-05-31 20:00:50",72807,207.7085,1.038542
"2023-05-31 20:00:55",72808,205.4413,1.027206
"2023-05-31 20:01:00",72809,200.2043,1.001022
"2023-05-31 20:01:05",72810,164.2909,0.8214546
"2023-05-31 20:01:10",72811,212.539,1.062695
"2023-05-31 20:01:15",72812,221.1456,1.105728
"2023-05-31 20:01:20",72813,238.0893,1.190447
"2023-05-31 20:01:25",72814,220.4938,1.102469
"2023-05-31 20:01:30",72815,230.3311,1.151656
"2023-05-31 20:01:35",72816,241.8947,1.209474
"2023-05-31 20:01:40",72817,263.3108,1.316554
"2023-05-31 20:01:45",72818,189.1108,0.9455539
"2023-05-31 20:01:50",72819,183.2416,0.916208
"2023-05-31 20:01:55",72820,228.4507,1.142254
"2023-05-31 20:02:00",72821,188.5953,0.9429766
"2023-05-31 20:02:05",72822,175.3589,0.8767946
"2023-05-31 20:02:10",72823,217.9767,1.089884
"2023-05-31 20:02:15",72824,223.7758,1.118879
"2023-05-31 20:02:20",72825,188.4134,0.9420671
"2023-05-31 20:02:25",72826,178.8736,0.8943681
"2023-05-31 20:02:30",72827,217.2875,1.086437
"2023-05-31 20:02:35",72828,211.0296,1.055148
"2023-05-31 20:02:40",72829,175.5562,0.8777809
"2023-05-31 20:02:45",72830,184.3803,0.9219018
"2023-05-31 20:02:50",72831,213.4367,1.067183
"2023-05-31 20:02:55",72832,197.8871,0.9894358
"2023-05-31 20:03:00",72833,212.6492,1.063246
"2023-05-31 20:03:05",72834,166.2098,0.8310488
"2023-05-31 20:03:10",72835,262.9589,1.314795
