"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-29 17:00:05",36078,10781.94,53.90968
"2023-05-29 17:00:10",36079,10777.52,53.88762
"2023-05-29 17:00:15",36080,10781.77,53.90884
"2023-05-29 17:00:20",36081,10775.43,53.87716
"2023-05-29 17:00:25",36082,10781.59,53.90798
"2023-05-29 17:00:30",36083,10781.08,53.90541
"2023-05-29 17:00:35",36084,10777.21,53.88606
"2023-05-29 17:00:40",36085,10777.05,53.88525
"2023-05-29 17:00:45",36086,10769.92,53.8496
"2023-05-29 17:00:50",36087,10771,53.85502
"2023-05-29 17:00:55",36088,10767.42,53.83708
"2023-05-29 17:01:00",36089,10758.32,53.79159
"2023-05-29 17:01:05",36090,10756.46,53.7823
"2023-05-29 17:01:10",36091,10752.29,53.76143
"2023-05-29 17:01:15",36092,10741.41,53.70705
"2023-05-29 17:01:20",36093,10738.69,53.69345
"2023-05-29 17:01:25",36094,10734.85,53.67426
"2023-05-29 17:01:30",36095,10752.51,53.76256
"2023-05-29 17:01:35",36096,10731.48,53.65738
"2023-05-29 17:01:40",36097,10734.46,53.6723
"2023-05-29 17:01:45",36098,10730.31,53.65153
"2023-05-29 17:01:50",36099,10736.64,53.68321
"2023-05-29 17:01:55",36100,10738.41,53.69207
"2023-05-29 17:02:00",36101,10731.36,53.65681
"2023-05-29 17:02:05",36102,10730.45,53.65226
"2023-05-29 17:02:10",36103,10733.96,53.6698
"2023-05-29 17:02:15",36104,10737.28,53.6864
"2023-05-29 17:02:20",36105,10739.4,53.69701
"2023-05-29 17:02:25",36106,10745.79,53.72896
"2023-05-29 17:02:30",36107,10742.47,53.71237
"2023-05-29 17:02:35",36108,10739.61,53.69808
"2023-05-29 17:02:40",36109,10745.22,53.72609
"2023-05-29 17:02:45",36110,10755.85,53.77924
"2023-05-29 17:02:50",36111,10758.13,53.79064
"2023-05-29 17:02:55",36112,10761.07,53.80536
"2023-05-29 17:03:00",36113,10767.41,53.83706
"2023-05-29 17:03:05",36114,10768.6,53.84301
"2023-05-29 17:03:10",36115,10762.44,53.8122
