"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-05-30 00:02:00",1714,12.31019,18.04642
"2023-05-30 00:04:00",1715,12.31588,18.03424
"2023-05-30 00:06:00",1716,12.30709,18.02774
"2023-05-30 00:08:00",1717,12.32178,18.01306
"2023-05-30 00:10:00",1718,12.30991,18.00247
"2023-05-30 00:12:00",1719,12.31776,17.98474
"2023-05-30 00:14:00",1720,12.30238,17.97351
"2023-05-30 00:16:00",1721,12.3129,17.95621
"2023-05-30 00:18:00",1722,12.30336,17.94498
"2023-05-30 00:20:00",1723,12.31655,17.92807
"2023-05-30 00:22:00",1724,12.30419,17.91748
"2023-05-30 00:24:00",1725,12.31185,17.90063
"2023-05-30 00:26:00",1726,12.29662,17.88959
"2023-05-30 00:28:00",1727,12.30686,17.87253
"2023-05-30 00:30:00",1728,12.29793,17.86185
"2023-05-30 00:32:00",1729,12.30681,17.845
"2023-05-30 00:34:00",1730,12.29162,17.83493
"2023-05-30 00:36:00",1731,12.30202,17.81839
"2023-05-30 00:38:00",1732,12.28943,17.80765
"2023-05-30 00:40:00",1733,12.30238,17.79099
"2023-05-30 00:42:00",1734,12.29216,17.78049
"2023-05-30 00:44:00",1735,12.30024,17.76413
"2023-05-30 00:46:00",1736,12.28331,17.75372
"2023-05-30 00:48:00",1737,12.28723,17.73813
"2023-05-30 00:50:00",1738,12.28482,17.73001
"2023-05-30 00:52:00",1739,12.29357,17.71561
"2023-05-30 00:54:00",1740,12.28198,17.70721
"2023-05-30 00:56:00",1741,12.28565,17.69266
"2023-05-30 00:58:00",1742,12.27496,17.68552
"2023-05-30 01:00:00",1743,12.28807,17.67294
